"Nd63","3","5","2","0","0","6","8","2","2","11","2","11","1","10","4","9","1","1","1","1","1","9","8","7","15","9","4","1","1","2","2","2","2",NA,"5","3","1","1","1","4","1","3","6","9","9","6","9","9",NA,"6","1","1",NA,"9","10","10","9","10","10",NA,"9","9","9",NA,"10","1","9","1","9","1","1","7","5","1","9","1","9","3","2","2","11","4","5","2","2","11","4","8",NA,NA,NA,"2","utoa1244","Basin and Plains"
"Nd64","3","5","2","0","0","2","8","7","2","9","3","9","9","11","3","9","1","1","1","1","1","9","7","8","15","9","4","1","1","2","3","2","2",NA,"5","3","1","1","1","4","1","3","6","9","9","6","9","8","6","5","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","7","5","1","9","1","9","6","2","2","11","4","8","2","2","11","4","5",NA,NA,"5","2","utoa1244","Basin and Plains"
"Nd65","6","4","0","0","0","6","8","7","2","9","2","12","3","9","3","9","1","1","1","1","1","9","1","3","15","9","5","2","6","2","1","3","1","1","5","3","1","1","1","4","1","1","6","9","4","1","6","9","1","6","1","9","9","2","10","9","9","9","10","9","9","9","10","10","9","1","9","1","9","1","1","1","1",NA,NA,"1","9","3","2","2","11","2","8",NA,NA,NA,NA,NA,NA,NA,"1","1","coch1271","Basin and Plains"
"Nd66","6","4","0","0","0","3","2","2","2","9","2","2","9","6","3","9","1","1","1","1","1","9","7","8","15","9","5","2","6","2",NA,"2","1","1","5","3","1","1","1","1","1","1","6","9","9","1","6","9","6","5","1","9","9","4","10","10","9","9","10","9","9","9","10","10","9","1","9","1","9","1","1","5","5","1","9","1","9",NA,"2","2","11","2","8",NA,NA,NA,NA,NA,NA,NA,"1","1","coch1271","Basin and Plains"
"Nd67","6","3","0","0","1","1","8","5","3","9","2","2","9","11","3","9","1","1","1","1","1","9","8","7","15","9","5","3","6","2","2","2","1","1","5",NA,"1","1","1","1","1","1","6","9",NA,"1","6","9","6",NA,"1","9","9","4","10",NA,"9","9","10","9",NA,"9","10","9","9","1","9","1","9","1","1","7","5","1","9","1","9","3","2","2","11","2","8","5","1","8","7","9",NA,NA,NA,"1","coch1271","Basin and Plains"
"Nd7","3","3","4","0","0","6","8","2","2","9","2","12","3","9","3","9","1","1","1","1","1","9","7","8","15","9","4","1","1","2",NA,"2","2","2","5","3","1","1","1","4","1","2","6","9","9","6","8","1","3","6","1","1","1","9","10","10","9","9","9","9","9","9","9","9","10","1","9","1","9","2","2","5","5","1","9","7","1","3","5","1","11","8","7","2","2","11","4","7","2","59",NA,"1","kute1249","Basin and Plains"
"Nd8","2","3","5","0","0","4","2","7","2","12","2","12","3","9","3","9","1","1","1","1","2","9","7","8","15","9","4","1","1","2","1","3","1",NA,"5","2","1","1","1","1","1","2","6","9","9","5","9","2","2","5","2","2","9","9","10","10","9","10","9","9","9","9","9","10","10","2","9","1","9","2","2","1","1","7","1","7","1","6","5","1","11","8","3","2","1","11","4","3",NA,NA,NA,"2","atha1245","Alaska-Oregon"
"Nd9","2","3","5","0","0","6","8","7","3","12","2","12","3","9","4","9","1","1","1","1","2","9","7","8","15","9","4","1","1","2",NA,"3","1","1","5","3","1","1","1","1","1","2","6","9","9","4","9","8",NA,NA,"1","2","9","9","10","10","9","10","9",NA,NA,"9","9","10","10","2","9","1","9","2","3","1","1","1","9","7","1","2","2","1","11","9","9","5","1","11","8","7",NA,NA,NA,"2","sali1255","Alaska-Oregon"
"Ne1","2","8","0","0","0","1","8","5","3","12","2","12","3","9","4","9","1","1","1","1","1","9","7","8","15","9","4","1","1","1",NA,"2","2","4","5","3","1",NA,"1","4","1","3","6","9","9","6","6","9","6","6","1","9","1","9","10","10","9","9","10","9","9","9","10","9","10","1","9","1","9","1","1","5","5","1","9","1","9","1","2","2","11","4","5",NA,NA,NA,NA,NA,"4","59","1","2","algi1248","Basin and Plains"
"Ne11","2","7","1","0","0","1","2","5","3","12","2","12","3","9","4","9","1","1","1","1","1","9","7","8","15","9","5","1","1","1","4","2","1","2","5","6","1",NA,"1","4","1","3","6","9","9","6","9","8","6","6","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","7","5","1","9","1","9","3","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,"5","2","siou1252","Basin and Plains"
"Ne12","2","8","0","0","0","1","8","8","3","12","2","12","3","9","4","9","1","1","1","1","1","9","7","8","15","9","4","1","1","1","4","3","1","2","5","2","1","1","1","4","1","3","6","9","9","6","9","9","6","6","1","9","1","9","10","10","9","10","10","9","9","9","10","9","10","2","9","1","9","1","1","7","5","1","9","4",NA,"2","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,"1","2","algi1248","Basin and Plains"
"Ne13","2","8","0","0","0","4","1","5","3","10","1","10","2","6","4","9","1","1","1","1","1","9","8","7","15","9","4","1","1","1","3","2","2","2","5","2","1","1","1","4","1","3","6","9","9","6","9","9","6","6","1","9","1","9","10","10","9","10","10","9","9","9","10","9","10","2","9","1","9","1","1","7","5","1","9","7","1","4","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,NA,"2","algi1248","Basin and Plains"
"Ne14","2","6","2","0","0","6","8","2","2",NA,NA,NA,NA,NA,"3","9","4","4","1","1","9","9","12","5","15","9","5","1","1","1","4","2","1","2","5",NA,"1","1","1","4","1","3","1","9","9","6","9","8","6","5","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","1","1","1","9",NA,NA,"3","2","2","11","4","5","2","2","11","4","4",NA,NA,NA,NA,"algi1248","E North America"
"Ne15","1","2","1","0","6","6","8","7","3","5","3","5","9","11","3","9","1","1","6","4","9","9","8","7","15","9","1","5","6","3","5","3","1","2","5",NA,"1","1","1","4","1","7","3","9","9","6","6","6","5","6","1",NA,"2","6","10","10","9","9","9","9","9","9",NA,"9","9","1","9","1","9","1","1","7","5",NA,NA,"7",NA,NA,"2","1","3","2","9","2","2","11","4","5",NA,NA,"5","2","siou1252","Basin and Plains"
"Ne18","2","8","0","0","0","4","1","5","3","10","1","10","2","6","4","9","1","1","1","1","1","9","8","7","15","9","4","1","1","1","4","2","2","2","5",NA,"1","1","1","4","1","3","6","9","9","6","9","9","6","6","1","9","1","9","10","10","9","10","10","9","9","9","10","9","10","2","9","1","9","1","1","7","5","1","9","7","1","4","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,"1","2","algi1248","Basin and Plains"
"Ne19","2","6","2","0","0","1","8","2","2","10","1","10","2","6","3","9","1","1","1","1","1","9","1","3","15","9","5","1","1","1",NA,"2","1","2","5","5","1","1","1","4","1","3","6","9","9","6","9","8","6","6","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","1","9","1","9","1","1","1","1","1","9",NA,NA,"6","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,"1","2","algi1248","E North America"
"Ne2","2","8","0","0","0","4","8","8","3","11","2","11","1","10","3","9","1","1","1","1","2","9","7","8","15","9","4","1","1","1",NA,"3","1",NA,NA,NA,"1","1","1","4","1","3","6","9","9","6","9",NA,"6","6","1","9","1","9","10","10","9","10",NA,"9","9","9","10","9","10","1","9","1","9","1","1",NA,NA,"1","9","1","9","3","2","2","11","4","5",NA,NA,NA,NA,NA,"4","59","5","2","atha1245","Basin and Plains"
"Ne3","1","9","0","0","0","6","8","8","3","2","2","2","9","11","1","9","1","1","1","1","1","9","8","7","15","9","4","1","1","1",NA,"3","1",NA,NA,NA,"1",NA,"1","4","1","3","6","9","9","6","9","9",NA,"6","1","9","1","9","10","10","9","10","10",NA,"9","9","10","9","10","1","9","1","9","2","2","7","5","1","9","1","9",NA,"2","2","11","4","5",NA,NA,NA,NA,NA,"3","13","5","2","utoa1244","Basin and Plains"
"Ne4","2","8","0","0","0","3","8","5","3","10","1","10","9","11","4","9","1","1","5","4","9","9","8","7","15","9","1","2","2","2",NA,"2","2","1","5","2","1",NA,"1","4","1","3","3","9","9","6","9","9","6","6","1","9","1",NA,"10","10","9","10","10","9","9","9","10","9",NA,"1","9","1","9","1","1","5","5","1","9","3","1",NA,"2","2","11","4","5",NA,NA,NA,NA,NA,"4","59","5","2","siou1252","Basin and Plains"
"Ne5","2","8","0","0","0","3","8","8","3","11","2","11","1","10","4","9","1","1","1","1","2","9","7","8","15","9","4","2","6","1",NA,"3","2","1","5","6","1","1","1","4","1","3","6","9","9","6","6",NA,"6","6","1","9","1","6","10","10","9","9",NA,"9","9","9","10","9","9","1","9","1","9","1","1","9","9","1","9","1","9","2","2","2","11","4","5",NA,NA,NA,NA,NA,"4","59","1","2","algi1248","Basin and Plains"
"Ne6","0","3","2","0","5","6","8","7","3","5","3","5","1","10","3","9","1","1","6","4","9","9","6","4","15","9","1","5","6","3",NA,"3","2",NA,NA,NA,"1","1","1","4","1","7","3","9","9",NA,"8",NA,NA,"9","1","1","1","6","10","10",NA,"9",NA,NA,"10","9","9","9","9","1","9","1","9","1","1",NA,NA,NA,NA,"2",NA,NA,"2","1","11","2","9","2","2","11","4","5","4","49","1","2","siou1252","Basin and Plains"
"Ne7","2","8","0","0","0","1","8","5","3","10","1","10","2","6","3","9","1","1","1","1","1","9","8","7","15","9","4","1","1","1",NA,"2","2",NA,NA,"3","1","1","1","4","1","3","6","9","9","6","9","9","6","6","1","1","1","9","10","10","9","10","10","9","9","9","9","9","10","1","9","1","9","1","1","5","5","1","9","5","1","2","2","2","11","4","5",NA,NA,NA,NA,NA,"4","59","8","2","atha1245","Basin and Plains"
"Ne8","1","9","0","0","0","1","8","7","3","12","2","12","3","9","4","9","1","1","1","1","2","9","8","7","15","9","5","1","1","2",NA,"3","2","2","5",NA,"1",NA,"1","4","1","3","6","9","9","6","9",NA,"6","5","1","1","1","9","10","10","9","10",NA,"9","9","9","9","9","10","1","9","1","9","2","3","5","5","1","9",NA,NA,"3","2","2","11","4","5",NA,NA,NA,NA,NA,"3","59","4","2","siou1252","Basin and Plains"
"Ne9","2","8","0","0","0","6","8","8","3","9","3","9","9","11","4","9","1","1","1","1","1","9","7","8","15","9","4","1","1","2","4","3","2","1","5","6","1","1","1","4","1","3","6","9","9","6","9",NA,"6","6","1","9","1","9","10","10","9","10",NA,"9","9","9","10","9","10","1","9","1","9","1","1","5","5","1","9","1","9","2","2","2","11","4","5",NA,NA,NA,NA,NA,NA,NA,"5","2","algi1248","Basin and Plains"
"Nf11","0","5","1","0","4","1","2","2","2","9","1","8","3","9",NA,NA,"4","4","1","1","9","9","8","7","15","9","6","3","6","3",NA,"3","1",NA,"5",NA,"1","1","1","4","1","3","1","9","9","6","6",NA,"1",NA,"1","1","1","5","10","10","9","9",NA,"9",NA,"9","9","9","9","4","9","1","9","1","1",NA,NA,NA,NA,"7","1",NA,"2","1","3","2","9","2","2","11","4","5",NA,NA,NA,"1","siou1252","Basin and Plains"
"Nf12","2","4","1","0","3","3","8","2","2","8","1","8","3","9",NA,NA,"4","4","1","1","9","9","8","7","15","9","6","3","6","3",NA,"3","2",NA,"5",NA,"1","1","1","4","1","3","1","9","9","6","6",NA,"1","6","1","1","1","6","10","10","9","9",NA,"9","9","9","9","9","9","4","9","1","9","1","1","1","1",NA,NA,"1","9","6","2","2","11","2","9","2","2","11","4","5",NA,NA,"5","2","siou1252","Basin and Plains"
"Nf13","1","4","2","0","3","3","8","7","2","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","6","3","6","3",NA,"3","2","4","5",NA,"1","1","1","1","1","3","1","9","9","6","6","8","6",NA,"1",NA,"9","6","10","10","9","9","9","9",NA,"9",NA,"10","9","1","9","1","9","2","3","1","1","1","9","7","1","6","2","2","11","2","4","5","2",NA,NA,NA,NA,NA,"1","2","algi1248","E North America"
"Nf2","2","3","2","0","3","2","8","7","2","9","1","8","2","6","2","9","6","6","1","1","9","9","1","3","15","9","6","3","6","3",NA,"4","2",NA,NA,NA,"1","2","1","1","1","8","1","9",NA,"6","6","8","6","5","1","2","9","5","10",NA,"9","9","9","9","9","9","9","10","9","1","9","1","9","1","1","1","1",NA,NA,"7","1",NA,"5","2","4","8","4","2","2","11","2","7","4","13","1","1","siou1252","E North America"
"Nf3","1","4","1","0","4","4","8","2","2","9","1","8","9","11","2","9","6","4","1","1","9","9","7","8","15","9","6","3","6","3","2","3","2","1","5","2","1","1","1","4","1","8","1","9","9","6","6","1","3","6","1","4","1","5","10","10","9","9","9","9","9","9","9","9","9","1","9","1","9","2","2","5","5","7","1","7","1","3","2","1","3","2","9","2","2","11","4","5","4","59","1","1","siou1252","Basin and Plains"
"Nf4","2","3","1","0","4","4","8","5","3","8","1","8","2","6",NA,NA,"4","4","1","1","9","9","8","7","15","9","6","3","6","3","5","3","2","3","5",NA,"1",NA,"1","1","1","6","1","9","6","6","6","8","6","6","1",NA,"9","6","10","9","9","9","9","9","9","9",NA,"10","9","1","9","1","9","3","2","1","1",NA,NA,NA,NA,NA,"5","2","7",NA,"7",NA,NA,NA,NA,NA,"4","13",NA,"2","algi1248","E North America"
"Nf5","1","4","0","0","5","2","8","7","3","11","2","11","1","10","3","9","1","1","1","1","2","9","8","7","15","9","4","3","6","3",NA,"3","2","2",NA,"6","1","1","1","4","1","6","6","9","9",NA,NA,NA,"2","6","1","9","1","6","10","10",NA,NA,NA,"9","9","9","10","9","9","1","9","1","9","1","1","1","1",NA,NA,"1","9",NA,"2","2","11","3","8",NA,NA,NA,NA,NA,"4","59","1","2","cadd1255","Basin and Plains"
"Nf6","1","4","0","0","5","6","8","8","3","5","3","5","9","11","1","9","1","1","3","3","9","9","12","5","11","5","1","3","6","3","4","3","2","2","5","2","1","3","1","4","1","6","3","9","9","6","6",NA,"3",NA,"1",NA,"1","6","10","10","9","9",NA,"9",NA,"9",NA,"9","9","4","9","1","9","2","2","1","1","1","9","3","4",NA,"2","1","11","2","9","2","2","11","4","5","4","11","5","2","cadd1255","Basin and Plains"
"Nf7","1","4","1","0","4","2","8","8","3","9","2","2","9","11","3","9","4","4","1","1","2","9","7","8","15","9","6","3","6","2",NA,"4","2","4",NA,NA,"1","1","1","4","1","8","7","9","9","6","6","1","6",NA,"1",NA,"1","6","10","10","9","9","9","9",NA,"9",NA,"9","9","1","9","1","9","3","2","1","1",NA,NA,"1","9",NA,"5","2","4",NA,"4","2","2","11","2","7","4","11","1","1","algi1248","E North America"
"Nf8","1","3","1","0","5","6","8","8","2","11","2","11","1","10","3","9","1","1","1","1","1","9","7","8","15","9","4","3","6","6",NA,"3","3","4","5",NA,"1","1","1","1","1","6","6","9","9","5","6",NA,"1","6","1",NA,"9","5","10","10","9","9",NA,"9","9","9",NA,"10","9","4","9","1","9","2","3","1","1",NA,NA,NA,NA,NA,"2","2","11","3","8",NA,NA,NA,NA,NA,"4","11","1","2","cadd1255","Basin and Plains"
"Ng1","1","1","3","0","5","6","8","8","1","5","3","5","9","11","2","9","1","1","4","4","9","9","7","8","15","9","5","3","6","3","5","3","2","2","5","6","1","1","1","1","1","6","3","9","9","6","6","1","1","6","1","1","9","6","10","10","9","9","9","9","9","9","9","10","9","2","9","1","9","1","1","2","4",NA,NA,NA,NA,"6","5","2","1","1","4",NA,NA,NA,NA,NA,"4","24","4","2","iroq1247","E North America"
"Ng10","1","3","2","0","4","6","8","8","1","5","3","5","9","11","2","9","1","1","6","6","2","9",NA,NA,NA,NA,"5","3","6","7","4","3","3","2","5","5","1","2","1","1","1","6","7","9","9","8","6","1","1","6","1","1","9","6","10","10","9","9","9","9","9","9","9","10","9","1","9","1","9","1","1","2","4",NA,NA,"2","1","6","5","2","4","1","4",NA,NA,NA,NA,NA,NA,NA,"4","2","iroq1247","E North America"
"Ng12","2","2","2","0","4","6","8","2","2","5","3","5","2","6","3","9","1","1","6","6","9","9","7","8","15","9","1","3","6","5",NA,"2","2",NA,NA,NA,"1","1","1","1","1","6","3","9","9","6","6","8","1",NA,"1",NA,"9","5","10","10","9","9","9","9",NA,"9",NA,"10","9","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,NA,"2","2","2","4","4","5","2",NA,"8","8",NA,NA,"8","2","musk1252","E North America"
"Ng3","2","2","2","0","4","3","8","8","2","5","3","5","9","11","2","9","1","1","6","4","9","9","7","8","15","9","1","3","6","7","5","4","3","2","5","3","1",NA,"1","1","1","6","3","9","6","6","6","1","1","6","1","2","9","5","10","9","9","9","9","9","9","9","9","10","9","1","9","1","9","1","1","2","4",NA,NA,"7","1","1","5","2","2","8","4","2","2","2","4","8","5","59","1","2","musk1252","E North America"
"Ng5","1","2","2","0","5","6","8","7","2","5","3","5","9","11","2","9","1","1","4","4","9","9","12","5","15","9","1","3","6","7","4","3","3",NA,"5",NA,"1","1","1","1","1","6","3","9",NA,NA,"6","1",NA,"6","1","1","9","5","10",NA,NA,"9","9",NA,"9","9","9","10","9","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,NA,"5","2","2","8","3","2","2","11","4","9","5","26","2","2","iroq1247","E North America"
"Ng6","2","2","2","0","4","6","8","8","2","5","3","5","1","10","2","9","1","1","4","4","9","9",NA,NA,NA,NA,"4","3","6","3","4","3","1","3",NA,NA,"1","1","1","1","1","6","3","9",NA,"6","6","1","1","5","1","1","9","5","10",NA,"9","9","9","9","9","9","9","10","9","1","9","1","9","1","1","2","4","3",NA,NA,NA,"6","2","2","11","2","4","5","2","4",NA,"4","2","24","5","2","amer1257","E North America"
"Ng7","0","3","2","0","5","6","8","7","3","10","1","10","9","11","3","9","1","1","1","1","1","9","7","8","15","9","8","3","6","7","4","3","2","2","2",NA,"1",NA,"1","1","1","6","6","9","6","6","6","1","1",NA,"1","1","9","5","10","9","9","9","9","9",NA,"9","9","10","9","3","9","4","9",NA,NA,"2","3",NA,NA,NA,NA,"6","5","2","2","2","8",NA,NA,NA,NA,NA,"4","26","1","2","natc1249","E North America"
"Nh1","6","4","0","0","0","6","8","7","3","11","2","11","1","10","3","9","1","1","1","1","1","9","7","8","15","9","4","2","6","1",NA,"3","1","1","5","6","1","1","1","4","1","1","6","9","9","6","6","9","6","6","1","9","1","4","10","10","9","9","10","9","9","9","10","9","9","1","9","1","9","1","1","7","5","1","9","1","9","2","2","2","11","2","8",NA,NA,NA,NA,NA,"2","59","1","2","atha1245","Basin and Plains"
"Nh11","0","1","0","1","8","6","8","1","1","6","2","6","9","11","1","9","1","1","1","1","1","9","7","8","15","9","3","6","6","7","4","2","1","1",NA,NA,"1",NA,"2","4","1","7","6","9","1","1","6",NA,"2",NA,"1",NA,NA,"1","10","9","9","9",NA,"9",NA,"9",NA,NA,"9","1","9","1","9","1","1","6","5","5","1","5","1","6","5","2","9","7","9",NA,NA,NA,NA,NA,NA,NA,"1","2","kiow1265","Basin and Plains"
"Nh12","1","1","0","2","6","6","8","7","1","2","2","2","9","6","1","9","1","1","3","3","9","9","8","7","15","9","4","6","6","7","4","3","1","1",NA,"3","1","1","2","7","1","7","3","9","9","8","6","9",NA,NA,"1","9",NA,"2","10","10","9","9","10",NA,NA,"9","10",NA,"9","2","9","1","9","1","1","6","5","5","1","5","1","6","5","2","9","7","9",NA,NA,NA,NA,NA,NA,NA,NA,"2","kere1287","Basin and Plains"
"Nh15","4","4","1","0","1","6","8","7","3","9","3","9","9","11","3","9","1","1","1","1","1","9","7","8","15","9","4","2","6","2",NA,"3","1",NA,"5",NA,"1","1","1","1","1","8","6","9","9","6","6","9","4","6","1",NA,"9","5","10","10","9","9","10","9","9","9",NA,"10","9","1","9","1","9","2","3",NA,NA,NA,NA,"1","9",NA,"2","2","11","2","8",NA,NA,NA,NA,NA,NA,NA,"5","2","atha1245","Basin and Plains"
"Nh16","3","4","1","0","2","6","8","7","3","9","3","9","9","11","3","9","1","1","1","1","1","9","8","7","15","9","5","3","6","2",NA,"3","1","1","5","5","1","1","1","4","1","3","6","9","9","6","6","9","6","6","1",NA,NA,"4","10","10","9","9","10","9","9","9",NA,NA,"9","1","9","1","9","1","1","1","1","5","1","5","1","3","2","2","11","2","8","2","2","11","4","5",NA,NA,"1","2","atha1245","Basin and Plains"
"Nh17","3","4","0","0","3","3","8","7","2","5","3","5","1","10","2","9","1","1","5","4","9","9","7","8","15","9","5","3","6","3","1","3","1",NA,"5",NA,"1","1","1","4","1","3","3","9","9","6","6","9","5","6","1","9","1","5","10","10","9","9","10","9","9","9","10","1","9","1","9","1","9","1","1","2","4","5","1","5","1","4","5","2","9","8","8",NA,NA,NA,NA,NA,NA,NA,"8","2","atha1245","Basin and Plains"
"Nh18","1","1","0","1","7","6","8","8","1","5","3","5","9","11","3","9","1","1","4","4","9","9","7","8","15","9","1","6","6","7","4","4","1","1",NA,"3","1","2","1","3","1","7","3","9","1","1","6","9","2","6","1","9","1","1","10","9","9","9","10","9","9","9","10","9","9","1","9","1","9","1","1","2","4","3",NA,"7","1","6","5","2","9","7","9",NA,NA,NA,NA,NA,NA,NA,"5","2","utoa1244","Basin and Plains"
"Nh19","2","2","2","0","4","2","8","2","2","9","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","5","5","6","5",NA,"3","1","1","5","4","1","1","1","4","1","7","1","9","2","1","6","9",NA,"5","1",NA,"9","4","10","9","9","9","10",NA,"9","9",NA,"10","9","1","9","1","9","2","3","7","5","1","9","1","9","3","5","1","11","1","9","5","2","9","7","8",NA,NA,NA,"1","coch1271","Mesoamerica"
"Nh21","3","2","1","0","4","6","8","2","2","2","2","2","9","11","3","9","4","4","1","1","9","9","7","8","15","9","4","5","6","5",NA,"3","2","1","5",NA,"1",NA,"1","1","1","7","1","9","1","4","6","9","1",NA,"1",NA,"9","4","10","9","9","9","10","9",NA,"9",NA,"10","9","1","9","1","9","2","3","1","1",NA,NA,"1","9","6","5","1","11","1","9",NA,NA,NA,NA,NA,NA,NA,"6","2","coch1271","Basin and Plains"
"Nh22","2","1","2","0","5","6","8","1","1","8","1","8","3","9","6","1","4","4","1","1","9","9","7","8","15","9","5","5","6","7","1","2","1",NA,"5","2","1","1","1","1","1","7","1","9","1","1","6","9",NA,NA,"1",NA,"9","4","10","9","9","9","10",NA,NA,"9",NA,"10","9","1","9","1","9",NA,NA,"7","5","1","9","1","9",NA,"2","1","11","2","9","5","2","9","8","8",NA,NA,"7","2","coch1271","Basin and Plains"
"Nh23","6","3","0","0","1","6","8","2","2","2","2","2","9","11","3","9","1","1","4","4","9","9","8","7","15","9","5","2","6","2",NA,"2","1",NA,NA,NA,"1",NA,"1","1","1","1","3","9","1","9","6","1","1","5","1","1","6","5","10","9","10","9","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9","1","9","7","1","3","3","2","3","9","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","coch1271","Basin and Plains"
"Nh24","6","4","0","0","0","6","8","8","1","9","3","9","9","11","3","9","1","1","1","1","1","9","8","7","15","9","4","1","1","2",NA,"3","2",NA,"5",NA,"1","1","1","4","1","1","6","9","9","6",NA,"9",NA,"6","1","9",NA,"9","10","10","9",NA,"10",NA,"9","9","10",NA,"10","1","9","1","9","1","1","7","5","1","9",NA,NA,NA,"2","2","11","2","8",NA,NA,NA,NA,NA,NA,NA,"1","2","atha1245","Basin and Plains"
"Nh25","0","1","0","2","7","6","8","1","1","6","2","6","9","11","1","9","1","1","4","4","9","9","8","7","15","9","1","6","6","7","4","3","1","2",NA,"3","1","1","1","7","1","7","3","9","9","8","6","9",NA,NA,"1","9",NA,"1","10","10","9","9","10",NA,NA,"9","10",NA,"9","1","9","1","9","1","1","6","5","7","1","5","1",NA,"5","2","9","7","9",NA,NA,NA,NA,NA,NA,NA,NA,"2","kere1287","Basin and Plains"
"Nh3","2","1","0","3","4","3","8","7","4","5","3","5","1","10","3","9","1","1","5","4","9","9","7","8","15","9","5","6","6","3","4","3","1","1","5","3","1","1","1","3","1","7","3","1","6","1","6","9","1","6","1","9","4","2","3","9","9","9","10","9","9","9","10","9","9","1","9","1","9","2","2","7","5",NA,NA,"2","1","3","2","2","11","2","9",NA,NA,NA,NA,NA,"2","59","4","2","atha1245","Basin and Plains"
"Nh4","1","1","0","0","8","6","8","8","1","5","3","5","9","11","2","9","1","1","5","3","9","9","8","7","15","9","1","6","6","7","6","4","1","1","8",NA,"1","1","1","3","1","7","3","9","1",NA,"6","9",NA,"9","1","9",NA,"2","10","9",NA,"9","10",NA,"10","9","10",NA,"9","1","9","1","9","1","1","6","5","3",NA,"5","1",NA,"5","2","9","7","9",NA,NA,NA,NA,NA,"2","69","5","2","zuni1245","Basin and Plains"
"Nh5","4","1","2","0","3","6","8","2","2","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","5","6","6","7","2","3","2","1","5",NA,"1","1","1","1","1","1","1","9","1","1","6","9","1","6","1","1","9","2","10","9","9","9","10","9","9","9","9","10","9","1","9","1","9","1","1",NA,NA,"5","1","1","9",NA,"2","2","11","2","8","5","2","9","7","9","4","13",NA,"2","coch1271","Basin and Plains"
"Nh6","0","2","0","1","7","6","8","1","1","6","2","6","9","11","1","9","1","1","1","1","1","9","7","8","15","9","3","5","6","7","5","2","1",NA,"5",NA,"1","1","2","4","1","7","6","9","9",NA,"6","9",NA,NA,"1","9","2","2","10","10",NA,"9","10",NA,NA,"9","10","9","9","1","9","1","9","1","1","6","5",NA,NA,NA,NA,"4","5","2","9","7","9",NA,NA,NA,NA,NA,"2","49","1","2","kiow1265","Basin and Plains"
"Nh8","1","2","0","0","7","6","8","1","1","2","2","6","9","11","1","9","1","1","3","3","9","9","7","8","15","9","3","6","6","7","5","3","1",NA,"5",NA,"1","1","1","4","1","7","3","9","1",NA,"6","9",NA,"4","1","9",NA,"1","10","9",NA,"9","10",NA,"9","9","10",NA,"9","1","9","1","9","1","1","6","5",NA,NA,"6","1",NA,"5","2","9","7","9",NA,NA,NA,NA,NA,"2","26",NA,"1","kiow1265","Basin and Plains"
"Ni1","1","1","0","3","5","2","8","2","2","9","2","6","9","2","1","9","1","1","1","1","2","9","12","5","15","9","4","5","6","5",NA,"2","1","4","8","2","1","1","1","7","1","7","6","9","6","3","6",NA,"1","6","1","9","3","1","10","9","9","9",NA,"9","9","9","10","9","9","2","9","1","9","1","1","6","5","5","1","5","1","6","5","2","3","9","3",NA,NA,NA,NA,NA,"2",NA,"1","1","utoa1244","Mesoamerica"
"Ni2","3","2","0","0","5","6","8","7","3","10","1","10","9","11","3","9","1","1","1","1","1","9","7","8","15","9","4","6","6","3",NA,"3","1","4","5","2","1","1","1","1","1","7","6","9","1","1","6","9",NA,"6","1","9","9","2","10","9","9","9","10",NA,"9","9","10","10","9","1","9","1","9","1","1","9","9","7","1","1","9",NA,"2","1","8",NA,"9","5","2","10","7","9","2","69","1","2","utoa1244","Mesoamerica"
"Ni3","1","2","1","1","5","6","8","7","2","9","2","2","9","11","1","9","1","1","1","1","2","9","10","1","15","9","4","3","6","6","5","3","1",NA,"1",NA,"1","1","1","7","2","6","6","9","6","8","6",NA,"1","2","1","1","3","2","10","9","9","9",NA,"9","1","9","9","9","9","2","9","1","9","1","1","6","5","6","4","5","1",NA,"5","2","1","9","8",NA,NA,NA,NA,NA,"8","49","1","1","utoa1244","Mesoamerica"
"Ni5","5","4","1","0","0","6","8","1","1","11","2","11","1","10","3","9","1","1","1","1","1","9","8","7","15","9","4","1","1","1",NA,"2","1","1","5","3","1","1","1","1","1","1","6","9","9","1","9","9","1","6","1",NA,"9","9","10","10","9","10","10","9","9","9",NA,"10","10","1","9","1","9","1","1","7","5","1","9","1","9","2","5","2",NA,"8","8",NA,NA,NA,NA,NA,NA,NA,"1","2","otom1299","Mesoamerica"
