,imputed_semantic_domain,l1,l2,Unnamed: 0,overlap,p,rho
7200,Speech and language,ca,it,20717.3888889,13.8333333333,0.210826433561,0.487649179642
7201,Speech and language,ca,ja,21415.7,5.3,0.403493525905,0.121043579856
7202,Speech and language,ca,ka,22046.5294118,6.70588235294,0.434664829266,0.00347501261843
7203,Speech and language,ca,kk,22744.0555556,7.72222222222,0.515442097205,0.146540003189
7204,Speech and language,ca,pt,23535.6842105,15.0526315789,0.171221283697,0.496169684915
7205,Speech and language,ca,ro,24320.1052632,11.6842105263,0.267111904401,0.348578933084
7206,Speech and language,cs,be,25101.3809524,12.0952380952,0.402199293987,0.349864088683
7207,Speech and language,cs,ca,25814.75,10.45,0.320116307024,0.342968330338
7208,Speech and language,cs,da,26577.6086957,10.0869565217,0.317281032559,0.432603874503
7209,Speech and language,cs,de,27367.6521739,13.0869565217,0.293843775704,0.431505213526
7210,Speech and language,cs,en,28179.4,11.45,0.257186507789,0.425391241611
7211,Speech and language,cs,es,28951.2173913,10.5217391304,0.313799880513,0.342322092063
7212,Speech and language,cs,eu,29669.8888889,8.83333333333,0.292458196857,0.348051059005
7213,Speech and language,cs,fr,30426.0,11.6086956522,0.315837535489,0.302862265847
7214,Speech and language,cs,he,31126.6190476,7.95238095238,0.41334821533,0.117974000382
7215,Speech and language,cs,it,31863.3684211,10.6315789474,0.376891366255,0.221046163718
7216,Speech and language,cs,ja,32566.8095238,6.04761904762,0.327910081885,0.129277669352
7217,Speech and language,cs,ka,33197.8421053,9.15789473684,0.350291558538,0.220245249445
7218,Speech and language,cs,kk,33910.7894737,7.21052631579,0.374852292409,0.256701712171
7219,Speech and language,cs,la,34596.9047619,6.52380952381,0.483023316173,0.281502403424
7220,Speech and language,cs,lt,35354.1904762,10.2857142857,0.263659781122,0.352642737685
7221,Speech and language,cs,nl,36148.3181818,11.8181818182,0.313111031593,0.393234412069
7222,Speech and language,cs,no,36919.173913,10.3043478261,0.38945781006,0.417505546556
7223,Speech and language,cs,pl,37660.5238095,13.7142857143,0.163762323439,0.495249683848
7224,Speech and language,cs,pt,38437.1818182,11.9090909091,0.269739188233,0.322555813729
7225,Speech and language,cs,ro,39180.7142857,11.4761904762,0.310285538366,0.373144660557
7226,Speech and language,cs,ru,39955.0,13.7142857143,0.196974227136,0.472254007195
7227,Speech and language,da,be,40699.0909091,10.4545454545,0.358723534084,0.199897182547
7228,Speech and language,da,ca,41478.2727273,9.86363636364,0.427763581519,0.367634201817
7229,Speech and language,da,de,42324.72,12.6,0.211473504824,0.474851518281
7230,Speech and language,da,en,43228.0,10.84,0.384423932585,0.267993497825
7231,Speech and language,da,es,44075.4782609,10.6956521739,0.268445176533,0.46926105788
7232,Speech and language,da,eu,44853.2,8.1,0.225681729752,0.309907080499
7233,Speech and language,da,fr,45695.4,10.84,0.310330757636,0.301667949382
7234,Speech and language,da,he,46468.0909091,6.54545454545,0.346575456395,0.353376233631
7235,Speech and language,da,it,47261.0909091,9.5,0.219716508872,0.432420929165
7236,Speech and language,da,ja,48008.3809524,7.09523809524,0.36380563074,0.215292866432
7237,Speech and language,da,ka,48683.5,9.1,0.4253946471,0.11103739055
7238,Speech and language,da,kk,49428.7142857,7.52380952381,0.558141666892,0.00911457805271
7239,Speech and language,da,la,50183.6190476,6.42857142857,0.450837926398,0.287972152815
7240,Speech and language,da,nl,50995.173913,13.6086956522,0.249210818201,0.394431259489
7241,Speech and language,da,pt,51846.826087,11.6956521739,0.199460193564,0.28597598168
7242,Speech and language,da,ro,52663.9090909,11.4545454545,0.336103151484,0.379452209929
7243,Speech and language,de,be,53446.7142857,12.0952380952,0.397687612945,0.268153686916
7244,Speech and language,de,ca,54253.3636364,11.5454545455,0.257036074777,0.344139252368
7245,Speech and language,de,en,55149.6,13.04,0.270890548769,0.45271696249
7246,Speech and language,de,es,56028.9583333,12.25,0.258829568727,0.35793158608
7247,Speech and language,de,eu,56846.4210526,9.05263157895,0.293354373258,0.421780876399
7248,Speech and language,de,fr,57712.9230769,14.0769230769,0.185233083896,0.376276120503
7249,Speech and language,de,he,58514.1363636,7.31818181818,0.331715474808,0.385237686397
7250,Speech and language,de,it,59348.2857143,12.2380952381,0.327545647817,0.255825171404
7251,Speech and language,de,ja,60102.8181818,6.90909090909,0.368579725094,0.336246618655
7252,Speech and language,de,ka,60803.7,9.0,0.454464353517,0.118967967654
7253,Speech and language,de,kk,61579.3181818,7.81818181818,0.485382686467,-0.00711231532984
7254,Speech and language,de,la,62351.9090909,6.81818181818,0.466973382741,0.208221178521
7255,Speech and language,de,nl,63237.64,15.76,0.274637850286,0.401223682102
7256,Speech and language,de,pt,64116.6086957,12.2608695652,0.281521281109,0.312767576677
7257,Speech and language,de,ro,64977.4782609,12.347826087,0.231760471016,0.35447088679
7258,Speech and language,en,be,65757.25,9.85,0.385203952065,0.16551936607
7259,Speech and language,en,ca,66563.7272727,10.6363636364,0.333118637412,0.240036754551
7260,Speech and language,en,es,67415.8695652,13.0434782609,0.133080757953,0.531087439215
7261,Speech and language,en,eu,68225.85,7.8,0.344437618249,0.284214102614
7262,Speech and language,en,fr,69079.5,12.5,0.263904766651,0.384969684344
7263,Speech and language,en,he,69876.6818182,7.13636363636,0.342864562639,0.167632919854
7264,Speech and language,en,it,70705.5652174,10.1304347826,0.291511144943,0.363160236402
7265,Speech and language,en,ja,71464.3913043,6.5652173913,0.308383530201,0.371406257126
7266,Speech and language,en,ka,72180.1764706,8.82352941176,0.397866945684,0.199393770347
7267,Speech and language,en,kk,72933.0454545,6.22727272727,0.373933769318,0.369337052727
7268,Speech and language,en,la,73708.0526316,6.36842105263,0.458420928866,0.232322755558
7269,Speech and language,en,pt,74511.0,13.4782608696,0.250103903787,0.396534267044
7270,Speech and language,en,ro,75360.6521739,11.0869565217,0.248107750946,0.309321876335
7271,Speech and language,en,ru,76186.1818182,10.9090909091,0.344408573721,0.220735807674
7272,Speech and language,eu,be,76900.4117647,8.70588235294,0.380989399903,0.287006124654
7273,Speech and language,eu,es,77652.4736842,8.68421052632,0.273221420622,0.340195692057
7274,Speech and language,eu,he,78387.6111111,6.33333333333,0.38220770159,0.165880512618
7275,Speech and language,fi,be,79107.6,12.1,0.448124233572,0.344798974105
7276,Speech and language,fi,bg,79844.2857143,10.6666666667,0.458314788015,0.235643547022
7277,Speech and language,fi,ca,80563.05,10.75,0.390950128542,0.25023142987
7278,Speech and language,fi,cs,81351.1363636,11.2272727273,0.393688462019,0.348017291842
7279,Speech and language,fi,da,82149.3478261,10.8260869565,0.271184024971,0.37749657749
7280,Speech and language,fi,de,82994.0,11.8695652174,0.346389755395,0.344386805036
7281,Speech and language,fi,en,83841.4782609,10.7391304348,0.311085827633,0.134729456837
7282,Speech and language,fi,es,84687.9130435,12.0,0.276431874128,0.463225310495
7283,Speech and language,fi,eu,85476.25,8.5,0.418850750676,0.184849146034
7284,Speech and language,fi,fr,86288.3478261,11.5217391304,0.376066418747,0.332080086476
7285,Speech and language,fi,he,87054.1904762,6.85714285714,0.436864858951,0.149543561803
7286,Speech and language,fi,hi,87776.2,9.65,0.34927290724,0.363951780866
7287,Speech and language,fi,hr,88531.05,11.45,0.347412249258,0.402276461589
7288,Speech and language,fi,hu,89307.0,12.2272727273,0.229108065852,0.463719532992
7289,Speech and language,fi,hy,90055.4761905,10.3333333333,0.361483262464,0.383665419237
7290,Speech and language,fi,it,90855.5,10.8,0.364202031153,0.411951396798
7291,Speech and language,fi,ja,91618.952381,5.85714285714,0.394260484232,0.287961063436
7292,Speech and language,fi,ka,92270.7368421,9.73684210526,0.357068941829,0.282248807616
7293,Speech and language,fi,kk,93019.75,7.9,0.397849638718,0.260120923877
7294,Speech and language,fi,la,93757.0454545,6.77272727273,0.354868830751,0.153606477059
7295,Speech and language,fi,lt,94534.8181818,10.7727272727,0.319652212079,0.437963735051
7296,Speech and language,fi,nl,95380.6818182,11.5454545455,0.303794192544,0.313279993779
7297,Speech and language,fi,no,96195.4090909,11.7272727273,0.272590100773,0.343308612104
7298,Speech and language,fi,pl,96967.75,12.0,0.211257333582,0.448127955663
7299,Speech and language,fi,pt,97771.2727273,12.0,0.360457260471,0.371420245403
7300,Speech and language,fi,ro,98579.5454545,11.7727272727,0.266567662218,0.243315887404
7301,Speech and language,fi,ru,99375.0454545,12.2272727273,0.205928393196,0.392371902539
7302,Speech and language,fi,sk,100168.909091,10.5909090909,0.32970618222,0.405449271932
7303,Speech and language,fr,be,100927.363636,10.4545454545,0.364007286906,0.385665850049
7304,Speech and language,fr,ca,101716.0,13.9090909091,0.239987131277,0.422314630985
7305,Speech and language,fr,es,102587.818182,16.9545454545,0.0728615207216,0.568351195069
7306,Speech and language,fr,eu,103371.7,8.1,0.382516988007,0.17565088352
7307,Speech and language,fr,he,104136.869565,7.04347826087,0.351437955921,0.171611435585
7308,Speech and language,fr,it,104932.047619,16.0,0.136254882122,0.575269835879
7309,Speech and language,fr,ja,105682.043478,6.26086956522,0.42075804444,0.382141685298
7310,Speech and language,fr,ka,106357.8,7.3,0.432895095703,0.156736273113
7311,Speech and language,fr,kk,107096.952381,6.7619047619,0.488035479378,0.164201809911
7312,Speech and language,fr,pt,107925.086957,15.7826086957,0.136870099926,0.471754064719
7313,Speech and language,fr,ro,108775.0,13.0454545455,0.231306336995,0.453768605263
7314,Speech and language,he,be,109481.052632,6.63157894737,0.42771241434,0.0688685163707
7315,Speech and language,he,es,110223.952381,7.42857142857,0.457667388467,0.189942264781
7316,Speech and language,hi,be,110936.95,8.85,0.386101196969,0.157973973567
7317,Speech and language,hi,bg,111601.315789,8.89473684211,0.271583329996,0.277714154958
7318,Speech and language,hi,ca,112246.352941,8.88235294118,0.443132031367,0.159790505127
7319,Speech and language,hi,cs,112952.526316,9.0,0.329752143379,0.300791567232
7320,Speech and language,hi,da,113657.428571,9.04761904762,0.492060819445,0.232982644516
7321,Speech and language,hi,de,114405.761905,9.80952380952,0.43375993235,0.207485949148
7322,Speech and language,hi,en,115179.894737,9.94736842105,0.336853856266,0.3587537838
7323,Speech and language,hi,es,115918.2,9.6,0.276765382366,0.299932678573
7324,Speech and language,hi,eu,116615.055556,6.66666666667,0.489608387969,0.1472545922
7325,Speech and language,hi,fr,117336.619048,10.1904761905,0.260681871612,0.337662643368
7326,Speech and language,hi,he,118024.619048,5.47619047619,0.350503915199,0.243762175785
7327,Speech and language,hi,hr,118695.684211,8.0,0.288110149409,0.259727872051
7328,Speech and language,hi,hy,119330.388889,7.61111111111,0.27240647155,0.573221529767
7329,Speech and language,hi,it,120030.058824,9.0,0.365404281254,0.336407840283
7330,Speech and language,hi,ja,120702.65,5.25,0.325881167779,0.301283071533
7331,Speech and language,hi,ka,121311.842105,8.31578947368,0.428902158223,0.330490928942
7332,Speech and language,hi,kk,121966.055556,6.83333333333,0.29406371261,0.494265024651
7333,Speech and language,hi,la,122641.368421,6.05263157895,0.355891015805,0.384192914287
7334,Speech and language,hi,lt,123320.75,7.65,0.343435490366,0.315461580464
7335,Speech and language,hi,nl,124050.75,9.9,0.338440688474,0.414337430279
7336,Speech and language,hi,no,124776.714286,8.7619047619,0.489928235885,0.116874986457
7337,Speech and language,hi,pl,125466.055556,9.38888888889,0.331576881921,0.334308563098
7338,Speech and language,hi,pt,126174.5,10.6,0.439559325246,0.188976840793
7339,Speech and language,hi,ro,126897.5,9.15,0.309642126956,0.318807773221
7340,Speech and language,hi,ru,127610.190476,9.80952380952,0.329947904071,0.276352567206
7341,Speech and language,hi,sk,128293.210526,9.10526315789,0.312076454398,0.287434953875
7342,Speech and language,hr,be,129005.761905,11.7142857143,0.358346979816,0.428149325277
7343,Speech and language,hr,ca,129700.0,10.0,0.372771666368,0.312044216433
7344,Speech and language,hr,cs,130442.571429,12.4285714286,0.232435361404,0.43294375096
7345,Speech and language,hr,da,131190.142857,10.619047619,0.365012457934,0.391267121433
7346,Speech and language,hr,de,131958.809524,11.0476190476,0.232221478714,0.359587116417
7347,Speech and language,hr,en,132751.3,9.95,0.28222640206,0.371485864431
7348,Speech and language,hr,es,133496.0,11.1428571429,0.152643161073,0.497671425708
7349,Speech and language,hr,eu,134209.375,9.0,0.383789196548,0.347933528046
7350,Speech and language,hr,fr,134942.761905,11.4761904762,0.283935634464,0.408511101901
7351,Speech and language,hr,he,135628.315789,6.26315789474,0.438767131919,0.242974959257
7352,Speech and language,hr,it,136344.166667,10.7222222222,0.318582149441,0.443075435989
7353,Speech and language,hr,ja,137041.75,6.05,0.363993603431,0.195757131944
7354,Speech and language,hr,ka,137642.052632,8.73684210526,0.356732076738,0.274863302421
7355,Speech and language,hr,kk,138324.0,7.26315789474,0.511438436006,0.242110483641
7356,Speech and language,hr,la,139035.142857,6.61904761905,0.462129609893,0.275355426778
7357,Speech and language,hr,lt,139763.190476,9.52380952381,0.280509559805,0.467086077552
7358,Speech and language,hr,nl,140525.7,11.2,0.250960456983,0.401950388461
7359,Speech and language,hr,no,141282.809524,10.380952381,0.289805442724,0.491241723284
7360,Speech and language,hr,pl,142017.1,13.1,0.290417133389,0.419191373065
7361,Speech and language,hr,pt,142767.952381,11.3333333333,0.321124720289,0.364453223692
7362,Speech and language,hr,ro,143507.55,10.85,0.366654971582,0.261092577132
7363,Speech and language,hr,ru,144262.333333,13.7619047619,0.257919862936,0.444094637918
7364,Speech and language,hr,sk,145000.904762,11.4761904762,0.334971602393,0.42731966972
7365,Speech and language,hu,be,145729.590909,10.3181818182,0.316844080673,0.350076413591
7366,Speech and language,hu,bg,146465.818182,9.72727272727,0.375104209046,0.365451980679
7367,Speech and language,hu,ca,147188.545455,9.77272727273,0.333775730715,0.404840966504
7368,Speech and language,hu,cs,147931.913043,10.2173913043,0.321624480822,0.405192589915
7369,Speech and language,hu,da,148713.12,9.44,0.281150871307,0.254347666982
7370,Speech and language,hu,de,149534.16,10.44,0.378285010533,0.356398735011
7371,Speech and language,hu,en,150371.72,9.32,0.390877234614,0.0975997019337
7372,Speech and language,hu,es,151196.041667,10.9583333333,0.262432127521,0.414207698195
7373,Speech and language,hu,eu,151939.944444,8.88888888889,0.319090888836,0.436632359413
7374,Speech and language,hu,fr,152736.52,9.2,0.35153226854,0.385525482131
7375,Speech and language,hu,he,153450.428571,7.61904761905,0.381709258317,0.33222791192
7376,Speech and language,hu,hi,154164.8,7.8,0.353552224527,0.25750773071
7377,Speech and language,hu,hr,154902.857143,10.380952381,0.138516139722,0.64450980357
7378,Speech and language,hu,hy,155603.0,9.61904761905,0.461257798518,0.138559160927
7379,Speech and language,hu,it,156400.1,10.4,0.240812120732,0.475416899225
7380,Speech and language,hu,ja,157116.26087,5.69565217391,0.345153762875,0.4433913545
7381,Speech and language,hu,ka,157778.4,8.95,0.431290261129,0.274570535959
7382,Speech and language,hu,kk,158517.6,7.4,0.507832623699,0.164725043492
7383,Speech and language,hu,la,159241.857143,7.38095238095,0.253041542626,0.379582095259
7384,Speech and language,hu,lt,160019.727273,10.2272727273,0.341175428784,0.280313693332
7385,Speech and language,hu,nl,160863.416667,10.4583333333,0.347257605712,0.280860016962
7386,Speech and language,hu,no,161653.416667,9.16666666667,0.253441854314,0.435592461928
7387,Speech and language,hu,pl,162408.380952,11.2380952381,0.18939742167,0.467755184029
7388,Speech and language,hu,pt,163196.347826,11.1304347826,0.282468515811,0.345356473107
7389,Speech and language,hu,ro,163974.954545,9.59090909091,0.267258829772,0.307266208909
7390,Speech and language,hu,ru,164759.086957,10.1739130435,0.313058583077,0.300392612447
7391,Speech and language,hu,sk,165533.608696,10.0434782609,0.302688476049,0.340704660275
7392,Speech and language,hy,be,166215.857143,10.5238095238,0.322198638216,0.293215509108
7393,Speech and language,hy,bg,166903.047619,9.0,0.354567033021,0.256138094504
7394,Speech and language,hy,ca,167535.388889,8.94444444444,0.429919134258,0.249029012044
7395,Speech and language,hy,cs,168263.857143,10.1904761905,0.357828519852,0.316114091847
7396,Speech and language,hy,da,168984.142857,9.57142857143,0.457410271952,0.138379981456
