"glottocode","headword","sourceForm","clicsForm","NumMeanings"
"west2369","بلا","bælɒː","baela","1"
"stan1318","بلد","balad","balad","1"
"west2369","بلعیدن","bælʔidæn","baelidaen","1"
"stan1318","بلغ","balaɣa","balaga","1"
"west2369","بلند","bolænd","bolaend","1"
"west2369","بلند کردن","bolænd kæɾdæn","bolaendkaerdaen","2"
"west2369","بلندی","bolændi","bolaendi","2"
"west2369","بنا","bænɒː","baena","1"
"west2369","بنا کردن","bænɒː kæɾdæn","baenakaerdaen","1"
"stan1318","بنت","bint","bint","2"
"stan1318","بندقية","bunduqiːa","bunduqia","1"
"stan1318","بنطلون","bantˤaluwn","bantaluwn","1"
"west2369","بنظر آمدن","benæzæɾ ɒːmædæn","benaezaeramaedaen","1"
"stan1318","بنى","banaː","bana","1"
"west2369","به آنجا","be ɒːnd͡ʒɒː","beandza","1"
"west2369","به این زودی","be in zudi","beinzudi","1"
"west2369","به اینجا","be ind͡ʒɒː","beindza","1"
"west2369","به بالا","be bɒːlɒː","bebala","1"
"west2369","به رقت آوردن","be ɾeɣːæt ɒːwæɾdæn","beregaetawaerdaen","1"
"west2369","به سختی","be sæxti","besaexti","1"
"west2369","به پایین","be pɒːjin","bepajin","1"
"west2369","به پیش","be piʃ","bepis","1"
"west2369","به یاد آوردن","be jɒːd ɒːwæɾdæn","bejadawaerdaen","1"
"west2369","بها","bæhɒː","baeha","1"
"west2369","بهار","bæhɒːɾ","baehar","1"
"west2369","بهبود یافتن","behbud jɒːftæn","behbudjaftaen","1"
"west2369","بهتر کردن","behtæɾ kæɾdæn","behtaerkaerdaen","1"
"west2369","بو","bu","bu","0"
"west2369","بو کردن","bu kæɾdæn","bukaerdaen","1"
"stan1318","بوابة","bawaːba","bawaba","1"
"west2369","بوسیدن","busidæn","busidaen","1"
"stan1318","بوم","buwm","buwm","1"
"west2369","بوییدن","bujidæn","bujidaen","1"
"stan1318","بيت","bajt","bajt","2"
"stan1318","بيض","bajdˤ","bajd","1"
"stan1318","بين","bajna","bajna","1"
"west2369","بچه","bætt͡ʃe","baettse","1"
"west2369","بکجا","bekod͡ʒɒː","bekodza","1"
"west2369","بید","bid","bid","1"
"west2369","بیدار شدن","bidɒːɾ ʃodæn","bidarsodaen","0"
"west2369","بیدار کردن","bidɒːɾ kæɾdæn","bidarkaerdaen","1"
"west2369","بیزنس","biznes","biznes","1"
"west2369","بیست","bist","bist","1"
"west2369","بیل","bil","bil","2"
"west2369","بیمار","bimɒːɾ","bimar","1"
"west2369","بیمار بودن","bimɒːɾ budæn","bimarbudaen","0"
"west2369","بیماری","bimɒːɾi","bimari","1"
"west2369","بین","bejne","bejne","1"
"west2369","بینی","bini","bini","1"
"west2369","بیهوده","bihude","bihude","1"
"west2369","بیگانه","biɡɒːne","bigane","1"
"stan1318","تأرجح","taʔard͡ʒaħa","taardzaha","0"
"west2369","تاب خوردن","tɒːb xoɾdæn","tabxordaen","1"
"west2369","تاب دادن","tɒːb dɒːdæn","tabdadaen","1"
"west2369","تابستان","tɒːbestɒːn","tabestan","1"
"west2369","تابیدن","tɒːbidæn","tabidaen","1"
"west2369","تاریک","tɒːɾik","tarik","1"
"west2369","تازه","tɒːze","taze","1"
"west2369","تب","tæb","taeb","1"
"stan1318","تبوب","tabuwb","tabuwb","1"
"stan1318","تجمد","tad͡ʒamada","tadzamada","1"
"stan1318","تحادث","taħaːdaθa","tahadatha","1"
"stan1318","تحت","taħtu","tahtu","2"
"west2369","تحت","tæhte","taehte","1"
"stan1318","تحرك","taħarːaka","taharaka","2"
"stan1318","تحمل","taħamala","tahamala","1"
"west2369","تحمل کردن","tæhæmːol kæɾdæn","taehaemolkaerdaen","1"
"west2369","تختخواب","tæxtexɒːb","taextexab","1"
"west2369","تخته","tæxte","taexte","1"
"west2369","تخم","toxm","toxm","2"
"west2369","تدریس کردن","tædɾis kæɾdæn","taedriskaerdaen","0"
"stan1318","تذكر","taðakara","tadakara","1"
"west2369","تر","tæɾ","taer","1"
"stan1318","تراب","turaːb","turab","1"
"west2369","ترانه","tæɾɒːne","taerane","1"
"west2369","تربیت کردن","tæɾbijæt kæɾdæn","taerbijaetkaerdaen","1"
"stan1318","ترجح","tarad͡ʒːaħa","taradzaha","1"
"stan1318","ترجم","tard͡ʒama","tardzama","1"
"west2369","ترجمه کردن","tæɾd͡ʒome kæɾdæn","taerdzomekaerdaen","1"
"west2369","ترسیدن","tæɾsidæn","taersidaen","0"
"west2369","ترش","toɾʃ","tors","1"
"stan1318","ترقب","taraqaba","taraqaba","0"
"stan1318","ترك","taraka","taraka","0"
"stan1318","ترنح","taranːaħa","taranaha","1"
"west2369","ترک کردن","tæɾk kæɾdæn","taerkkaerdaen","0"
"stan1318","تسعة","tisʕa","tisa","1"
"stan1318","تسعون","tisʕuwn","tisuwn","1"
"stan1318","تسلق","tasalaqa","tasalaqa","1"
"west2369","تسمه","tæsme","taesme","1"
"west2369","تشخیص دادن","tæʃxis dɒːdæn","taesxisdadaen","1"
"stan1318","تشرين الأول","taʃriːn alʔawal","tasrinalawal","1"
"stan1318","تشرين الثاني","taʃriːn alθaːniː","tasrinalthani","1"
"west2369","تصویر","tæswiɾ","taeswir","1"
"stan1318","تضارب","tɑdˤɑːraba","tadaraba","1"
"stan1318","تعب","taʕiba","taiba","1"
"stan1318","تعفن","taʕafana","taafana","1"
"stan1318","تعلق","taʕalaqa","taalaqa","1"
"west2369","تعمیر کردن","tæʔmiɾ kæɾdæn","taemirkaerdaen","1"
"stan1318","تغير","taɣajːara","tagajara","1"
"west2369","تغییر دادن","tæɣjiɾ dɒːdæn","taegjirdadaen","1"
"stan1318","تفاح","tufaːħ","tufah","1"
"stan1318","تفاخر","tafaːxara","tafaxara","1"
"west2369","تفنگ","tofænɡ","tofaeng","1"
"west2369","تقسیم کردن","tæɣsim kæɾdæn","taegsimkaerdaen","1"
"west2369","تقصیر","tæɣsiɾ","taegsir","1"
"stan1318","تكلم","takalama","takalama","2"
"stan1318","تل","tal","tal","2"
"west2369","تل","tæl","tael","1"
"stan1318","تلألأ","talaʔlaʔa","talalaa","1"
"west2369","تلخ","tælx","taelx","1"
"stan1318","تلف","talaf","talaf","1"
"west2369","تماشا کردن","tæmɒːʃɒː kæɾdæn","taemasakaerdaen","1"
"west2369","تمام","tæmɒːm","taemam","1"
"west2369","تمام شدن","tæmɒːm ʃodæn","taemamsodaen","1"
"west2369","تمام کردن","tæmɒːm kæɾdæn","taemamkaerdaen","1"
"stan1318","تمثال","timθaːl","timthal","1"
"stan1318","تمنى","tamanːaː","tamana","0"
"stan1318","تموز","tamuwz","tamuwz","1"
"west2369","تمیز","tæmiz","taemiz","1"
"west2369","تمیز کردن","tæmiz kæɾdæn","taemizkaerdaen","1"
"west2369","تن","tæn","taen","1"
"west2369","تنبل","tæmbæl","taembael","1"
"west2369","تندرستی","tændoɾosti","taendorosti","1"
"west2369","تندیس","tændis","taendis","1"
"stan1318","تنزه","tanazːaha","tanazaha","1"
"stan1318","تنفس","tanafasa","tanafasa","1"
"west2369","تنفس کردن","tænæfːos kæɾdæn","taenaefoskaerdaen","1"
"west2369","تنه","tæne","taene","1"
"west2369","تنها","tænhɒː","taenha","2"
"west2369","تنگ","tænɡ","taeng","1"
"west2369","ته","tæh","taeh","1"
"west2369","تو","to","to","1"
"west2369","توانستن","tæwɒːnestæn","taewanestaen","1"
"west2369","توده","tude","tude","1"
"west2369","تور","tuɾ","tur","1"
"stan1318","توقف","tawaqafa","tawaqafa","1"
"west2369","تولید کردن","toulid kæɾdæn","toulidkaerdaen","1"
"west2369","توژ","tuʒ","tuz","1"
"stan1318","تيار","tajaːr","tajar","1"
"west2369","تپه","tæpːe","taepe","1"
"west2369","تکان خوردن","tækɒːn xoɾdæn","taekanxordaen","1"
"west2369","تکان دادن","tækɒːn dɒːdæn","taekandadaen","2"
"west2369","تکه","tekːe","teke","1"
"west2369","تکیه","tækije","taekije","1"
"west2369","تیر","tiɾ","tir","1"
"west2369","تیر زدن","tiɾ zædæn","tirzaedaen","1"
"west2369","تیز","tiz","tiz","2"
"west2369","تیز کردن","tiz kæɾdæn","tizkaerdaen","1"
"stan1318","ثالث","θaːliθ","thalith","1"
"stan1318","ثالم","θaːlim","thalim","1"
"stan1318","ثان","θaːnin","thanin","1"
"stan1318","ثدي","θadj","thadj","1"
"stan1318","ثروة","θarwa","tharwa","1"
"west2369","ثروت","sæɾwæt","saerwaet","1"
"west2369","ثروتمند","sæɾwætmænd","saerwaetmaend","1"
"stan1318","ثعبان","θuʕbaːn","thuban","1"
"stan1318","ثعلب","θaʕlab","thalab","1"
"stan1318","ثقب","θuqb","thuqb","1"
"stan1318","ثقيل","θaqiːl","thaqil","1"
"stan1318","ثلاثة","θalaːθa","thalatha","1"
"stan1318","ثلاثون","θalaːθuwna","thalathuwna","1"
"stan1318","ثلج","θald͡ʒ","thaldz","1"
"stan1318","ثم","θuma","thuma","2"
"stan1318","ثمانون","θamaːnuwn","thamanuwn","1"
"stan1318","ثمانية","θamaːniːa","thamania","1"
"stan1318","ثمين","θamiːn","thamin","1"
"stan1318","ثنى","θanaː","thana","0"
"stan1318","ثور","θawr","thawr","1"
"west2369","جا","d͡ʒɒː","dza","1"
"stan1318","جاء","d͡ʒaːʔa","dzaa","1"
"stan1318","جائع","d͡ʒaːʔiʕ","dzai","1"
"west2369","جاده","d͡ʒɒːdːe","dzade","1"
"west2369","جارو","d͡ʒɒːɾu","dzaru","1"
"west2369","جارو کردن","d͡ʒɒːɾu kæɾdæn","dzarukaerdaen","1"
"stan1318","جاف","d͡ʒaːfː","dzaf","1"
"stan1318","جامد","d͡ʒaːmid","dzamid","1"
"stan1318","جانب","d͡ʒaːnib","dzanib","1"
"stan1318","جبل","d͡ʒabal","dzabal","1"
"stan1318","جبين","d͡ʒabiːn","dzabin","1"
"stan1318","جحر","d͡ʒuħr","dzuhr","1"
"stan1318","جد","d͡ʒadː","dzad","1"
"stan1318","جدا","d͡ʒidːan","dzidan","1"
"west2369","جدا شدن","d͡ʒodɒː ʃodæn","dzodasodaen","1"
"stan1318","جدة","d͡ʒadːa","dzada","1"
"stan1318","جديد","d͡ʒadiːd","dzadid","1"
"stan1318","جذع","d͡ʒiðʕ","dzid","1"
"stan1318","جذف","d͡ʒaðːafa","dzadafa","1"
"stan1318","جرح","d͡ʒurħ","dzurh","1"
"stan1318","جردل","d͡ʒardal","dzardal","1"
"stan1318","جرع","d͡ʒaraʕa","dzaraa","1"
"west2369","جرقه","d͡ʒæræɣe","dzaeraege","1"
"west2369","جرقه زدن","d͡ʒæræɣe zædæn","dzaeraegezaedaen","1"
"west2369","جرنگ جرنگ صدا کردن","d͡ʒæɾænɡ d͡ʒæɾænɡ sedɒː kæɾdæn","dzaeraengdzaeraengsedakaerdaen","1"
"stan1318","جرى","d͡ʒaraː","dzara","1"
"stan1318","جريدة","d͡ʒariːda","dzarida","1"
"west2369","جریان","d͡ʒæɾæjɒːn","dzaeraejan","1"
"stan1318","جزمة","d͡ʒazma","dzazma","1"
"stan1318","جزيرة","d͡ʒaziːra","dzazira","1"
"west2369","جزیره","d͡ʒæziɾe","dzaezire","1"
"west2369","جستجو کردن","d͡ʒostod͡ʒu kæɾdæn","dzostodzukaerdaen","1"
"stan1318","جسر","d͡ʒisr","dzisr","1"
"stan1318","جسم","d͡ʒism","dzism","1"
"west2369","جغد","d͡ʒoɣd","dzogd","1"
"stan1318","جلب","d͡ʒalaba","dzalaba","1"
"stan1318","جلد","dzild","dzild","1"
"stan1318","جلس","d͡ʒalasa","dzalasa","2"
"west2369","جلو","d͡ʒelou","dzelou","1"
"stan1318","جليد","d͡ʒaliːd","dzalid","1"
"stan1318","جمع","d͡ʒamaʕa","dzamaa","1"
"west2369","جمع شدن","d͡ʒæmʔ ʃodæn","dzaemsodaen","0"
"west2369","جمع کردن","d͡ʒæmʔ kæɾdæn","dzaemkaerdaen","1"
"west2369","جمعه","d͡ʒomʔe","dzome","1"
"west2369","جمعیت","d͡ʒæmʔijæt","dzaemijaet","1"
"stan1318","جميل","d͡ʒamiːl","dzamil","2"
"stan1318","جناح","d͡ʒanaːħ","dzanah","1"
"stan1318","جنب","d͡ʒamba","dzamba","1"
"west2369","جنس","d͡ʒens","dzens","1"
"stan1318","جنوب","d͡ʒanuːb","dzanub","1"
"west2369","جنوب","d͡ʒænub","dzaenub","1"
"stan1318","جنى","d͡ʒanaː","dzana","1"
"west2369","جنگ","d͡ʒænɡ","dzaeng","1"
"west2369","جنگل","d͡ʒænɡæl","dzaengael","1"
"stan1318","جو","d͡ʒawː","dzaw","1"
"west2369","جوان","d͡ʒæwɒːn","dzaewan","1"
"west2369","جوشیدن","d͡ʒuʃidæn","dzusidaen","1"
"stan1318","جوع","d͡ʒuːʕ","dzu","1"
"stan1318","جيد","d͡ʒajːid","dzajid","1"
"stan1318","حاد","ħaːdː","had","1"
"stan1318","حار","ħaːrː","har","1"
"stan1318","حاز","ħaːza","haza","1"
"west2369","حاشیه","hɒːʃije","hasije","1"
"stan1318","حافة","ħaːfːa","hafa","2"
"stan1318","حافظ","ħaːfɨdˤɑ","hafida","1"
"west2369","حافظه","hɒːfeze","hafeze","1"
"stan1318","حاك","ħaːka","haka","1"
"stan1318","حالا","ħaːlan","halan","1"
"west2369","حالا","hɒːlɒː","hala","1"
"stan1318","حاليا","ħaːliːjan","halijan","1"
"stan1318","حامض","ħaːmɨdˤ","hamid","1"
"stan1318","حاول","ħaːwala","hawala","1"
"stan1318","حبة","ħabːa","haba","2"
"stan1318","حبل","ħabl","habl","1"
"stan1318","حبوب","ħubuːb","hubub","0"
"stan1318","حث","ħaθːa","hatha","1"
"stan1318","حجر","ħad͡ʒar","hadzar","1"
"stan1318","حجم","ħad͡ʒm","hadzm","1"
"stan1318","حدا","ħadaː","hada","1"
"stan1318","حدث","ħadaθa","hadatha","1"
"stan1318","حدود","ħuduːd","hudud","1"
"stan1318","حديد","ħadiːd","hadid","1"
"stan1318","حذاء","ħiðaːʔ","hida","1"
"stan1318","حذاء طويل","ħiðaːʔ tˤɑwiːl","hidatawil","1"
"stan1318","حر","ħarː","har","1"
"stan1318","حرارة","ħaraːra","harara","1"
"west2369","حرارت","hæɾɒːɾæt","haeraraet","1"
"west2369","حراست کردن","hæɾɒːsæt kæɾdæn","haerasaetkaerdaen","1"
"stan1318","حرب","ħarb","harb","1"
"stan1318","حرس","ħarasa","harasa","1"
"stan1318","حرف","ħarf","harf","1"
"west2369","حرف","hæɾf","haerf","1"
"west2369","حرف زدن","hæɾf zædæn","haerfzaedaen","2"
"stan1318","حرق","ħaraqa","haraqa","1"
"stan1318","حرك","ħarːaka","haraka","1"
"west2369","حرکت کردن","hæɾækæt kæɾdæn","haeraekaetkaerdaen","1"
"west2369","حریره","hæɾiɾe","haerire","0"
"stan1318","حزام","ħizaːm","hizam","1"
"stan1318","حزيران","ħuzairaːn","huzairan","1"
"stan1318","حزين","ħaziːn","hazin","1"
"stan1318","حساء","ħasaːʔ","hasa","1"
"west2369","حساب کردن","hesɒːb kæɾdæn","hesabkaerdaen","1"
"stan1318","حسب","ħasaba","hasaba","1"
"stan1318","حشيش","ħaʃiːʃ","hasis","1"
"west2369","حصار","hesɒːɾ","hesar","1"
"stan1318","حصل","ħɑsˤala","hasala","0"
"stan1318","حضر","ħɑdˤːɑra","hadara","2"
"stan1318","حف","ħafːa","hafa","1"
"west2369","حفاظت کردن","hefɒːzæt kæɾdæn","hefazaetkaerdaen","1"
"stan1318","حفر","ħafara","hafara","1"
"stan1318","حفظ","ħafidˤɑ","hafida","1"
"west2369","حفظ کردن","hefz kæɾdæn","hefzkaerdaen","2"
"stan1318","حق","ħaqː","haq","1"
"stan1318","حقيقة","ħaqiːqa","haqiqa","1"
"west2369","حقیقت","hæɣiɣæt","haegigaet","1"
"west2369","حقیقی","hæɣiɣi","haegigi","1"
"stan1318","حك","ħakːa","haka","1"
"stan1318","حكاية","ħikaːja","hikaja","1"
"stan1318","حكم","ħakama","hakama","1"
"stan1318","حكي","ħakaː","haka","1"
"stan1318","حلب","ħalaba","halaba","1"
"stan1318","حلق","ħalq","halq","1"
"west2369","حلق","hælɣ","haelg","1"
"stan1318","حلقة","ħalaqa","halaqa","1"
"west2369","حلقه","hælɣe","haelge","3"
"stan1318","حلم","ħulm","hulm","1"
"stan1318","حلو","ħalw","halw","1"
"stan1318","حليب","ħaliːb","halib","1"
"stan1318","حليم","ħaliːm","halim","1"
"west2369","حمام کردن","hæmːɒːm kæɾdæn","haemamkaerdaen","1"
"stan1318","حمر","ħamːara","hamara","1"
"stan1318","حمل","ħiml","himl","2"
"west2369","حمل کردن","hæml kæɾdæn","haemlkaerdaen","1"
"stan1318","حمى","ħumːaː","huma","2"
"west2369","حوله","houle","houle","1"
"stan1318","حي","ħajː","haj","1"
"stan1318","حياة","ħajaːt","hajat","1"
"stan1318","حية","ħajːa","haja","1"
"stan1318","حينئذ","ħiːnaʔiðin","hinaidin","1"
"stan1318","حيوان","ħajawaːn","hajawan","1"
"west2369","حکایت کردن","hekɒːjæt kæɾdæn","hekajaetkaerdaen","1"
"west2369","خارجی","xɒːɾed͡ʒi","xaredzi","1"
"west2369","خاریدن","xɒːɾidæn","xaridaen","1"
"stan1318","خاط","xɑːtˤɑ","xata","1"
"stan1318","خاف","xaːfa","xafa","0"
"stan1318","خال","xaːlin","xalin","1"
"west2369","خاله","xɒːle","xale","1"
"west2369","خالی","xɒːli","xali","1"
"west2369","خام","xɒːm","xam","1"
"west2369","خانه","xɒːne","xane","1"
"west2369","خانواده","xɒːnewɒːde","xanewade","1"
"west2369","خاک","xɒːk","xak","1"
"west2369","خاکستر","xɒːkestæɾ","xakestaer","1"
"west2369","خاکستری","xɒːkestæɾi","xakestaeri","1"
"stan1318","خبأ","xabːaʔa","xabaa","1"
"stan1318","خبر","xabar","xabar","1"
"west2369","خبر","xæbæɾ","xaebaer","1"
"west2369","خبر تازه","xæbæɾe tɒːze","xaebaeretaze","1"
"stan1318","خبر جديد","xabar d͡ʒadiːd","xabardzadid","1"
"west2369","خبر دادن","xæbæɾ dɒːdæn","xaebaerdadaen","1"
"stan1318","خبز","xubz","xubz","2"
"stan1318","خبيث","xabiːθ","xabith","1"
"stan1318","ختام","xitaːm","xitam","1"
"stan1318","خد","xadː","xad","1"
"west2369","خدا","xodɒː","xoda","1"
"stan1318","خدش","xadaʃa","xadasa","1"
"stan1318","خدع","xadaʕa","xadaa","1"
"west2369","خراب کردن","xæɾɒːb kæɾdæn","xaerabkaerdaen","1"
"stan1318","خرافة","xuraːfa","xurafa","1"
"west2369","خرد کردن","xoɾd kæɾdæn","xordkaerdaen","1"
"west2369","خرس","xeɾs","xers","1"
"west2369","خروس","xoɾus","xorus","1"
"stan1318","خريف","xariːf","xarif","1"
"west2369","خرگوش","xæɾɡuʃ","xaergus","1"
"west2369","خرید کردن","xæɾid kæɾdæn","xaeridkaerdaen","1"
"west2369","خریدن","xæɾidæn","xaeridaen","1"
"west2369","خز","xæz","xaez","1"
"west2369","خزیدن","xæzidæn","xaezidaen","1"
"west2369","خسارت","xesɒːɾæt","xesaraet","1"
"west2369","خسته شدن","xæste ʃodæn","xaestesodaen","1"
"west2369","خسیس","xæsis","xaesis","1"
"stan1318","خشب","xaʃab","xasab","1"
"west2369","خشونت","xoʃunæt","xosunaet","1"
"stan1318","خشي","xaʃija","xasija","0"
"west2369","خشک","xoʃk","xosk","1"
"west2369","خشک شدن","xoʃk ʃodæn","xosksodaen","1"
"west2369","خشکی","xoʃki","xoski","1"
"west2369","خش‌خش کردن","xeʃxeʃ kæɾdæn","xesxeskaerdaen","1"
"stan1318","خط","xɑtˤː","xat","1"
"west2369","خط","xætː","xaet","2"
"stan1318","خطأ","xɑtˤɑʔ","xata","1"
"stan1318","خطا","xɑtˤɑː","xata","1"
"stan1318","خطاب","xɨtˤɑːb","xitab","1"
"stan1318","خطاف","xutˤːɑːf","xutaf","1"
"stan1318","خطبة","xutˤba","xutba","1"
"stan1318","خطوة","xutˤwa","xutwa","0"
"stan1318","خطيئة","xɑtˤɨːʔa","xatia","1"
"stan1318","خلال","xilaːla","xilala","1"
"stan1318","خلع","xalaʕa","xalaa","1"
"stan1318","خلف","xalfa","xalfa","1"
"west2369","خلق","xælɣ","xaelg","1"
"stan1318","خليج","xaliːd͡ʒ","xalidz","1"
"west2369","خلیج","xælid͡ʒ","xaelidz","1"
"west2369","خم و راست شدن","xæm o ɾæst ʃodæn","xaemoraestsodaen","1"
"west2369","خم کردن","xæm kæɾdæn","xaemkaerdaen","1"
"stan1318","خمسة","xamsa","xamsa","1"
"stan1318","خمسون","xamsuːn","xamsun","1"
"west2369","خنده","xænde","xaende","1"
"west2369","خندیدن","xændidæn","xaendidaen","1"
"stan1318","خنزير","xinziːr","xinzir","1"
"west2369","خنک","xonok","xonok","1"
"west2369","خواب","xɒːb","xab","1"
"west2369","خواب رفتن","xɒːb ɾæftæn","xabraeftaen","1"
"west2369","خوابیدن","xɒːbidæn","xabidaen","2"
"west2369","خواستن","xɒːstæn","xastaen","1"
"west2369","خواندن","xɒːndæn","xandaen","1"
"west2369","خواهر","xɒːhæɾ","xahaer","1"
"west2369","خواهش کردن","xɒːheʃ kæɾdæn","xaheskaerdaen","1"
"west2369","خوب","xub","xub","1"
"west2369","خوراک","xoɾɒːk","xorak","1"
"west2369","خوردن","xoɾdæn","xordaen","1"
"west2369","خورشید","xoɾʃid","xorsid","1"
"west2369","خوشحال","xoʃhɒːl","xoshal","1"
"west2369","خوشمزه","xoʃmæze","xosmaeze","1"
"west2369","خوشگل","xoʃɡel","xosgel","1"
"west2369","خون","xun","xun","1"
"west2369","خوک","xuk","xuk","1"
"stan1318","خيط","xaitˤ","xait","1"
"stan1318","خيل","xail","xail","1"
"west2369","خیش","xiʃ","xis","1"
"west2369","خیلی","xejli","xejli","1"
"stan1318","دائرة","daːʔira","daira","1"
"stan1318","دائما","daːʔiman","daiman","1"
"west2369","داخل شدن","dɒːxel ʃodæn","daxelsodaen","1"
"west2369","دادن","dɒːdæn","dadaen","1"
"stan1318","دار","daːr","dar","1"
"west2369","دارو","dɒːɾu","daru","1"
"west2369","داستان","dɒːstɒːn","dastan","1"
"west2369","داشتن","dɒːʃtæn","dastaen","1"
"west2369","داغ","dɒːɣ","dag","1"
"stan1318","دافئ","daːfiʔ","dafi","1"
"stan1318","دافع","daːfaʕa","dafaa","1"
"west2369","دام","dɒːm","dam","1"
"west2369","دانستن","dɒːnestæn","danestaen","1"
"west2369","دانه","dɒːne","dane","1"
"west2369","دایره","dɒːjeɾe","dajere","1"
"west2369","دایی","dɒːji","daji","1"
"stan1318","دب","dubː","dub","2"
"stan1318","دجاجة","dad͡ʒaːd͡ʒa","dadzadza","1"
"stan1318","دخان","duxaːn","duxan","1"
"west2369","دختر","doxtæɾ","doxtaer","2"
"stan1318","دخل","daxala","daxala","1"
"stan1318","دخن","daxana","daxana","1"
"west2369","در","dæɾ","daer","2"
"west2369","در جلوی","dæɾ d͡ʒelouje","daerdzelouje","1"
"west2369","درآوردن","dæɾɒːwæɾdæn","daerawaerdaen","1"
"west2369","دراز کشیدن","deɾɒːz keʃidæn","derazkesidaen","1"
"stan1318","درب","darb","darb","1"
"west2369","درب","dæɾb","daerb","1"
"west2369","درخت","deɾæxt","deraext","1"
"west2369","درخواست کردن","dæɾxɒːst kæɾdæn","daerxastkaerdaen","1"
"west2369","درد","dæɾd","daerd","1"
"west2369","درد کردن","dæɾd kæɾdæn","daerdkaerdaen","1"
"stan1318","درس","darasa","darasa","1"
"west2369","درس دادن","dæɾs dɒːdæn","daersdadaen","0"
"west2369","درست","doɾost","dorost","2"
"west2369","درست کردن","doɾost kæɾdæn","dorostkaerdaen","1"
"west2369","درنا","duɾnɒː","durna","1"
"west2369","دروازه","dæɾwɒːze","daerwaze","1"
"west2369","دروغ","doɾuɣ","dorug","1"
"stan1318","دريس","dariːs","daris","1"
"west2369","درک کردن","dæɾk kæɾdæn","daerkkaerdaen","0"
"west2369","دریا","dæɾjɒː","daerja","1"
"west2369","دریافت کردن","dæɾjɒːft kæɾdæn","daerjaftkaerdaen","1"
"west2369","دریاچه","dæɾjɒːt͡ʃe","daerjatse","1"
"west2369","دریدن","dæɾidæn","daeridaen","1"
"west2369","دزدیدن","dozdidæn","dozdidaen","1"
"stan1318","دس","dasːa","dasa","0"
"west2369","دسامبر","desɒːmbɾ","desambr","1"
"west2369","دست","dæst","daest","1"
"west2369","دست زدن","dæst zædæn","daestzaedaen","1"
"west2369","دست کشیدن","dæst keʃidæn","daestkesidaen","0"
"west2369","دسته","dæste","daeste","2"
"west2369","دشمن","doʃmæn","dosmaen","1"
"stan1318","دعا","daʕaː","daa","1"
"stan1318","دعامة","daʕaːma","daama","1"
"west2369","دعوت کردن","dæʔwæt kæɾdæn","daewaetkaerdaen","1"
"west2369","دفاع کردن","defɒːʔ kæɾdæn æz","defakaerdaenaez","1"
"stan1318","دفع","dafaʕa","dafaa","0"
"stan1318","دق","daqːa","daqa","1"
"stan1318","دكان","dukːaːn","dukan","1"
"stan1318","دل","dalːa","dala","1"
"west2369","دل","del","del","1"
"west2369","دلیل","dælil","daelil","1"
"stan1318","دم","dam","dam","1"
"west2369","دم","dom","dom","1"
"stan1318","دماغ","dimaːɣ","dimag","1"
"stan1318","دمر","damːara","damara","1"
"stan1318","دمعة","damʕa","dama","1"
"stan1318","دمية","dumja","dumja","1"
"west2369","دمیدن","dæmidæn","daemidaen","1"
"west2369","دندان","dændɒːn","daendan","1"
"stan1318","دنيا","dunjaː","dunja","1"
"west2369","دنیا","donjɒː","donja","1"
"west2369","ده","deh","deh","2"
"west2369","دهان","dæhɒːn","daehan","1"
"west2369","دو","do","do","1"
"stan1318","دواء","dawaːʔ","dawa","1"
"west2369","دوازده","dæwɒːzdæh","daewazdaeh","1"
"stan1318","دوبارة","duːbaːra","dubara","1"
"west2369","دوباره","dobɒːɾe","dobare","1"
"west2369","دوختن","duxtæn","duxtaen","1"
"west2369","دود","dud","dud","1"
"west2369","دود کردن","dud kæɾdæn","dudkaerdaen","1"
"stan1318","دودة","duːda","duda","1"
"stan1318","دور","dawːara","dawara","0"
"west2369","دور","duɾ","dur","1"
"west2369","دوست","dust","dust","1"
"west2369","دوست داشتن","dust dɒːʃtæn","dustdastaen","1"
"west2369","دوش","duʃ","dus","1"
"west2369","دوشیدن","duʃidæn","dusidaen","1"
"stan1318","دولة","daula","daula","1"
"west2369","دولت","doulæt","doulaet","1"
"west2369","دوم","dowːom","dowom","1"
"west2369","دویدن","dæwidæn","daewidaen","1"
"west2369","دو‌شنبه","doʃæmbe","dosaembe","1"
"stan1318","ديسمبر","diːsambr","disambr","1"
"stan1318","ديك","diːk","dik","1"
"west2369","دکان","dokːɒːn","dokan","1"
"west2369","دکمه","dokme","dokme","1"
"west2369","دیدار کردن","didɒːɾ kæɾdæn","didarkaerdaen","1"
"west2369","دیدن","didæn","didaen","1"
"west2369","دیده شدن","dide ʃodæn","didesodaen","1"
"west2369","دیروز","diɾuz","diruz","1"
"west2369","دیگ","diɡ","dig","2"
"west2369","دیگر","diɡæɾ","digaer","1"
"stan1318","ذئب","ðiʔb","dib","1"
"stan1318","ذاب","ðaːba","daba","2"
"stan1318","ذاق","ðaːqa","daqa","1"
"stan1318","ذاكرة","ðaːkira","dakira","1"
"stan1318","ذبابة","ðubaba","dubaba","1"
"stan1318","ذراع","ðiraːʕ","dira","1"
"stan1318","ذقن","ðaqan","daqan","1"
"stan1318","ذكي","ðakiː","daki","1"
"stan1318","ذلك","ðaːlika","dalika","1"
"stan1318","ذنب","ðanb","danb","1"
"stan1318","ذهب","ðahab","dahab","3"
"stan1318","ذيل","ðail","dail","1"
