,wordclass,l1,l2,Unnamed: 0,overlap,p,rho
2046,FPRN,fr,ro,109084.0,11.0,0.418049725938,0.28728537613
2047,FPRN,he,be,109764.5,9.5,0.801870191553,0.105535225992
2048,FPRN,he,es,110526.5,13.0,0.380671823264,0.393198103788
2049,FPRN,hi,be,111198.5,9.0,0.681630545654,-0.179957913362
2050,FPRN,hi,bg,111852.0,15.0,0.00827497609477,0.668432966567
2051,FPRN,hi,ca,112533.0,8.5,0.402151336214,0.535779393042
2052,FPRN,hi,cs,113223.5,15.0,0.127015796805,0.419970034742
2053,FPRN,hi,da,113954.5,16.0,0.000339558550878,0.783840993482
2054,FPRN,hi,de,114712.5,12.5,0.0486879787174,0.639577100896
2055,FPRN,hi,en,115465.5,9.0,0.133855230575,0.76688146661
2056,FPRN,hi,es,116219.0,12.0,0.0573373556711,0.593739164303
2057,FPRN,hi,eu,116903.0,12.0,0.487609944946,0.356211444481
2058,FPRN,hi,fr,117628.5,11.0,0.339099307192,0.290286940523
2059,FPRN,hi,he,118289.5,14.0,0.0233340181823,0.611083690893
2060,FPRN,hi,hr,118958.5,11.0,0.536552729537,0.21210011872
2061,FPRN,hi,hy,119618.0,8.5,0.401859420962,0.153069053615
2062,FPRN,hi,it,120302.0,14.0,0.381092523123,0.027916301191
2063,FPRN,hi,ja,120927.0,8.0,0.33879642833,0.558157354942
2064,FPRN,hi,ka,121581.5,16.5,0.000127500708541,0.823780335936
2065,FPRN,hi,kk,122255.5,8.0,0.324484479169,0.173751922667
2066,FPRN,hi,la,122895.5,9.5,0.0580177762684,0.659495395265
2067,FPRN,hi,lt,123601.0,10.5,0.000349182126593,0.912156729449
2068,FPRN,hi,nl,124344.0,16.0,0.213607239494,0.433565834155
2069,FPRN,hi,no,125068.5,17.0,3.55291595639e-05,0.84891610472
2070,FPRN,hi,pl,125747.0,13.5,0.489550605533,0.0203734891765
2071,FPRN,hi,pt,126476.5,11.5,0.436616973808,0.327992077147
2072,FPRN,hi,ro,127183.0,11.5,0.546036932827,-0.039800163892
2073,FPRN,hi,ru,127886.5,13.0,0.621404173891,0.137183259186
2074,FPRN,hi,sk,128563.5,11.5,0.84799174063,0.0257059577479
2075,FPRN,hr,be,129265.0,14.5,0.224507351251,0.344093894169
2076,FPRN,hr,ca,129973.0,13.5,0.445965279747,0.22870506162
2077,FPRN,hr,cs,130719.0,17.0,0.108353211725,0.403445382739
2078,FPRN,hr,da,131475.0,14.0,0.17924838033,0.411354091436
2079,FPRN,hr,de,132256.5,15.0,0.0820895310137,0.538930248526
2080,FPRN,hr,en,133013.0,8.0,0.165322962177,0.592961337259
2081,FPRN,hr,es,133781.0,10.0,0.203714787865,0.464146270773
2082,FPRN,hr,eu,134474.5,8.5,0.625208954343,0.213132394069
2083,FPRN,hr,fr,135217.5,9.5,0.195247901294,0.478434993506
2084,FPRN,hr,he,135899.5,10.5,0.286472059484,0.444625683242
2085,FPRN,hr,it,136604.0,15.0,0.642763024568,0.133389803758
2086,FPRN,hr,ja,137243.0,8.0,0.500601753472,-0.131548894475
2087,FPRN,hr,ka,137909.5,18.0,0.570481892463,0.147772612517
2088,FPRN,hr,kk,138598.5,7.0,0.550889200889,0.292896301001
2089,FPRN,hr,la,139303.0,8.0,0.288892898692,0.115065984076
2090,FPRN,hr,lt,140037.5,9.0,0.430230552052,0.258119419845
2091,FPRN,hr,nl,140810.5,12.5,0.119843484124,0.529874513261
2092,FPRN,hr,no,141567.5,11.0,0.346875913709,0.320897355352
2093,FPRN,hr,pl,142298.5,17.5,0.0347516789149,0.557831099027
2094,FPRN,hr,pt,143050.0,11.5,0.331930531674,0.322660696631
2095,FPRN,hr,ro,143792.5,13.5,0.451198106056,0.01380773472
2096,FPRN,hr,ru,144540.5,16.5,0.035590461365,0.601028354827
2097,FPRN,hr,sk,145275.5,14.0,0.248448788688,0.333937864625
2098,FPRN,hu,be,146005.0,7.0,0.654208463576,-0.204964689453
2099,FPRN,hu,bg,146717.5,11.0,0.563314966088,0.255686862258
2100,FPRN,hu,ca,147452.5,7.5,0.60751579004,0.294027063184
2101,FPRN,hu,cs,148205.0,12.0,0.192938775351,0.421368173246
2102,FPRN,hu,da,149005.0,11.5,0.341072301182,0.319303171
2103,FPRN,hu,de,149838.5,9.0,0.434105433261,0.241530712349
2104,FPRN,hu,en,150676.0,11.5,0.464339943443,0.055361064901
2105,FPRN,hu,es,151498.5,13.0,0.714108930137,0.111918969963
2106,FPRN,hu,eu,152229.5,11.5,0.564316993034,0.0055256787485
2107,FPRN,hu,fr,153019.0,13.0,0.426903070791,0.284505283634
2108,FPRN,hu,he,153736.0,14.5,0.893359262062,0.0020839217055
2109,FPRN,hu,hi,154442.5,12.5,0.189929630898,0.415929435203
2110,FPRN,hu,hr,155175.0,9.0,0.367656054938,0.347871535843
2111,FPRN,hu,hy,155912.0,9.5,0.504977272003,0.311067211309
2112,FPRN,hu,it,156664.0,11.0,0.677904427321,-0.0916407172824
2113,FPRN,hu,ja,157361.0,6.5,0.652386840112,0.0459325955675
2114,FPRN,hu,ka,158077.5,11.5,0.412375082399,0.479332728037
2115,FPRN,hu,kk,158805.5,7.0,0.154053975939,0.650576878585
2116,FPRN,hu,la,159539.5,5.5,0.403957791506,-0.204361189739
2117,FPRN,hu,lt,160328.0,8.5,0.546172138643,0.20458478029
2118,FPRN,hu,nl,161158.0,10.5,0.4352511403,0.091017642832
2119,FPRN,hu,no,161950.5,11.5,0.139399438808,0.520866307261
2120,FPRN,hu,pl,162699.0,9.5,0.7689123748,-0.102895301689
2121,FPRN,hu,pt,163496.0,10.5,0.31614127436,0.51752702631
2122,FPRN,hu,ro,164272.0,8.0,0.205150103744,-0.274629447047
2123,FPRN,hu,ru,165057.5,12.0,0.471274993478,-0.145077598813
2124,FPRN,hu,sk,165800.0,8.5,0.46953237297,0.302619131614
2125,FPRN,hy,be,166498.0,9.5,0.315126565108,0.229025013587
2126,FPRN,hy,bg,167150.5,9.0,0.178722661394,0.118675444852
2127,FPRN,hy,ca,167842.5,12.0,0.229251585314,0.232517815773
2128,FPRN,hy,cs,168555.0,9.0,0.625894913741,0.190594436478
2129,FPRN,hy,da,169299.0,13.5,0.237613832546,0.157021265322
2130,FPRN,hy,de,170061.0,16.0,0.602229638823,0.141089151129
2131,FPRN,hy,en,170825.0,16.0,0.114434008038,0.418464951024
2132,FPRN,hy,es,171593.5,16.0,0.84712028845,0.0441037649787
2133,FPRN,hy,eu,172289.5,8.5,0.170907577421,-0.123751253395
2134,FPRN,hy,fr,173026.0,7.0,0.406844684727,0.489558617356
2135,FPRN,hy,he,173705.0,8.5,0.487935181839,0.164312581348
2136,FPRN,hy,hr,174386.5,5.5,0.954393746998,-0.0436018279981
2137,FPRN,hy,it,175091.0,8.5,0.777719115472,-0.127324983124
2138,FPRN,hy,ja,175730.0,8.0,0.878684273265,0.0651827561846
2139,FPRN,hy,ka,176397.5,7.5,0.330955286426,0.511031929445
2140,FPRN,hy,kk,177082.5,6.0,0.557664842318,0.12822004491
2141,FPRN,hy,la,177763.5,7.0,0.919668456676,0.0438537183244
2142,FPRN,hy,lt,178498.0,6.5,0.611901010872,-0.055169280263
2143,FPRN,hy,nl,179262.0,12.5,0.550937949384,0.0083564144865
2144,FPRN,hy,no,180009.0,10.5,0.491454017816,0.296654483483
2145,FPRN,hy,pl,180722.0,7.5,0.652819194116,-0.241333976817
2146,FPRN,hy,pt,181465.5,12.5,0.223427119572,0.397888709099
2147,FPRN,hy,ro,182191.0,7.0,0.584097127064,0.0624765716545
2148,FPRN,hy,ru,182929.0,12.0,0.425596892623,0.303242150072
2149,FPRN,hy,sk,183635.5,8.5,0.50266502968,0.433348758944
2150,FPRN,it,be,184325.0,15.0,0.497726407072,0.360466485297
2151,FPRN,it,es,185142.0,12.0,0.928186575871,-0.0202086033686
2152,FPRN,it,eu,185847.5,10.0,0.754180237877,-0.010526938958
2153,FPRN,it,he,186554.0,13.5,0.75024537605,0.102006372093
2154,FPRN,it,ja,187227.5,9.0,0.424833248872,-0.103031068269
2155,FPRN,it,ka,187895.5,14.0,0.75903399088,-0.0488990708918
2156,FPRN,it,kk,188599.0,8.0,0.444617409888,-0.269626780704
2157,FPRN,it,ro,189360.0,17.0,0.76462395668,0.0767203239984
2158,FPRN,ja,be,189990.5,6.0,0.627038767765,-0.067985714454
2159,FPRN,ja,es,190730.0,10.0,0.484603417642,0.446439715801
2160,FPRN,ja,eu,191367.5,7.5,0.244489440242,0.52755417834
2161,FPRN,ja,he,192021.0,10.5,0.331099342426,0.177864319194
2162,FPRN,ja,ka,192627.0,8.5,0.227913107644,0.510326971893
2163,FPRN,ka,be,193296.0,14.0,0.57855633872,0.0048352404465
2164,FPRN,ka,es,194021.0,12.0,0.00759377360077,0.747016902742
2165,FPRN,ka,eu,194691.0,11.0,0.398928122594,0.42521533402
2166,FPRN,ka,he,195339.0,11.0,0.0454525609936,0.619401120385
2167,FPRN,kk,be,196023.0,8.5,0.611660878289,-0.08243641009
2168,FPRN,kk,es,196825.0,7.5,0.293738144044,0.475701705488
2169,FPRN,kk,eu,197520.0,11.0,0.231677708278,0.420454855442
2170,FPRN,kk,he,198214.0,8.0,0.33946481405,0.074278052218
2171,FPRN,kk,ja,198859.0,6.0,0.777333843143,0.153417435568
2172,FPRN,kk,ka,199524.5,11.5,0.377932133479,0.362978830113
2173,FPRN,la,be,200216.0,8.5,0.745156398998,0.131047786122
2174,FPRN,la,ca,200913.0,6.0,0.407929577279,0.432311871897
2175,FPRN,la,es,201671.0,8.5,0.0408879506217,0.746386595357
2176,FPRN,la,eu,202343.5,9.0,0.486368063531,0.357634291143
2177,FPRN,la,fr,203070.0,10.0,0.62883391889,0.174931430839
2178,FPRN,la,he,203734.0,5.5,0.439514804674,0.44838235595
2179,FPRN,la,it,204431.5,7.0,0.641774681305,0.0159767386605
2180,FPRN,la,ja,205036.5,5.5,0.213905118047,0.634502269155
2181,FPRN,la,ka,205687.5,8.5,0.12681965963,0.598937147376
2182,FPRN,la,kk,206365.0,5.0,0.525196395304,-0.457514166929
2183,FPRN,la,pt,207113.5,10.0,0.603357008447,0.142149097562
2184,FPRN,la,ro,207831.5,7.0,0.872543262313,0.103124667449
2185,FPRN,lt,be,208573.0,8.5,0.743671511545,-0.0877818533471
2186,FPRN,lt,ca,209328.5,11.0,0.87021015001,0.0596660371546
2187,FPRN,lt,da,210138.0,15.5,0.0407086568265,0.61706546518
2188,FPRN,lt,de,210969.5,10.0,0.301871649097,0.53276675619
2189,FPRN,lt,en,211784.0,9.0,0.624990725894,0.223320635772
2190,FPRN,lt,es,212609.5,11.0,0.0955411101803,0.555203667013
2191,FPRN,lt,eu,213344.5,8.5,0.208442913927,0.559913142875
2192,FPRN,lt,fr,214136.0,10.0,0.810251551492,0.0875928888442
2193,FPRN,lt,he,214855.0,13.0,0.290125756296,0.501413696429
2194,FPRN,lt,it,215600.5,11.5,0.410987154648,0.142693881196
2195,FPRN,lt,ja,216275.5,7.0,0.174053650421,0.578540122833
2196,FPRN,lt,ka,216978.5,9.5,0.018780578014,0.739927645483
2197,FPRN,lt,kk,217715.0,8.5,0.698070310674,-0.165479315611
2198,FPRN,lt,la,218450.0,8.5,0.000178983784339,0.963153709342
2199,FPRN,lt,nl,219271.5,10.0,0.670425052839,0.174439760056
2200,FPRN,lt,no,220069.0,13.0,0.000383903181953,0.848024400669
2201,FPRN,lt,pt,220874.0,11.0,0.654319040236,0.166140526846
2202,FPRN,lt,ro,221653.0,9.0,0.682889494918,-0.005841948704
2203,FPRN,nl,be,222416.5,13.5,0.500983001921,0.133777444296
2204,FPRN,nl,ca,223234.5,13.5,0.331771748391,0.315364989098
2205,FPRN,nl,en,224132.5,15.0,0.480471903857,0.228359096565
2206,FPRN,nl,es,225015.0,14.5,0.50384336951,0.191126621546
2207,FPRN,nl,eu,225800.0,11.5,0.685072370076,0.141658628142
2208,FPRN,nl,fr,226672.0,13.5,0.135996201738,0.469227409908
2209,FPRN,nl,he,227458.0,15.0,0.442390221056,0.169230570257
2210,FPRN,nl,it,228259.5,13.5,0.399226040655,0.258840353783
2211,FPRN,nl,ja,229005.0,7.5,0.360055939463,0.0634291099245
2212,FPRN,nl,ka,229730.0,13.0,0.447424498437,0.281324866358
2213,FPRN,nl,kk,230519.5,8.5,0.633199363671,0.074395163173
2214,FPRN,nl,la,231269.0,7.0,0.723678390237,0.15871773428
2215,FPRN,nl,pt,232135.5,15.0,0.525991947053,0.0466201282685
2216,FPRN,nl,ro,232961.0,12.0,0.43757621087,0.251474933871
2217,FPRN,no,be,233701.5,9.5,0.487233835899,-0.298451397399
2218,FPRN,no,ca,234485.0,9.0,0.65033160081,0.309059497383
2219,FPRN,no,da,235371.5,22.5,8.4116927317e-08,0.881160256056
2220,FPRN,no,de,236246.5,14.0,0.0873607757712,0.603676798736
2221,FPRN,no,en,237109.5,10.5,0.170241456619,0.664162062356
2222,FPRN,no,es,237953.0,13.0,0.054573822656,0.602511065735
2223,FPRN,no,eu,238705.5,11.0,0.143144633921,0.540372537819
2224,FPRN,no,fr,239536.5,9.0,0.2528889742,0.473462506993
2225,FPRN,no,he,240279.5,14.5,0.189737697169,0.517035065595
2226,FPRN,no,it,241050.0,12.5,0.219693343266,-0.006194191666
2227,FPRN,no,ja,241755.0,6.0,0.186516639947,0.63458599994
2228,FPRN,no,ka,242458.0,13.0,0.0053793099186,0.765915021189
2229,FPRN,no,kk,243204.5,8.5,0.32051849719,0.42640264311
2230,FPRN,no,la,243915.5,10.5,0.0357661389807,0.678150302584
2231,FPRN,no,nl,244773.0,15.5,0.204699314782,0.180511801375
2232,FPRN,no,pt,245606.5,13.0,0.0635063927816,0.56471413192
2233,FPRN,no,ro,246401.0,11.0,0.747830585316,-0.0224597641099
2234,FPRN,pl,be,247134.5,16.0,0.474807584157,0.31669585393
2235,FPRN,pl,ca,247857.0,14.0,0.396069125789,0.037327892347
2236,FPRN,pl,da,248616.0,17.0,0.42858361181,0.119610138623
2237,FPRN,pl,de,249402.0,17.5,0.0497322589928,0.499411111867
2238,FPRN,pl,en,250169.0,10.0,0.742386287608,-0.140958474429
2239,FPRN,pl,es,250939.0,10.5,0.646248626328,-0.0552542013845
2240,FPRN,pl,eu,251628.5,11.0,0.78024327088,-0.0991454819507
2241,FPRN,pl,fr,252385.0,14.5,0.515679352867,-0.081349363099
2242,FPRN,pl,he,253069.5,13.0,0.444531926726,0.232986896603
2243,FPRN,pl,it,253777.5,19.5,0.0523431037945,0.502080709572
2244,FPRN,pl,ja,254435.5,8.5,0.427372362311,-0.371950734745
2245,FPRN,pl,ka,255119.0,18.0,0.534631345678,0.17969684449
2246,FPRN,pl,kk,255813.5,11.0,0.404813942066,0.317199755968
2247,FPRN,pl,la,256528.0,8.0,0.292873330426,-0.435574220517
2248,FPRN,pl,lt,257273.5,12.5,0.433610777929,-0.252254105864
2249,FPRN,pl,nl,258057.0,17.0,0.305132293328,0.410479754105
2250,FPRN,pl,no,258808.0,14.5,0.369489488541,0.014888473239
2251,FPRN,pl,pt,259567.5,14.5,0.41264869081,-0.0260821723325
2252,FPRN,pl,ro,260324.0,15.5,0.570101345627,0.157037510453
2253,FPRN,pl,ru,261088.5,22.5,0.207906172208,0.38572401676
2254,FPRN,pt,be,261826.5,10.5,0.319434146711,0.206081077779
2255,FPRN,pt,es,262709.0,19.5,0.162564200579,0.345419267374
2256,FPRN,pt,eu,263481.5,11.0,0.0319922446482,0.649078692636
2257,FPRN,pt,he,264237.5,13.0,0.493798740313,0.119067691177
2258,FPRN,pt,it,265034.0,14.0,0.288968311238,-0.0643564713425
2259,FPRN,pt,ja,265765.0,10.5,0.890275145593,-0.0318003067262
2260,FPRN,pt,ka,266476.5,12.0,0.0429155274767,0.596690401923
2261,FPRN,pt,kk,267239.5,5.5,0.59075110069,0.329557679281
2262,FPRN,pt,ro,268048.5,10.0,0.256352479923,0.081809963633
2263,FPRN,ro,be,268777.0,13.0,0.65732860075,0.135155138648
2264,FPRN,ro,es,269600.5,11.0,0.400257153263,0.302931266889
2265,FPRN,ro,eu,270338.0,8.0,0.637077717276,0.0026135233505
2266,FPRN,ro,he,271065.0,11.0,0.602125875995,0.183704172887
2267,FPRN,ro,ja,271769.5,8.0,0.286046842054,-0.151367373967
2268,FPRN,ro,ka,272466.0,14.5,0.954962548355,-0.0145660915123
2269,FPRN,ro,kk,273199.5,7.5,0.704267341293,0.181406573304
2270,FPRN,ru,be,273975.5,19.5,0.0205242834105,0.625085470856
2271,FPRN,ru,ca,274726.0,14.5,0.170272313272,0.406819569244
2272,FPRN,ru,da,275520.5,16.0,0.482763165268,0.194764509787
2273,FPRN,ru,de,276341.5,15.0,0.0456285428065,0.566696521505
2274,FPRN,ru,en,277156.5,13.0,0.0931771086539,0.506468366576
2275,FPRN,ru,es,277967.5,13.0,0.521784949704,0.138943291405
2276,FPRN,ru,eu,278701.0,9.5,0.576527449935,0.209302401415
2277,FPRN,ru,fr,279483.5,15.5,0.113595725701,0.440765541933
2278,FPRN,ru,he,280206.5,13.5,0.594738474342,0.161031452011
2279,FPRN,ru,it,280954.0,18.0,0.409325335181,0.232950233599
2280,FPRN,ru,ja,281643.0,8.0,0.268379146197,-0.220208280716
2281,FPRN,ru,ka,282357.5,17.5,0.370496645164,0.351968489959
2282,FPRN,ru,kk,283096.5,10.0,0.530754066973,0.225787813226
2283,FPRN,ru,la,283831.5,11.0,0.500237266505,0.307007282653
2284,FPRN,ru,lt,284607.5,13.5,0.402769209606,0.0967329690415
2285,FPRN,ru,nl,285424.5,16.0,0.104558842747,0.451810864187
2286,FPRN,ru,no,286211.5,12.5,0.553694433806,0.255466701716
2287,FPRN,ru,pt,286998.0,14.0,0.0467155522351,0.609393613824
2288,FPRN,ru,ro,287770.0,15.5,0.590590204914,0.0014893245365
2289,FPRN,sk,be,288503.0,14.0,0.391021245696,0.280622611359
2290,FPRN,sk,ca,289219.5,10.5,0.54051958103,0.248120318426
2291,FPRN,sk,cs,289989.5,19.0,0.00561564020415,0.686607566321
2292,FPRN,sk,da,290748.5,15.0,0.116041615081,0.0122098464545
2293,FPRN,sk,de,291532.0,15.5,0.39267950956,0.368234021192
2294,FPRN,sk,en,292299.5,7.5,0.757623193857,0.104678803811
2295,FPRN,sk,es,293066.5,10.5,0.629491098816,0.193250176141
2296,FPRN,sk,eu,293761.0,9.0,0.517083794608,0.351569117312
2297,FPRN,sk,fr,294511.5,10.5,0.345859205676,0.40273768733
2298,FPRN,sk,he,295198.5,9.0,0.438532772559,0.300790598884
2299,FPRN,sk,it,295914.0,14.5,0.496964188729,0.128672019644
2300,FPRN,sk,ja,296555.5,6.5,0.58148806098,-0.275977329615
2301,FPRN,sk,ka,297244.5,15.5,0.674257936018,0.0993147770909
2302,FPRN,sk,kk,297934.0,10.5,0.386246147571,0.305603192104
2303,FPRN,sk,la,298651.0,7.5,0.678416152562,-0.175366243531
2304,FPRN,sk,lt,299406.5,11.0,0.528614876879,-0.166920712306
2305,FPRN,sk,nl,300178.0,14.5,0.24038535884,0.34132883568
2306,FPRN,sk,no,300932.5,12.5,0.143083196987,-0.006424993307
2307,FPRN,sk,pl,301678.5,19.0,0.0108539099688,0.660318379793
2308,FPRN,sk,pt,302436.5,10.0,0.50903379522,0.13844552124
2309,FPRN,sk,ro,303184.0,12.5,0.41163522807,0.271710334323
2310,FPRN,sk,ru,303942.0,15.5,0.147961548629,0.43360044092
2311,N,be,es,214.531615925,11.9531615925,0.3289812756,0.300236520121
2312,N,bg,be,966.724880383,11.7918660287,0.302470214265,0.363204188994
2313,N,bg,ca,1650.56046512,11.9255813953,0.314581880288,0.347967714453
2314,N,bg,cs,2315.61098398,13.5652173913,0.237813873419,0.437917332046
2315,N,bg,da,3025.6122449,11.4013605442,0.330712452378,0.338611868878
2316,N,bg,de,3747.2406181,12.9183222958,0.298486366674,0.339700220422
2317,N,bg,en,4483.19821826,12.1625835189,0.304222153571,0.294337380315
2318,N,bg,es,5207.15673289,13.1699779249,0.266503411767,0.371657107099
2319,N,bg,eu,5905.08454106,10.0893719807,0.334177716906,0.323111878369
2320,N,bg,fr,6580.64285714,11.9441964286,0.285402636554,0.390301639833
2321,N,bg,he,7261.28753181,9.25190839695,0.349828287337,0.282953207216
2322,N,bg,hr,7925.60421546,12.2552693208,0.251904525633,0.431081887033
2323,N,bg,it,8611.08571429,11.3714285714,0.311656397835,0.350699652005
2324,N,bg,ja,9282.36255924,8.6682464455,0.325801638478,0.305581731107
2325,N,bg,ka,9887.21342926,11.3069544365,0.277022887091,0.350666767546
2326,N,bg,kk,10561.1169451,9.29116945107,0.340037917828,0.359983148225
2327,N,bg,la,11209.3052109,7.14640198511,0.36283709375,0.215332787699
2328,N,bg,lt,11891.2318501,11.8337236534,0.293422168566,0.357766793487
2329,N,bg,nl,12594.7825112,11.3475336323,0.289741196542,0.365904533512
2330,N,bg,no,13323.1134259,10.9953703704,0.300116924531,0.362484654607
2331,N,bg,pl,14022.1028037,13.0373831776,0.255214836765,0.405521773327
2332,N,bg,pt,14720.1647856,11.8668171558,0.300496513787,0.341366383051
2333,N,bg,ro,15423.1836735,12.4013605442,0.297819501328,0.370997605704
2334,N,bg,ru,16125.7764977,13.9470046083,0.234762563794,0.415184609023
2335,N,bg,sk,16835.6235294,11.8588235294,0.291280404857,0.364446951919
2336,N,ca,be,17516.9723618,10.6457286432,0.34657418277,0.288963323006
2337,N,ca,es,18239.199115,18.1792035398,0.13249298779,0.564042570356
2338,N,ca,eu,19053.2736318,10.8184079602,0.324825934547,0.334141386401
2339,N,ca,he,19763.1165803,8.99222797927,0.341244563025,0.305488518721
2340,N,ca,it,20475.8296837,14.2749391727,0.227051803272,0.463190082658
2341,N,ca,ja,21231.7731707,8.53170731707,0.342004012975,0.265640454277
2342,N,ca,ka,21897.3587786,10.5038167939,0.345843029361,0.282081695901
2343,N,ca,kk,22568.5110024,9.49388753056,0.373593860507,0.264215766389
2344,N,ca,pt,23303.7437071,14.700228833,0.236226880129,0.438577340116
2345,N,ca,ro,24120.1056338,12.5751173709,0.307806162077,0.364312196872
2346,N,cs,be,24887.7194245,12.6019184652,0.280450295707,0.375352794995
2347,N,cs,ca,25609.7136038,11.8639618138,0.276408731302,0.366838966164
2348,N,cs,da,26341.7676538,12.0455580866,0.273870340738,0.403615740191
2349,N,cs,de,27125.7919463,14.9798657718,0.220712104481,0.451420929522
2350,N,cs,en,27928.2624434,12.9954751131,0.271315740598,0.386490124659
2351,N,cs,es,28714.7327394,13.5300668151,0.257487653047,0.414269629602
2352,N,cs,eu,29474.2192118,10.3891625616,0.321817032643,0.326874006429
2353,N,cs,fr,30194.7191011,12.2516853933,0.270861953306,0.367161439749
2354,N,cs,he,30934.7855297,9.58656330749,0.348764097097,0.255838055116
2355,N,cs,it,31641.7312349,12.7336561743,0.262542715771,0.409448666136
2356,N,cs,ja,32364.543943,9.02850356295,0.330753233081,0.283396603974
2357,N,cs,ka,33012.6934307,11.6934306569,0.30312136906,0.322747952751
2358,N,cs,kk,33714.1875,9.32692307692,0.338014743496,0.287135201136
2359,N,cs,la,34406.3025641,7.5358974359,0.389401696705,0.164016323717
2360,N,cs,lt,35131.2769953,12.234741784,0.270209635619,0.394407452044
2361,N,cs,nl,35899.7936508,12.5941043084,0.272864042184,0.415188512309
2362,N,cs,no,36689.272093,11.9488372093,0.302750771792,0.375721747776
2363,N,cs,pl,37454.7342657,15.7995337995,0.185722093118,0.490093725061
2364,N,cs,pt,38206.2522936,12.5894495413,0.284122034081,0.362008225106
2365,N,cs,ro,38972.737931,11.9586206897,0.278597861522,0.356095125305
2366,N,cs,ru,39730.255814,15.4162790698,0.205953685116,0.440111822553
2367,N,da,be,40483.2679426,10.6913875598,0.321844914107,0.311871590349
2368,N,da,ca,41234.8206897,11.9793103448,0.286997096382,0.375360369558
2369,N,da,de,42042.9172113,14.8169934641,0.233667914542,0.431717469388
2370,N,da,en,42924.9230769,13.3362637363,0.291476705301,0.36328918221
2371,N,da,es,43804.8643326,13.0809628009,0.300457213991,0.367127361881
2372,N,da,eu,44639.8297362,9.90167865707,0.301226642489,0.354732752968
2373,N,da,fr,45422.3888889,12.2333333333,0.295612775674,0.346301414004
2374,N,da,he,46251.355,8.505,0.36595063623,0.257146294348
2375,N,da,it,47007.3419811,12.2146226415,0.298328089861,0.381457643887
2376,N,da,ja,47790.6817102,8.14489311164,0.3376395676,0.264871471841
2377,N,da,ka,48498.7228916,10.3951807229,0.337861063899,0.319798840043
2378,N,da,kk,49220.8037825,8.99763593381,0.364963876964,0.22568642717
2379,N,da,la,49972.8177215,6.66835443038,0.393746743312,0.20740852346
2380,N,da,nl,50720.4439462,13.6793721973,0.287280245589,0.399444342066
2381,N,da,pt,51589.9029345,12.5349887133,0.279804416193,0.328393196611
2382,N,da,ro,52432.8398169,11.1739130435,0.312342067598,0.336468825131
2383,N,de,be,53236.07277,12.6408450704,0.32322581637,0.314127096625
2384,N,de,ca,54006.7299771,13.8741418764,0.23790652789,0.40243819573
2385,N,de,en,54840.387931,16.1961206897,0.211647299059,0.431387558478
2386,N,de,es,55750.7749469,16.0191082803,0.188544093877,0.443909030579
2387,N,de,eu,56619.3490566,11.0731132075,0.323258400325,0.314948903467
2388,N,de,fr,57427.3181818,14.6601731602,0.235957436884,0.402950117297
2389,N,de,he,58290.2777778,10.1980676329,0.320411294497,0.261000193777
2390,N,de,it,59079.3943662,14.8262910798,0.248388130739,0.425340277066
2391,N,de,ja,59898.3061224,10.2290249433,0.309588622329,0.341313176677
2392,N,de,ka,60618.501199,11.6091127098,0.311005945187,0.31718184733
2393,N,de,kk,61360.6275862,10.6022988506,0.335266146909,0.278644820891
2394,N,de,la,62140.2073171,7.10487804878,0.368162878409,0.202383852676
2395,N,de,nl,62929.9913232,17.3926247289,0.171896988269,0.482406006364
2396,N,de,pt,63852.3552632,14.6885964912,0.24195924831,0.388176168975
2397,N,de,ro,64732.2333333,13.0,0.309946974835,0.347680599453
2398,N,en,be,65562.5154394,11.7363420428,0.350903908702,0.276023271737
2399,N,en,ca,66317.6839729,13.2776523702,0.26577486498,0.385673999902
2400,N,en,es,67150.764454,15.6937901499,0.220338116236,0.42762237692
2401,N,en,eu,68011.3160377,11.1297169811,0.331446516372,0.291908545446
2402,N,en,fr,68800.3318584,14.4579646018,0.23760270451,0.394798212002
2403,N,en,he,69652.263285,9.65700483092,0.338643726664,0.252114547887
2404,N,en,it,70441.8637413,13.7367205543,0.270839643069,0.39152425826
2405,N,en,ja,71253.3949192,9.81524249423,0.335450803523,0.288889898938
2406,N,en,ka,71982.4891566,11.2578313253,0.346956228565,0.276898677448
2407,N,en,kk,72717.6287703,10.2157772622,0.368407683228,0.267822594541
2408,N,en,la,73490.0980392,6.95343137255,0.422936012007,0.148496857495
2409,N,en,pt,74252.2982456,14.5328947368,0.263547706041,0.386706029032
2410,N,en,ro,75119.18,12.2622222222,0.309306980833,0.302469872308
2411,N,en,ru,75948.6433409,13.6794582393,0.287321011515,0.357539576197
2412,N,eu,be,76727.2684211,9.56842105263,0.340826345304,0.286477102251
2413,N,eu,es,77424.3561321,11.7688679245,0.290972993795,0.309292776338
2414,N,eu,he,78185.3797814,7.84699453552,0.37750822194,0.284250166209
2415,N,fi,be,78895.8255528,11.9017199017,0.326683566611,0.296275453854
2416,N,fi,bg,79653.1378505,12.0514018692,0.300780476219,0.350636671236
2417,N,fi,ca,80348.8777506,11.435207824,0.327269365903,0.319735635765
2418,N,fi,cs,81129.7952941,13.2588235294,0.272562219616,0.38461285297
2419,N,fi,da,81900.4189815,12.1365740741,0.269059499287,0.391212000213
2420,N,fi,de,82737.4431818,13.8681818182,0.274545658643,0.363793703054
