"767","Ic5","0","2","0","2","6","1","8","8","1","9","3","9","9","11","3","9","1","1","1","1","1","9","12","5","15","9","4","3","6","7","2","3","2","2","1","3","1","1","1","7","1","6","6","1","9","9","8","8","1","9","1","2","2","4","3","10","10","9","9","9","10","9","9","9","9","2","9","1","9","3","2","6","5","5","1","5","1","4","5","2","3","8","8","5","4","7","8","8","2","49","4","2","aust1307","Oceania"
"768","Ic6","1","1","2","1","5","1","2","7","2","9","1","8","9","11","3","9","3","3","1","1","9","9","1","3","2","2","4","3","5","7","3","3","2","1","5","3","1","2","1","2","1","6","1","1","8","9","8","8","3","1","1","1","5","5","3","9","10","9","9","9","9","9","9","9","9","4","9","1","9","2","2","1","1","7","1","7","1","4","5","4","10","8","8","5","2","8","8","8","2","11","8","1","aust1307","Oceania"
"772","Id1","6","4","0","0","0","7","8","5","3","8","1","8","9","11","6","1","6","6","6","6","9","9","11","6","10","5","5","1","1","1","1","2","1","1","2","2","6","2","1","1","1","1","2","9","9","9","9","9","6","6","1","9","9","9","10","10","10","10","10","9","9","9","10","10","10","1","9","1","9","1","1","1","1","1","9","7","4","1","5","2","11","6","8","2","2","9","3","8","2","11","5","2","pama1250","S Australia"
"773","Id10","6","4","0","0","0","3","8","5","3","8","1","8","9","11","3","9","6","4","6","4","9","9","7","8","15","9","5","1","1","1","3","2","1","1","2","2","6","2","1","1","1","1","2","9","9","9","9","9","4","6","1","9","9","9","10","10","10","10","10","9","9","9","10","10","10","1","9","1","9","1","1","9","9","1","9","3","1","1","1","2","11","6","8","5","2","8","7","8","1","99","2","2","pama1250","S Australia"
"774","Id11","5","3","2","0","0","5","8","4","6","8","1","8","9","11","3","9","6","6","6","6","9","9","11","6","10","5","7","1","1","1","2","2","1","1","2","3","6","2","1","1","1","1","2","9","9","9","9","1","3","6","2","3","9","9","10","10","10","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7","3","1","5","2","11","1","4","5","2","11","8","8","1","59","5","2","mani1293","N Australia"
"777","Id2","5","3","2","0","0","2","8","5","3","9","1","8","9","11","6","1","6","6","6","6","9","9","6","4","5","2","7","1","1","1","1","2","1","1","1","2","5","5","1","1","1","1","2","9","9","9","9","1","5","5","1","2","9","9","10","10","10","10","9","9","9","9","9","10","10","1","9","1","9","1","1","1","1","1","9","1","1","1","5","2","11","1","4","1","2","11","5","4","2","11","5","1","pama1250","N Australia"
"778","Id3","5","3","2","0","0","1","2","7","6","12","2","12","3","9","3","9","1","1","5","5","9","9","12","5","11","5","5","1","1","1","3","3","1","2","2","3","1","4","1","1","1","1","3","9","9","6","9","1","1","6","1","3","9","9","10","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","1","1","1","9","1","9","1","5","2","3","8","3","2","2","11","3","8","2","59","5","2","tiwi1244","N Australia"
"779","Id4","7","3","0","0","0","5","8","5","3","10","1","10","9","11","4","9","1","1","6","6","9","9","11","6","10","5","5","1","1","1","1","2","2","1","2","3","5","2","1","1","1","1","3","9","9","9","9","1","3","6","1","1","9","9","10","10","10","10","10","9","9","9","9","10","10","1","9","1","9","1","1","1","1","1","9","7","4","6","2","2","11","2","8","2","2","11","4","8","2","13","1","2","pama1250","S Australia"
"785","Ie1","0","1","1","2","6","1","8","7","6","8","1","8","9","11","6","1","5","4","1","1","9","9","12","5","11","5","5","3","5","7","2","3","2","2","1","2","1","3","1","2","1","6","1","9","9","9","9","1","1","9","1","6","6","3","10","10","10","10","9","9","10","9","9","9","9","2","9","1","9","1","1","5","5","7","4","7","1","4","5","2","3","8","8","5","3","8","9","8","3","59","4","2","nucl1709","Interior New Guinea"
"786","Ie10","1","0","4","0","5","1","2","7","5","8","1","8","3","9","2","9","3","3","1","1","2","9","7","8","15","9","4","3","5","7","5","4","1","1","2","5","1","3","1","2","1","6","7","9","9","9","5","1","1","3","1","2","4","4","10","10","10","9","9","9","9","9","9","9","9","2","9","1","9","1","1","1","1","4","4","4","4","4","5","4","8","9","8","2","2","2","3","8","2","25","2","2","aust1307","S New Guinea"
"787","Ie11","1","1","0","1","7","4","1","6","2","8","1","8","9","11","6","1","5","5","1","1","9","9","11","6","15","9","5","5","5","5","4","3","1","2","4","6","1","2","1","2","1","7","1","9","9","9","9","9","1","3","1","9","5","5","10","10","10","10","10","9","9","9","9","9","9","1","2","1","9","1","1","7","5","7","1","7","2","4","3","2","4","1","8","5","2","11","5","8","2","49","8","2","nucl1709","Interior New Guinea"
"788","Ie12","3","2","0","1","4","1","8","4","6","8","1","8","9","11","6","2","3","3","1","1","9","9","12","5","15","9","6","4","5","6","4","3","1","1","2","6","1","5","1","2","1","6","1","9","9","9","8","1","1","4","1","6","6","4","10","10","10","9","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9","7","1","7","1","4","5","2","3","8","8","6","2","11","7","9","2","99","6","2","sepi1257","N Coast New Guinea"
"791","Ie15","2","1","0","1","6","1","5","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","5","4","5","7","2","3","1","1","2","4","1","5","1","2","1","6","1","9","9","9","6","1","1","5","1","9","6","3","10","10","10","9","10","9","9","9","10","9","9","1","9","1","9","1","1","9","9","7","1","7","4","2","5","2","11","8","8","2","4","6","4","8","2","99","3","2","nduu1242","N Coast New Guinea"
"793","Ie17","1","1","0","1","7","1","8","1","1","7","9","7","1","8","6","2","5","5","1","1","9","9","8","7","15","9","5","4","5","4","4","3","1","1","2","6","1","5","1","2","1","6","1","9","9","9","9","9","1","5","1","9","6","5","10","10","10","10","10","9","9","9","10","9","9","2","9","1","9","1","1","5","5","7","4","1","9","6","2","2","3","4","8","5","2","7","7","9","2","59","6","2","nucl1709","Interior New Guinea"
"794","Ie18","2","1","1","0","6","5","1","7","2","12","2","12","3","9","2","9","3","3","1","1","2","9","7","8","15","9","4","5","5","5","4","4","1","1","5","3","1","5","1","2","1","7","7","9","9","9","9","1","3","3","1","5","9","2","10","10","10","10","9","9","9","9","9","10","9","1","9","1","9","1","1","9","9","7","1","1","9","3","2","2","11","3","8","5","2","8","8","8","8","69","1","2","kolo1268","S New Guinea"
"795","Ie19","1","2","2","1","4","5","8","1","1","7","9","7","1","8","2","9","6","4","1","1","9","9","8","7","15","9","8","4","5","6","4","4","1","1","2","3","1","5","1","2","1","6","1","9","9","9","9","1","1","3","1","6","6","5","10","10","10","10","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9","7","4","7","1","2","5","2","3","8","8","5","2","9","7","2","2","99","7","2","mari1437","S New Guinea"
"796","Ie2","0","2","0","1","7","5","8","5","5","8","1","8","9","11","6","1","4","3","1","1","2","9","1","3","1","1","5","4","5","7","2","3","1","1","2","6","1","5","1","2","1","6","7","9","9","9","9","9","1","9","1","9","6","3","10","10","10","10","10","9","10","9","10","9","9","1","9","1","9","1","1","5","5","7","1","7","1","2","5","2","3","8","8","2","2","8","4","8","4","59","8","2","nucl1709","N Coast New Guinea"
"797","Ie20","1","2","1","1","5","1","8","2","2","8","1","8","9","11","3","9","4","4","1","1","9","9","7","8","15","9","4","4","5","7","4","3","1","1","2","3","1","3","1","2","1","6","1","9","9","9","8","8","2","9","1","2","9","4","10","10","10","9","9","9","10","9","9","10","9","4","9","1","9","1","1","1","1","7","1","5","1","6","5","4","8","8","8","5","2","3","8","8","8","11","7","2","koia1260","S New Guinea"
"800","Ie23","1","1","1","2","5","1","8","7","2","8","1","8","9","11","6","1","3","3","1","1","9","9","8","7","15","9","5","4","5","5","1","3","1","1","2","6","1","5","1","2","1","6","1","9","9","9","9","8","1","1","1","2","6","3","10","10","10","10","9","9","9","9","9","9","9","1","9","1","9","1","1","5","5","7","1","7","1","6","5","4","3","8","8","5","2","11","9","4","2","99","6","2","nucl1709","Interior New Guinea"
"802","Ie25","0","1","1","1","7","1","8","4","6","2","1","8","9","11","2","9","3","3","1","1","9","9","8","7","15","9","5","4","5","6","2","3","1","1","2","5","1","5","1","2","1","6","1","9","9","9","9","9","1","4","1","1","6","3","10","10","10","10","10","9","9","9","9","9","9","2","9","1","9","1","1","1","1","7","1","7","1","6","5","4","3","8","8","5","2","3","8","8","4","11","3","1","goil1242","S New Guinea"
"805","Ie28","1","1","1","1","6","5","8","2","2","10","1","10","9","11","2","9","3","3","3","3","9","9","8","7","15","9","8","4","5","7","4","3","1","1","5","6","1","5","1","2","1","6","2","9","9","9","6","1","1","6","1","1","9","5","10","10","10","9","9","9","9","9","9","10","9","2","9","1","9","1","1","5","5","2","9","7","1","2","5","4","7","8","8","5","4","8","8","8","2","59","8","2","aust1307","N Coast New Guinea"
"807","Ie3","2","1","0","1","6","6","8","4","6","8","1","8","9","11","2","9","6","3","1","1","9","9","8","7","15","9","6","4","5","6","4","2","1","1","5","4","1","1","1","2","1","6","1","9","9","9","6","1","1","1","1","9","6","2","10","10","10","9","10","9","9","9","10","9","9","1","9","1","9","1","1","9","9","7","1","7","1","1","5","3","8","8","8","5","4","10","6","8","1","99","3","2","nucl1708","N Coast New Guinea"
"809","Ie31","1","1","0","1","7","1","8","5","5","8","1","8","9","11","6","2","4","3","1","1","9","9","1","3","1","1","5","4","5","6","3","3","1","2","2","3","1","5","1","2","1","6","1","9","9","9","9","9","1","4","1","9","2","5","10","10","10","10","10","9","9","9","10","9","9","2","9","1","9","1","1","6","1","7","4","7","1","6","2","2","3","4","8","2","3","11","4","9","2","11","2","2","nucl1709","Interior New Guinea"
"816","Ie38","0","0","0","1","9","4","1","5","5","10","1","10","2","6","3","9","6","6","1","1","9","9","1","3","15","9","6","4","5","6","4","3","2","1","2","6","1","2","1","2","1","6","1","9","9","9","9","9","1","4","1","9","4","3","10","10","10","10","9","9","9","10","9","9","9","1","9","1","9","1","1","5","5","5","1","5","1","3","2","2","3","2","8","5","2","3","8","8","4","59","6","2","nucl1709","Interior New Guinea"
"817","Ie39","3","1","2","1","3","1","8","2","2","8","1","8","9","11","3","9","3","3","1","1","9","9","8","7","15","9","4","4","5","7","3","3","1","1","2","5","1","5","1","2","1","8","1","9","9","9","9","1","1","3","1","3","6","1","10","10","10","9","9","9","9","9","9","9","9","2","9","1","9","1","1","1","2","7","1","4","1","3","5","4","3","8","8","5","4","3","9","8","2","99","2","2","nucl1580","S New Guinea"
"818","Ie4","2","0","2","1","5","4","8","4","6","8","1","8","9","11","5","9","3","3","6","6","9","9","12","5","15","9","5","4","5","7","2","3","1","1","2","6","6","5","1","2","1","6","2","9","9","9","9","1","1","5","9","2","9","3","10","10","10","10","9","9","9","10","9","10","9","1","9","1","9","1","1","1","1","7","1","7","1","4","5","2","8","8","8","5","2","10","6","8","1","99","8","2","aust1307","N Coast New Guinea"
"819","Ie5","0","1","1","1","7","5","8","4","6","8","1","8","9","11","6","1","6","6","1","1","9","9","8","7","15","9","5","4","5","3","2","3","1","1","2","4","1","5","1","2","1","6","1","9","9","9","9","1","1","9","1","3","6","4","10","10","10","10","9","9","10","9","9","9","9","1","9","1","9","1","1","9","9","1","9","7","1","1","3","2","4","8","4","5","2","10","8","4","2","12","8","2","more1255","S New Guinea"
"821","Ie7","0","1","0","2","7","1","8","2","2","8","1","8","3","9","6","2","5","4","1","1","9","9","8","7","15","9","5","3","5","5","4","4","1","1","1","5","1","5","1","2","1","6","1","9","9","9","9","9","2","9","1","9","5","3","10","10","10","10","10","9","10","9","10","9","9","1","9","1","9","1","1","9","9","7","1","7","1","2","5","2","3","8","8","5","2","3","8","8","4","59","5","2","nucl1709","Interior New Guinea"
"822","Ie8","4","1","2","1","2","1","8","4","6","8","1","8","9","11","2","9","6","6","1","1","9","9","7","8","15","9","4","4","4","7","5","4","2","1","6","5","1","5","1","2","1","1","1","9","9","9","9","1","1","3","1","5","6","2","10","10","10","10","9","9","9","9","9","9","9","2","9","1","9","1","1","1","1","7","1","7","1","2","5","4","3","8","8","5","2","3","9","4","2","11","2","2","pura1257","Interior New Guinea"
"823","Ie9","1","1","2","1","5","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","1","3","15","9","5","4","5","7","2","3","1","1","2","5","1","1","1","2","1","6","1","9","9","9","6","1","2","4","1","2","4","5","10","10","10","9","9","9","9","9","9","9","9","1","9","1","9","1","1","7","5","7","1","7","4","4","5","4","3","9","8","2","4","2","4","8","2","59","6","2","nucl1709","S New Guinea"
"824","If1","0","0","4","1","5","1","8","2","2","10","1","1","9","10","2","9","1","1","5","4","5","9","7","8","15","9","4","4","5","7","3","4","3","1","5","3","1","1","1","2","1","6","7","9","6","9","6","1","1","9","9","2","1","5","10","9","10","9","9","9","10","10","9","9","9","4","2","1","9","1","1","2","4","3","4","7","1","6","5","4","8","8","8","5","3","3","8","8","4","25","4","1","aust1307","Oceania"
"829","If14","0","1","4","1","4","4","2","2","2","12","2","12","3","9","2","9","1","1","1","1","4","9","7","8","15","9","4","4","4","8","4","3","2","2","2","2","5","2","1","2","1","8","5","9","9","9","9","1","1","9","1","2","4","5","10","10","10","10","9","9","10","1","9","9","9","4","9","1","9","1","1","4","5","4","1","7","1","2","5","2","10","8","8","5","3","10","8","8","4","59","3","2","aust1307","Oceania"
"830","If15","0","0","5","0","5","6","8","8","1","5","3","5","9","11","2","9","1","1","4","4","9","9","7","8","15","9","4","4","5","6","1","3","1","2","2","4","1","5","1","2","1","8","3","9","6","9","6","1","1","9","9","1","9","6","10","9","10","9","9","9","10","10","9","10","9","1","9","1","9","1","1","2","3","7","4","7","3","6","5","2","8","8","8","5","4","3","8","8","4","26","4","2","aust1307","Oceania"
"832","If17","1","0","5","0","4","6","8","8","2","5","3","5","9","11","4","9","1","1","4","4","9","9","1","3","1","1","5","4","4","5","3","3","2","1","2","2","1","1","1","2","1","2","3","9","9","9","9","1","2","1","1","2","1","2","10","10","10","10","9","9","9","9","9","9","9","4","9","1","9","1","1","1","2","3","9","1","9","6","5","2","8","8","8","5","3","3","8","4","5","13","1","2","aust1307","Oceania"
"833","If2","0","0","5","0","5","6","8","8","1","5","3","5","1","10","2","9","1","1","4","4","2","9","7","8","15","9","1","4","4","6","3","3","1","1","5","5","1","5","1","2","1","8","7","9","6","9","9","1","1","9","9","3","6","2","10","9","10","10","9","9","10","10","9","9","9","1","9","1","9","1","1","2","3","7","1","7","1","6","5","2","8","9","8","5","3","8","4","8","2","26","4","2","aust1307","Oceania"
"834","If3","0","0","4","1","5","6","8","8","1","2","2","2","9","11","2","9","1","1","4","4","2","9","1","3","15","9","5","4","4","6","3","3","2","1","2","1","1","1","1","2","1","6","7","9","9","9","9","1","1","9","9","2","6","2","10","10","10","10","9","9","10","10","9","9","9","4","9","1","9","1","1","2","4","3","2","3","2","6","5","2","8","9","8","2","2","11","2","4","8","99","5","2","aust1307","Oceania"
"835","If4","0","0","4","1","5","6","8","8","1","2","2","2","9","11","2","9","1","1","4","4","2","9","7","8","15","9","4","4","4","7","2","3","2","1","6","4","1","1","1","2","1","6","7","9","6","9","9","1","1","6","9","2","6","3","10","9","10","10","3","9","9","10","9","9","9","1","9","1","9","1","1","2","4","7","1","7","1","6","5","2","3","8","8","5","2","7","8","8","2","69","4","2","aust1307","Oceania"
"836","If5","0","0","3","1","6","6","8","2","2","5","3","5","1","1","3","9","1","1","4","4","9","9","1","3","1","1","1","4","5","5","1","3","3","1","5","3","1","5","1","2","1","6","3","9","6","9","9","1","2","9","9","2","1","2","10","9","10","10","3","9","10","10","9","9","9","4","9","1","9","1","1","2","4","3","1","3","1","6","5","3","7","8","8","5","2","3","7","9","4","26","6","2","aust1307","Oceania"
"837","If6","0","0","4","1","5","6","8","7","1","8","1","8","9","1","2","9","3","3","4","4","9","9","12","5","15","9","1","4","5","5","2","3","2","1","2","6","1","5","1","2","1","6","2","9","6","9","6","1","1","9","9","2","6","5","10","9","10","9","3","9","10","10","9","9","9","4","9","1","9","1","1","1","2","3","1","3","1","6","5","3","7","8","8","5","3","10","9","8","4","12","3","2","aust1307","Oceania"
"838","If7","1","0","5","0","4","1","8","2","2","12","2","12","3","9","2","9","1","1","1","1","4","2","7","8","15","9","4","4","5","7","4","3","2","1","2","4","1","1","1","2","1","2","5","9","9","9","9","1","1","4","9","2","9","4","10","10","10","10","9","9","9","10","9","10","9","2","9","1","9","2","2","6","5","4","1","5","1","2","5","3","7","8","8","2","2","2","4","3","2","69","7","2","aust1307","Oceania"
"839","If8","0","0","1","2","7","6","8","1","1","6","2","6","9","11","3","9","1","1","1","1","1","9","7","8","15","9","3","3","6","7","5","2","2","4","2","2","1","1","1","7","2","6","6","1","9","9","9","1","1","9","9","1","1","4","3","10","10","10","9","3","10","10","9","9","9","1","9","1","9","1","1","6","5","5","1","5","1","2","5","4","3","8","8","5","2","3","6","8","4","49","1","2","aust1307","Oceania"
"841","Ig1","2","1","0","2","5","1","8","2","2","10","1","1","3","9","2","9","1","1","4","4","9","9","1","3","2","2","4","4","5","6","4","3","1","1","8","6","1","1","1","2","1","6","3","9","9","9","5","9","2","5","1","3","5","4","10","10","10","9","10","9","9","9","9","9","9","2","9","1","9","1","1","5","5","3","1","5","1","3","5","4","8","8","8","5","2","8","8","8","2","59","2","1","sout2948","Oceania"
"842","Ig10","2","0","0","2","6","4","8","5","5","8","1","8","9","11","2","9","3","3","3","3","9","9","11","6","15","9","1","4","5","7","2","3","1","1","2","4","1","5","1","2","1","6","2","9","9","9","9","9","1","2","1","9","5","5","10","10","10","10","10","9","9","9","10","9","9","1","9","1","9","1","1","1","1","7","4","4","1","6","5","4","3","8","8","5","3","1","8","8","4","11","7","2","aust1307","N Coast New Guinea"
"843","Ig11","3","1","3","0","3","1","8","2","2","12","2","12","3","9","3","9","1","1","4","4","9","9","8","7","15","9","1","4","4","7","1","3","1","2","2","5","1","5","1","2","1","8","3","9","9","9","9","1","1","2","1","1","9","5","10","10","10","10","9","9","9","9","9","10","9","2","9","1","9","1","1","1","1","6","4","2","4","6","5","2","11","1","8","5","2","10","8","8","2","11","5","2","yele1255","S New Guinea"
"846","Ig14","0","1","3","1","5","4","8","8","2","4","1","4","9","11","3","9","1","1","4","4","9","9","8","7","15","9","4","4","5","6","4","4","1","1","2","4","10","5","1","2","1","6","3","9","9","9","6","1","1","9","1","3","4","3","10","10","10","9","9","9","10","9","9","9","9","2","9","1","9","1","1","2","3","2","1","1","9","6","5","4","3","8","8","6","4","4","8","8","1","24","1","2","aust1307","S New Guinea"
"852","Ig2","1","0","3","1","5","4","8","2","2","1","1","1","9","10","2","9","1","1","5","5","9","9","2","3","15","9","1","4","5","7","3","2","2","1","2","5","1","5","1","2","1","6","3","9","9","9","8","1","2","6","1","2","6","3","10","10","10","9","9","9","9","9","9","9","9","4","9","1","9","1","1","2","3","2","1","2","1","6","5","2","3","8","8","5","2","3","8","8","4","24","1","2","aust1307","S New Guinea"
"853","Ig20","0","0","3","1","6","1","8","1","1","10","1","1","9","10","2","9","1","1","4","4","9","9","8","7","15","9","5","4","5","6","3","3","1","1","5","5","1","2","1","2","1","6","3","9","9","9","9","1","1","5","1","3","4","3","10","10","10","10","9","9","9","9","9","9","9","2","9","1","9","3","3","5","5","1","9","2","1","2","5","2","3","8","8","5","4","3","8","8","2","59","4","1","aust1307","Oceania"
"855","Ig3","1","1","2","1","5","1","8","4","4","2","2","2","9","11","4","9","1","1","4","4","2","9","7","8","15","9","5","4","5","6","3","3","1","1","2","5","1","5","1","2","1","6","7","9","9","9","6","1","1","5","1","2","6","5","10","10","10","9","9","9","9","9","9","9","9","4","2","1","9","1","1","2","3","7","4","7","1","4","5","2","11","1","8","5","4","3","8","8","2","24","3","2","aust1307","Oceania"
"856","Ig4","0","1","4","1","4","1","8","2","2","5","3","5","9","11","2","9","1","1","6","6","9","9","12","5","15","9","5","4","5","6","4","3","1","1","2","6","5","5","1","2","1","8","3","9","9","9","9","1","1","9","1","2","6","5","10","10","10","10","9","9","10","9","9","9","9","1","9","1","9","1","1","5","5","3","1","2","1","4","5","2","3","8","8","2","2","11","8","8","2","59","8","2","aust1307","N Coast New Guinea"
"857","Ig5","0","0","3","1","6","4","8","1","1","3","2","3","9","11","6","1","1","1","4","4","9","9","8","7","15","9","5","4","5","7","3","3","1","2","5","5","1","2","1","2","1","6","3","9","9","9","9","8","1","9","1","2","4","4","10","10","10","10","9","9","10","9","9","9","9","1","9","1","9","1","1","9","9","2","9","2","1","6","5","4","7","8","8","5","2","10","8","8","1","99","5","2","aust1307","S New Guinea"
"858","Ig6","0","1","3","0","6","1","8","2","2","10","1","10","9","11","2","9","1","1","1","1","4","9","8","7","15","9","4","4","5","6","3","3","1","1","5","2","1","5","1","2","1","6","5","9","9","9","9","1","1","9","1","2","6","4","10","10","10","10","3","9","10","9","9","9","9","1","9","1","9","1","1","1","1","5","1","5","1","2","5","2","3","8","8","2","2","11","4","4","2","13","4","2","aust1307","Oceania"
"859","Ig7","2","1","2","1","4","1","5","7","3","10","1","4","2","6","2","9","1","1","5","5","2","9","1","3","1","1","5","4","5","6","3","4","1","1","1","5","1","5","1","2","1","6","7","9","9","9","9","1","1","2","1","3","6","4","10","10","10","10","9","9","9","9","9","9","9","2","9","1","9","1","1","7","5","5","9","5","1","6","5","4","3","8","8","5","2","8","8","8","1","99","8","1","aust1307","N Coast New Guinea"
"861","Ig9","0","0","9","1","0","4","8","2","2","8","1","8","2","6","2","9","3","3","3","3","9","9","11","6","10","5","8","2","4","7","3","3","1","1","2","6","1","3","1","2","1","2","2","9","9","9","8","1","1","6","9","2","5","9","10","10","10","9","9","9","9","10","9","9","10","2","9","1","9","1","1","9","9","1","9","1","9","2","5","4","4","8","8","1","2","2","7","9","2","13","7","2","aust1307","N Coast New Guinea"
"862","Ih1","0","0","3","1","6","1","8","5","3","1","1","1","9","11","2","9","1","1","6","4","9","9","8","7","15","9","1","4","5","7","4","3","1","1","2","6","1","5","1","2","1","6","3","9","9","9","9","1","1","9","9","2","2","3","10","10","10","10","9","9","10","10","9","9","9","2","9","1","9","1","1","4","5","2","1","2","1","2","5","2","3","8","8","5","2","7","8","8","2","59","6","2","aust1307","Oceania"
"867","Ih14","1","0","5","0","4","1","8","2","2","8","1","8","9","11","4","9","3","3","1","1","9","9","7","8","6","1","5","4","5","7","6","3","3","1","2","2","5","5","1","2","1","2","1","9","9","9","6","1","1","8","9","2","8","2","10","10","10","9","9","9","9","9","10","9","9","2","9","1","9","1","1","1","2","7","1","7","1","4","5","2","8","8","8","2","4","2","3","4","5","12","4","2","aust1307","Oceania"
"868","Ih2","0","1","3","1","5","1","8","5","3","8","1","8","9","11","6","1","5","5","1","1","9","9","7","8","15","9","1","4","5","7","2","2","1","1","2","6","1","5","1","2","1","6","1","9","9","9","9","1","1","9","1","2","2","4","10","10","10","10","9","9","10","9","9","9","9","2","9","1","9","1","1","1","1","1","4","3","1","3","5","2","3","8","8","5","2","4","8","8","4","11","1","2","aust1307","Oceania"
"869","Ih3","1","0","1","1","7","5","1","2","2","8","1","8","9","11","2","9","4","4","6","6","9","9","7","8","15","9","5","4","5","7","2","3","1","1","2","5","4","5","1","2","1","6","2","9","9","9","9","8","2","9","1","2","1","3","10","10","10","10","9","9","9","9","9","9","9","2","9","1","9","1","1","9","9","1","9","6","4","2","5","2","3","8","8","5","3","3","8","8","2","59","3","2","aust1307","Oceania"
"870","Ih4","0","0","4","1","5","4","8","7","3","7","1","8","3","9","6","1","5","4","1","1","9","9","1","3","1","1","5","4","5","7","2","3","3","1","2","5","6","5","1","2","1","6","1","9","9","9","6","1","1","5","1","3","1","2","10","10","10","9","9","9","9","9","9","9","9","2","9","1","9","1","1","1","2","7","1","7","1","4","5","2","8","8","8","5","4","8","8","8","4","12","4","1","aust1307","Oceania"
"873","Ih7","1","0","3","1","5","1","2","8","5","8","1","8","9","11","6","1","3","3","1","1","9","9","7","8","15","9","4","4","5","7","1","3","2","1","1","5","1","5","1","2","1","6","1","9","9","9","6","8","1","2","9","2","9","6","10","10","10","9","9","9","9","10","9","10","9","4","9","1","9","3","2","1","1","7","1","7","1","6","2","2","11","3","8","5","4","10","7","9","4","11","8","2","aust1307","Oceania"
"876","Ii1","0","0","3","1","6","4","8","8","2","2","2","2","9","11","2","9","1","1","1","1","5","9","7","8","15","9","4","4","5","7","2","4","3","2","5","5","5","1","1","2","1","6","5","9","9","9","9","1","1","9","9","3","4","3","10","10","10","10","9","3","10","10","9","9","9","4","9","1","9","1","1","1","1","1","1","6","4","6","3","3","7","8","8","5","2","3","7","1","4","11","6","2","aust1307","Oceania"
"878","Ii12","0","0","3","1","6","6","8","2","2","10","1","10","9","1","2","9","1","1","1","1","4","9","8","7","15","9","4","4","5","7","6","3","3","1","5","3","6","1","1","2","1","6","5","9","9","9","9","1","1","9","9","2","1","2","10","10","10","10","9","9","10","10","9","9","9","4","9","1","9","1","1","1","1","6","1","6","4","3","3","3","7","8","8","2","2","1","4","8","4","13","6","2","aust1307","Oceania"
"879","Ii13","0","0","4","0","6","6","8","2","2","12","2","12","3","9","2","9","1","1","1","1","5","9","7","8","15","9","4","4","5","7","4","3","3","1","5","6","6","5","1","2","1","6","5","9","9","9","9","1","1","9","9","3","6","1","10","10","10","10","3","3","10","10","9","9","9","4","9","1","9","1","1","1","2","7","1","7","1","6","3","3","3","8","8","5","2","3","8","8","4","13","4","2","aust1307","Oceania"
"880","Ii14","0","0","3","1","6","4","8","8","2","12","2","12","3","9","2","9","1","1","1","1","5","9","7","8","15","9","4","4","4","7","4","4","3","1","5","4","5","1","1","2","1","6","5","9","9","9","9","1","1","9","9","2","4","2","10","10","10","10","3","3","9","10","9","9","9","4","9","1","9","1","1","7","5","6","4","7","1","3","3","3","7","3","8","2","2","9","4","8","4","26","8","2","aust1307","Oceania"
"881","Ii2","0","0","5","0","5","4","8","5","5","8","1","8","9","11","3","9","4","3","1","1","2","9","12","5","15","9","4","4","5","6","5","3","2","1","2","5","6","1","1","1","1","8","7","9","9","9","9","1","1","9","9","3","9","5","10","10","10","10","3","9","10","10","9","10","9","4","9","1","9","1","1","1","1","7","1","7","1","4","5","2","11","8","8","2","2","4","2","8","2","13","6","2","aust1307","Oceania"
"882","Ii3","0","0","4","1","5","4","8","1","1","8","1","8","9","11","2","9","4","1","4","3","2","9","7","8","15","9","4","4","4","7","3","3","2","2","2","2","1","1","1","2","1","6","7","9","9","9","9","1","1","2","9","3","4","6","10","10","10","10","9","9","9","10","9","9","9","1","9","1","9","1","1","1","1","7","1","4","1","6","5","2","8","8","8","5","2","10","9","8","2","11","4","2","aust1307","Oceania"
"883","Ii4","0","0","5","1","4","4","8","7","2","12","2","12","3","9","2","9","1","1","1","1","5","9","8","7","15","9","4","4","4","7","4","3","2","1","2","3","1","5","1","2","1","2","5","9","9","9","9","1","2","9","9","3","5","2","10","10","10","10","3","9","10","10","9","9","9","4","9","1","9","1","1","1","5","6","4","6","4","6","5","3","7","8","8","5","3","8","8","4","4","69","2","2","aust1307","Oceania"
"884","Ii5","0","0","5","0","5","6","8","8","2","11","2","11","1","10","3","9","1","1","1","1","5","9","7","8","15","9","4","4","4","3","1","4","1","1","5","3","1","1","1","1","1","8","5","9","1","9","9","1","3","9","9","1","9","5","10","9","10","10","3","9","10","10","9","10","9","2","9","1","9","1","1","1","2","5","2","5","1","6","5","2","7","8","8","2","2","11","4","8","2","13","3","2","aust1307","Oceania"
"885","Ii6","0","0","6","0","4","6","8","8","2","11","2","11","1","10","2","9","1","1","1","1","4","9","7","8","15","9","6","4","4","7","2","3","2","1","5","6","6","5","1","1","1","2","5","9","9","9","9","8","1","9","9","3","9","1","10","10","10","10","9","9","10","10","9","10","9","1","9","1","9","1","1","1","2","5","1","5","1","6","5","2","7","8","8","5","2","3","8","8","4","13","3","2","aust1307","Oceania"
