,Unnamed: 0,l1,l2,numColexified,numMatchingColexified,n_overlapConcepts,n_overlapConceptPairs,l1_iso2,l2_iso2
1300,1300,bret1244,kore1280,6,429948,928,430128,br,ko
1301,1301,bret1244,nucl1643,8,438276,937,438516,br,ja
1302,1302,bret1244,nucl1305,9,438333,937,438516,br,kn
1303,1303,bret1244,mala1464,10,438346,937,438516,br,ml
1304,1304,bret1244,nucl1302,6,438340,937,438516,br,ka
1305,1305,bret1244,abkh1244,19,419744,917,419986,br,ab
1306,1306,bret1244,hebr1245,19,438344,937,438516,br,he
1307,1307,bret1244,mand1415,19,434570,933,434778,br,zh
1308,1308,dani1285,swed1254,43,450692,950,450775,da,sv
1309,1309,dani1285,stan1293,15,450628,950,450775,da,en
1310,1310,dani1285,dutc1256,27,450646,950,450775,da,nl
1311,1311,dani1285,stan1295,19,450675,950,450775,da,de
1312,1312,dani1285,lith1251,18,450613,950,450775,da,lt
1313,1313,dani1285,latv1249,18,450650,950,450775,da,lv
1314,1314,dani1285,bulg1262,21,448718,948,448878,da,bg
1315,1315,dani1285,czec1258,15,450648,950,450775,da,cs
1316,1316,dani1285,poli1260,19,450635,950,450775,da,pl
1317,1317,dani1285,russ1263,11,450659,950,450775,da,ru
1318,1318,dani1285,west2369,14,450583,950,450775,da,fa
1319,1319,dani1285,basq1248,15,450572,950,450775,da,eu
1320,1320,dani1285,beng1280,4,450590,950,450775,da,bn
1321,1321,dani1285,tami1289,5,450626,950,450775,da,ta
1322,1322,dani1285,telu1262,11,450533,950,450775,da,te
1323,1323,dani1285,veps1250,20,450611,950,450775,da,vep
1324,1324,dani1285,west2392,13,446779,946,446985,da,mrj
1325,1325,dani1285,moks1248,13,449615,949,449826,da,mdf
1326,1326,dani1285,nort2641,14,450585,950,450775,da,ku
1327,1327,dani1285,nucl1235,6,449693,949,449826,da,hy
1328,1328,dani1285,croa1245,13,449697,949,449826,da,hr
1329,1329,dani1285,slov1268,6,449716,949,449826,da,sl
1330,1330,dani1285,slov1269,15,450648,950,450775,da,sk
1331,1331,dani1285,ukra1253,7,450672,950,450775,da,uk
1332,1332,dani1285,bela1254,8,450672,950,450775,da,be
1333,1333,dani1285,icel1247,23,450662,950,450775,da,is
1334,1334,dani1285,norw1258,47,449763,949,449826,da,no
1335,1335,dani1285,nucl1301,10,450578,950,450775,da,tr
1336,1336,dani1285,kaza1248,9,450614,950,450775,da,kk
1337,1337,dani1285,bash1264,14,450575,950,450775,da,ba
1338,1338,dani1285,tata1255,13,450581,950,450775,da,tt
1339,1339,dani1285,chuv1255,12,449593,949,449826,da,cv
1340,1340,dani1285,yaku1245,12,450516,950,450775,da,sah
1341,1341,dani1285,kalm1243,8,449650,949,449826,da,xal
1342,1342,dani1285,kore1280,5,441197,940,441330,da,ko
1343,1343,dani1285,nucl1643,8,450578,950,450775,da,ja
1344,1344,dani1285,nucl1305,4,450632,950,450775,da,kn
1345,1345,dani1285,mala1464,7,450648,950,450775,da,ml
1346,1346,dani1285,nucl1302,8,450653,950,450775,da,ka
1347,1347,dani1285,abkh1244,17,431784,930,431985,da,ab
1348,1348,dani1285,hebr1245,10,450636,950,450775,da,he
1349,1349,dani1285,mand1415,14,445872,945,446040,da,zh
1350,1350,swed1254,stan1293,14,451587,951,451725,sv,en
1351,1351,swed1254,dutc1256,20,451592,951,451725,sv,nl
1352,1352,swed1254,stan1295,15,451628,951,451725,sv,de
1353,1353,swed1254,lith1251,22,451582,951,451725,sv,lt
1354,1354,swed1254,latv1249,20,451615,951,451725,sv,lv
1355,1355,swed1254,bulg1262,19,449673,949,449826,sv,bg
1356,1356,swed1254,czec1258,15,451609,951,451725,sv,cs
1357,1357,swed1254,poli1260,19,451596,951,451725,sv,pl
1358,1358,swed1254,russ1263,11,451620,951,451725,sv,ru
1359,1359,swed1254,west2369,11,451538,951,451725,sv,fa
1360,1360,swed1254,basq1248,9,451520,951,451725,sv,eu
1361,1361,swed1254,beng1280,6,451554,951,451725,sv,bn
1362,1362,swed1254,tami1289,8,451592,951,451725,sv,ta
1363,1363,swed1254,telu1262,11,451494,951,451725,sv,te
1364,1364,swed1254,veps1250,18,451567,951,451725,sv,vep
1365,1365,swed1254,west2392,14,447737,947,447931,sv,mrj
1366,1366,swed1254,moks1248,15,450578,950,450775,sv,mdf
1367,1367,swed1254,nort2641,11,451540,951,451725,sv,ku
1368,1368,swed1254,nucl1235,6,450652,950,450775,sv,hy
1369,1369,swed1254,croa1245,11,450653,950,450775,sv,hr
1370,1370,swed1254,slov1268,6,450676,950,450775,sv,sl
1371,1371,swed1254,slov1269,13,451605,951,451725,sv,sk
1372,1372,swed1254,ukra1253,7,451633,951,451725,sv,uk
1373,1373,swed1254,bela1254,9,451635,951,451725,sv,be
1374,1374,swed1254,icel1247,19,451615,951,451725,sv,is
1375,1375,swed1254,norw1258,33,450695,950,450775,sv,no
1376,1376,swed1254,nucl1301,9,451537,951,451725,sv,tr
1377,1377,swed1254,kaza1248,9,451574,951,451725,sv,kk
1378,1378,swed1254,bash1264,14,451536,951,451725,sv,ba
1379,1379,swed1254,tata1255,10,451535,951,451725,sv,tt
1380,1380,swed1254,chuv1255,13,450555,950,450775,sv,cv
1381,1381,swed1254,yaku1245,13,451477,951,451725,sv,sah
1382,1382,swed1254,kalm1243,8,450609,950,450775,sv,xal
1383,1383,swed1254,kore1280,5,442148,941,442270,sv,ko
1384,1384,swed1254,nucl1643,6,451535,951,451725,sv,ja
1385,1385,swed1254,nucl1305,4,451593,951,451725,sv,kn
1386,1386,swed1254,mala1464,7,451608,951,451725,sv,ml
1387,1387,swed1254,nucl1302,8,451614,951,451725,sv,ka
1388,1388,swed1254,abkh1244,18,432724,931,432915,sv,ab
1389,1389,swed1254,hebr1245,8,451592,951,451725,sv,he
1390,1390,swed1254,mand1415,11,446822,946,446985,sv,zh
1391,1391,stan1293,dutc1256,15,451574,951,451725,en,nl
1392,1392,stan1293,stan1295,13,451616,951,451725,en,de
1393,1393,stan1293,lith1251,12,451554,951,451725,en,lt
1394,1394,stan1293,latv1249,11,451589,951,451725,en,lv
1395,1395,stan1293,bulg1262,11,449649,949,449826,en,bg
1396,1396,stan1293,czec1258,7,451585,951,451725,en,cs
1397,1397,stan1293,poli1260,10,451570,951,451725,en,pl
1398,1398,stan1293,russ1263,6,451602,951,451725,en,ru
1399,1399,stan1293,west2369,8,451524,951,451725,en,fa
1400,1400,stan1293,basq1248,9,451512,951,451725,en,eu
1401,1401,stan1293,beng1280,6,451546,951,451725,en,bn
1402,1402,stan1293,tami1289,10,451588,951,451725,en,ta
1403,1403,stan1293,telu1262,9,451482,951,451725,en,te
1404,1404,stan1293,veps1250,14,451551,951,451725,en,vep
1405,1405,stan1293,west2392,8,447717,947,447931,en,mrj
1406,1406,stan1293,moks1248,8,450556,950,450775,en,mdf
1407,1407,stan1293,nort2641,9,451528,951,451725,en,ku
1408,1408,stan1293,nucl1235,2,450636,950,450775,en,hy
1409,1409,stan1293,croa1245,6,450635,950,450775,en,hr
1410,1410,stan1293,slov1268,3,450662,950,450775,en,sl
1411,1411,stan1293,slov1269,4,451579,951,451725,en,sk
1412,1412,stan1293,ukra1253,2,451615,951,451725,en,uk
1413,1413,stan1293,bela1254,3,451615,951,451725,en,be
1414,1414,stan1293,icel1247,14,451597,951,451725,en,is
1415,1415,stan1293,norw1258,11,450643,950,450775,en,no
1416,1416,stan1293,nucl1301,5,451521,951,451725,en,tr
1417,1417,stan1293,kaza1248,5,451558,951,451725,en,kk
1418,1418,stan1293,bash1264,5,451510,951,451725,en,ba
1419,1419,stan1293,tata1255,6,451519,951,451725,en,tt
1420,1420,stan1293,chuv1255,4,450528,950,450775,en,cv
1421,1421,stan1293,yaku1245,9,451461,951,451725,en,sah
1422,1422,stan1293,kalm1243,4,450593,950,450775,en,xal
1423,1423,stan1293,kore1280,3,442135,941,442270,en,ko
1424,1424,stan1293,nucl1643,6,451527,951,451725,en,ja
1425,1425,stan1293,nucl1305,3,451583,951,451725,en,kn
1426,1426,stan1293,mala1464,8,451602,951,451725,en,ml
1427,1427,stan1293,nucl1302,4,451598,951,451725,en,ka
1428,1428,stan1293,abkh1244,9,432700,931,432915,en,ab
1429,1429,stan1293,hebr1245,8,451584,951,451725,en,he
1430,1430,stan1293,mand1415,8,446808,946,446985,en,zh
1431,1431,dutc1256,stan1295,25,451633,951,451725,nl,de
1432,1432,dutc1256,lith1251,23,451569,951,451725,nl,lt
1433,1433,dutc1256,latv1249,16,451592,951,451725,nl,lv
1434,1434,dutc1256,bulg1262,19,449658,949,449826,nl,bg
1435,1435,dutc1256,czec1258,20,451604,951,451725,nl,cs
1436,1436,dutc1256,poli1260,22,451587,951,451725,nl,pl
1437,1437,dutc1256,russ1263,11,451605,951,451725,nl,ru
1438,1438,dutc1256,west2369,18,451537,951,451725,nl,fa
1439,1439,dutc1256,basq1248,18,451523,951,451725,nl,eu
1440,1440,dutc1256,beng1280,7,451541,951,451725,nl,bn
1441,1441,dutc1256,tami1289,12,451585,951,451725,nl,ta
1442,1442,dutc1256,telu1262,14,451485,951,451725,nl,te
1443,1443,dutc1256,veps1250,15,451546,951,451725,nl,vep
1444,1444,dutc1256,west2392,18,447731,947,447931,nl,mrj
1445,1445,dutc1256,moks1248,16,450566,950,450775,nl,mdf
1446,1446,dutc1256,nort2641,15,451533,951,451725,nl,ku
1447,1447,dutc1256,nucl1235,6,450637,950,450775,nl,hy
1448,1448,dutc1256,croa1245,13,450642,950,450775,nl,hr
1449,1449,dutc1256,slov1268,5,450659,950,450775,nl,sl
1450,1450,dutc1256,slov1269,15,451594,951,451725,nl,sk
1451,1451,dutc1256,ukra1253,9,451622,951,451725,nl,uk
1452,1452,dutc1256,bela1254,6,451614,951,451725,nl,be
1453,1453,dutc1256,icel1247,15,451592,951,451725,nl,is
1454,1454,dutc1256,norw1258,17,450648,950,450775,nl,no
1455,1455,dutc1256,nucl1301,12,451528,951,451725,nl,tr
1456,1456,dutc1256,kaza1248,7,451555,951,451725,nl,kk
1457,1457,dutc1256,bash1264,14,451521,951,451725,nl,ba
1458,1458,dutc1256,tata1255,15,451530,951,451725,nl,tt
1459,1459,dutc1256,chuv1255,9,450532,950,450775,nl,cv
1460,1460,dutc1256,yaku1245,12,451460,951,451725,nl,sah
1461,1461,dutc1256,kalm1243,7,450592,950,450775,nl,xal
1462,1462,dutc1256,kore1280,4,442131,941,442270,nl,ko
1463,1463,dutc1256,nucl1643,13,451534,951,451725,nl,ja
1464,1464,dutc1256,nucl1305,5,451580,951,451725,nl,kn
1465,1465,dutc1256,mala1464,6,451591,951,451725,nl,ml
1466,1466,dutc1256,nucl1302,6,451595,951,451725,nl,ka
1467,1467,dutc1256,abkh1244,15,432708,931,432915,nl,ab
1468,1468,dutc1256,hebr1245,10,451581,951,451725,nl,he
1469,1469,dutc1256,mand1415,17,446818,946,446985,nl,zh
1470,1470,stan1295,lith1251,14,451597,951,451725,de,lt
1471,1471,stan1295,latv1249,13,451632,951,451725,de,lv
1472,1472,stan1295,bulg1262,16,449698,949,449826,de,bg
1473,1473,stan1295,czec1258,14,451638,951,451725,de,cs
1474,1474,stan1295,poli1260,15,451619,951,451725,de,pl
1475,1475,stan1295,russ1263,8,451645,951,451725,de,ru
1476,1476,stan1295,west2369,11,451569,951,451725,de,fa
1477,1477,stan1295,basq1248,7,451547,951,451725,de,eu
1478,1478,stan1295,beng1280,1,451575,951,451725,de,bn
1479,1479,stan1295,tami1289,3,451613,951,451725,de,ta
1480,1480,stan1295,telu1262,6,451515,951,451725,de,te
1481,1481,stan1295,veps1250,9,451580,951,451725,de,vep
1482,1482,stan1295,west2392,8,447756,947,447931,de,mrj
1483,1483,stan1295,moks1248,6,450591,950,450775,de,mdf
1484,1484,stan1295,nort2641,11,451571,951,451725,de,ku
1485,1485,stan1295,nucl1235,2,450675,950,450775,de,hy
1486,1486,stan1295,croa1245,8,450678,950,450775,de,hr
1487,1487,stan1295,slov1268,6,450707,950,450775,de,sl
1488,1488,stan1295,slov1269,9,451628,951,451725,de,sk
1489,1489,stan1295,ukra1253,7,451664,951,451725,de,uk
1490,1490,stan1295,bela1254,5,451658,951,451725,de,be
1491,1491,stan1295,icel1247,8,451624,951,451725,de,is
1492,1492,stan1295,norw1258,8,450676,950,450775,de,no
1493,1493,stan1295,nucl1301,3,451556,951,451725,de,tr
1494,1494,stan1295,kaza1248,4,451595,951,451725,de,kk
1495,1495,stan1295,bash1264,9,451557,951,451725,de,ba
1496,1496,stan1295,tata1255,7,451560,951,451725,de,tt
1497,1497,stan1295,chuv1255,2,450563,950,450775,de,cv
1498,1498,stan1295,yaku1245,9,451500,951,451725,de,sah
1499,1499,stan1295,kalm1243,4,450632,950,450775,de,xal
1500,1500,stan1295,kore1280,1,442170,941,442270,de,ko
1501,1501,stan1295,nucl1643,4,451562,951,451725,de,ja
1502,1502,stan1295,nucl1305,1,451618,951,451725,de,kn
1503,1503,stan1295,mala1464,3,451631,951,451725,de,ml
1504,1504,stan1295,nucl1302,4,451637,951,451725,de,ka
1505,1505,stan1295,abkh1244,9,432736,931,432915,de,ab
1506,1506,stan1295,hebr1245,7,451621,951,451725,de,he
1507,1507,stan1295,mand1415,7,446844,946,446985,de,zh
1508,1508,lith1251,latv1249,40,451626,951,451725,lt,lv
1509,1509,lith1251,bulg1262,42,449690,949,449826,lt,bg
1510,1510,lith1251,czec1258,30,451610,951,451725,lt,cs
1511,1511,lith1251,poli1260,37,451603,951,451725,lt,pl
1512,1512,lith1251,russ1263,25,451619,951,451725,lt,ru
1513,1513,lith1251,west2369,26,451539,951,451725,lt,fa
1514,1514,lith1251,basq1248,18,451509,951,451725,lt,eu
1515,1515,lith1251,beng1280,15,451543,951,451725,lt,bn
1516,1516,lith1251,tami1289,14,451575,951,451725,lt,ta
1517,1517,lith1251,telu1262,21,451485,951,451725,lt,te
1518,1518,lith1251,veps1250,32,451566,951,451725,lt,vep
1519,1519,lith1251,west2392,35,447750,947,447931,lt,mrj
1520,1520,lith1251,moks1248,35,450589,950,450775,lt,mdf
1521,1521,lith1251,nort2641,20,451529,951,451725,lt,ku
1522,1522,lith1251,nucl1235,11,450633,950,450775,lt,hy
1523,1523,lith1251,croa1245,21,450644,950,450775,lt,hr
1524,1524,lith1251,slov1268,11,450657,950,450775,lt,sl
1525,1525,lith1251,slov1269,26,451602,951,451725,lt,sk
1526,1526,lith1251,ukra1253,12,451614,951,451725,lt,uk
1527,1527,lith1251,bela1254,15,451618,951,451725,lt,be
1528,1528,lith1251,icel1247,10,451568,951,451725,lt,is
1529,1529,lith1251,norw1258,13,450627,950,450775,lt,no
1530,1530,lith1251,nucl1301,20,451530,951,451725,lt,tr
1531,1531,lith1251,kaza1248,20,451567,951,451725,lt,kk
1532,1532,lith1251,bash1264,32,451543,951,451725,lt,ba
1533,1533,lith1251,tata1255,21,451528,951,451725,lt,tt
1534,1534,lith1251,chuv1255,20,450539,950,450775,lt,cv
1535,1535,lith1251,yaku1245,37,451496,951,451725,lt,sah
1536,1536,lith1251,kalm1243,17,450598,950,450775,lt,xal
1537,1537,lith1251,kore1280,11,442130,941,442270,lt,ko
1538,1538,lith1251,nucl1643,21,451536,951,451725,lt,ja
1539,1539,lith1251,nucl1305,7,451570,951,451725,lt,kn
1540,1540,lith1251,mala1464,13,451591,951,451725,lt,ml
1541,1541,lith1251,nucl1302,10,451589,951,451725,lt,ka
1542,1542,lith1251,abkh1244,22,432710,931,432915,lt,ab
1543,1543,lith1251,hebr1245,16,451579,951,451725,lt,he
1544,1544,lith1251,mand1415,12,446794,946,446985,lt,zh
1545,1545,latv1249,bulg1262,30,449703,949,449826,lv,bg
1546,1546,latv1249,czec1258,21,451629,951,451725,lv,cs
1547,1547,latv1249,poli1260,26,451618,951,451725,lv,pl
1548,1548,latv1249,russ1263,18,451642,951,451725,lv,ru
1549,1549,latv1249,west2369,20,451564,951,451725,lv,fa
1550,1550,latv1249,basq1248,14,451538,951,451725,lv,eu
1551,1551,latv1249,beng1280,10,451570,951,451725,lv,bn
1552,1552,latv1249,tami1289,10,451604,951,451725,lv,ta
1553,1553,latv1249,telu1262,16,451512,951,451725,lv,te
1554,1554,latv1249,veps1250,23,451585,951,451725,lv,vep
1555,1555,latv1249,west2392,22,447761,947,447931,lv,mrj
1556,1556,latv1249,moks1248,26,450608,950,450775,lv,mdf
1557,1557,latv1249,nort2641,11,451548,951,451725,lv,ku
1558,1558,latv1249,nucl1235,8,450664,950,450775,lv,hy
1559,1559,latv1249,croa1245,19,450677,950,450775,lv,hr
1560,1560,latv1249,slov1268,10,450692,950,450775,lv,sl
1561,1561,latv1249,slov1269,17,451621,951,451725,lv,sk
1562,1562,latv1249,ukra1253,11,451649,951,451725,lv,uk
1563,1563,latv1249,bela1254,14,451653,951,451725,lv,be
1564,1564,latv1249,icel1247,10,451605,951,451725,lv,is
1565,1565,latv1249,norw1258,12,450662,950,450775,lv,no
1566,1566,latv1249,nucl1301,12,451551,951,451725,lv,tr
1567,1567,latv1249,kaza1248,11,451586,951,451725,lv,kk
1568,1568,latv1249,bash1264,18,451552,951,451725,lv,ba
1569,1569,latv1249,tata1255,19,451561,951,451725,lv,tt
1570,1570,latv1249,chuv1255,17,450570,950,450775,lv,cv
1571,1571,latv1249,yaku1245,22,451503,951,451725,lv,sah
1572,1572,latv1249,kalm1243,13,450628,950,450775,lv,xal
1573,1573,latv1249,kore1280,8,442162,941,442270,lv,ko
1574,1574,latv1249,nucl1643,15,451561,951,451725,lv,ja
1575,1575,latv1249,nucl1305,4,451601,951,451725,lv,kn
1576,1576,latv1249,mala1464,11,451624,951,451725,lv,ml
1577,1577,latv1249,nucl1302,12,451630,951,451725,lv,ka
1578,1578,latv1249,abkh1244,12,432724,931,432915,lv,ab
1579,1579,latv1249,hebr1245,11,451606,951,451725,lv,he
1580,1580,latv1249,mand1415,9,446825,946,446985,lv,zh
1581,1581,bulg1262,czec1258,28,449703,949,449826,bg,cs
1582,1582,bulg1262,poli1260,32,449690,949,449826,bg,pl
1583,1583,bulg1262,russ1263,21,449708,949,449826,bg,ru
1584,1584,bulg1262,west2369,35,449654,949,449826,bg,fa
1585,1585,bulg1262,basq1248,27,449624,949,449826,bg,eu
1586,1586,bulg1262,beng1280,14,449638,949,449826,bg,bn
1587,1587,bulg1262,tami1289,14,449672,949,449826,bg,ta
1588,1588,bulg1262,telu1262,28,449597,949,449826,bg,te
1589,1589,bulg1262,veps1250,32,449663,949,449826,bg,vep
1590,1590,bulg1262,west2392,32,445850,945,446040,bg,mrj
1591,1591,bulg1262,moks1248,34,448686,948,448878,bg,mdf
1592,1592,bulg1262,nort2641,21,449630,949,449826,bg,ku
1593,1593,bulg1262,nucl1235,15,448741,948,448878,bg,hy
1594,1594,bulg1262,croa1245,31,448763,948,448878,bg,hr
1595,1595,bulg1262,slov1268,15,448764,948,448878,bg,sl
1596,1596,bulg1262,slov1269,22,449692,949,449826,bg,sk
1597,1597,bulg1262,ukra1253,15,449717,949,449826,bg,uk
1598,1598,bulg1262,bela1254,15,449715,949,449826,bg,be
1599,1599,bulg1262,icel1247,14,449673,949,449826,bg,is
1600,1600,bulg1262,norw1258,14,448728,948,448878,bg,no
1601,1601,bulg1262,nucl1301,29,449645,949,449826,bg,tr
1602,1602,bulg1262,kaza1248,18,449661,949,449826,bg,kk
1603,1603,bulg1262,bash1264,28,449632,949,449826,bg,ba
1604,1604,bulg1262,tata1255,29,449641,949,449826,bg,tt
1605,1605,bulg1262,chuv1255,17,448634,948,448878,bg,cv
1606,1606,bulg1262,yaku1245,34,449587,949,449826,bg,sah
1607,1607,bulg1262,kalm1243,20,448703,948,448878,bg,xal
1608,1608,bulg1262,kore1280,11,440249,939,440391,bg,ko
1609,1609,bulg1262,nucl1643,22,449636,949,449826,bg,ja
1610,1610,bulg1262,nucl1305,9,449672,949,449826,bg,kn
1611,1611,bulg1262,mala1464,20,449702,949,449826,bg,ml
1612,1612,bulg1262,nucl1302,13,449692,949,449826,bg,ka
1613,1613,bulg1262,abkh1244,23,430851,929,431056,bg,ab
1614,1614,bulg1262,hebr1245,18,449680,949,449826,bg,he
1615,1615,bulg1262,mand1415,15,444907,944,445096,bg,zh
1616,1616,czec1258,poli1260,32,451634,951,451725,cs,pl
1617,1617,czec1258,russ1263,22,451654,951,451725,cs,ru
1618,1618,czec1258,west2369,21,451570,951,451725,cs,fa
1619,1619,czec1258,basq1248,11,451536,951,451725,cs,eu
1620,1620,czec1258,beng1280,7,451568,951,451725,cs,bn
1621,1621,czec1258,tami1289,8,451604,951,451725,cs,ta
1622,1622,czec1258,telu1262,17,451518,951,451725,cs,te
1623,1623,czec1258,veps1250,17,451577,951,451725,cs,vep
1624,1624,czec1258,west2392,14,447749,947,447931,cs,mrj
1625,1625,czec1258,moks1248,18,450596,950,450775,cs,mdf
1626,1626,czec1258,nort2641,12,451554,951,451725,cs,ku
1627,1627,czec1258,nucl1235,8,450669,950,450775,cs,hy
1628,1628,czec1258,croa1245,22,450687,950,450775,cs,hr
1629,1629,czec1258,slov1268,15,450706,950,450775,cs,sl
1630,1630,czec1258,slov1269,26,451643,951,451725,cs,sk
1631,1631,czec1258,ukra1253,14,451659,951,451725,cs,uk
1632,1632,czec1258,bela1254,9,451647,951,451725,cs,be
1633,1633,czec1258,icel1247,9,451607,951,451725,cs,is
1634,1634,czec1258,norw1258,6,450653,950,450775,cs,no
1635,1635,czec1258,nucl1301,14,451559,951,451725,cs,tr
1636,1636,czec1258,kaza1248,11,451590,951,451725,cs,kk
1637,1637,czec1258,bash1264,18,451556,951,451725,cs,ba
1638,1638,czec1258,tata1255,16,451559,951,451725,cs,tt
1639,1639,czec1258,chuv1255,14,450568,950,450775,cs,cv
1640,1640,czec1258,yaku1245,18,451499,951,451725,cs,sah
1641,1641,czec1258,kalm1243,9,450624,950,450775,cs,xal
1642,1642,czec1258,kore1280,6,442161,941,442270,cs,ko
1643,1643,czec1258,nucl1643,10,451555,951,451725,cs,ja
1644,1644,czec1258,nucl1305,4,451605,951,451725,cs,kn
1645,1645,czec1258,mala1464,5,451616,951,451725,cs,ml
1646,1646,czec1258,nucl1302,11,451632,951,451725,cs,ka
1647,1647,czec1258,abkh1244,13,432730,931,432915,cs,ab
1648,1648,czec1258,hebr1245,14,451616,951,451725,cs,he
1649,1649,czec1258,mand1415,12,446835,946,446985,cs,zh
1650,1650,poli1260,russ1263,24,451637,951,451725,pl,ru
1651,1651,poli1260,west2369,19,451545,951,451725,pl,fa
1652,1652,poli1260,basq1248,14,451521,951,451725,pl,eu
1653,1653,poli1260,beng1280,12,451557,951,451725,pl,bn
1654,1654,poli1260,tami1289,11,451589,951,451725,pl,ta
1655,1655,poli1260,telu1262,17,451497,951,451725,pl,te
1656,1656,poli1260,veps1250,18,451558,951,451725,pl,vep
1657,1657,poli1260,west2392,26,447752,947,447931,pl,mrj
1658,1658,poli1260,moks1248,20,450579,950,450775,pl,mdf
1659,1659,poli1260,nort2641,17,451543,951,451725,pl,ku
1660,1660,poli1260,nucl1235,10,450651,950,450775,pl,hy
1661,1661,poli1260,croa1245,20,450662,950,450775,pl,hr
1662,1662,poli1260,slov1268,14,450683,950,450775,pl,sl
1663,1663,poli1260,slov1269,19,451608,951,451725,pl,sk
1664,1664,poli1260,ukra1253,13,451636,951,451725,pl,uk
1665,1665,poli1260,bela1254,15,451638,951,451725,pl,be
1666,1666,poli1260,icel1247,11,451590,951,451725,pl,is
1667,1667,poli1260,norw1258,11,450643,950,450775,pl,no
1668,1668,poli1260,nucl1301,19,451548,951,451725,pl,tr
1669,1669,poli1260,kaza1248,11,451569,951,451725,pl,kk
1670,1670,poli1260,bash1264,22,451543,951,451725,pl,ba
1671,1671,poli1260,tata1255,20,451546,951,451725,pl,tt
1672,1672,poli1260,chuv1255,12,450543,950,450775,pl,cv
1673,1673,poli1260,yaku1245,19,451480,951,451725,pl,sah
1674,1674,poli1260,kalm1243,10,450605,950,450775,pl,xal
1675,1675,poli1260,kore1280,11,442150,941,442270,pl,ko
1676,1676,poli1260,nucl1643,15,451544,951,451725,pl,ja
1677,1677,poli1260,nucl1305,7,451590,951,451725,pl,kn
1678,1678,poli1260,mala1464,14,451613,951,451725,pl,ml
1679,1679,poli1260,nucl1302,8,451605,951,451725,pl,ka
1680,1680,poli1260,abkh1244,15,432714,931,432915,pl,ab
1681,1681,poli1260,hebr1245,17,451601,951,451725,pl,he
1682,1682,poli1260,mand1415,12,446814,946,446985,pl,zh
1683,1683,russ1263,west2369,11,451569,951,451725,ru,fa
1684,1684,russ1263,basq1248,7,451547,951,451725,ru,eu
1685,1685,russ1263,beng1280,4,451581,951,451725,ru,bn
1686,1686,russ1263,tami1289,6,451619,951,451725,ru,ta
1687,1687,russ1263,telu1262,9,451521,951,451725,ru,te
1688,1688,russ1263,veps1250,14,451590,951,451725,ru,vep
1689,1689,russ1263,west2392,17,447774,947,447931,ru,mrj
1690,1690,russ1263,moks1248,17,450613,950,450775,ru,mdf
1691,1691,russ1263,nort2641,10,451569,951,451725,ru,ku
1692,1692,russ1263,nucl1235,10,450692,950,450775,ru,hy
1693,1693,russ1263,croa1245,14,450690,950,450775,ru,hr
1694,1694,russ1263,slov1268,8,450711,950,450775,ru,sl
1695,1695,russ1263,slov1269,11,451632,951,451725,ru,sk
1696,1696,russ1263,ukra1253,12,451674,951,451725,ru,uk
1697,1697,russ1263,bela1254,16,451680,951,451725,ru,be
1698,1698,russ1263,icel1247,8,451624,951,451725,ru,is
1699,1699,russ1263,norw1258,4,450668,950,450775,ru,no
1700,1700,russ1263,nucl1301,9,451568,951,451725,ru,tr
1701,1701,russ1263,kaza1248,10,451607,951,451725,ru,kk
1702,1702,russ1263,bash1264,16,451571,951,451725,ru,ba
1703,1703,russ1263,tata1255,12,451570,951,451725,ru,tt
1704,1704,russ1263,chuv1255,13,450585,950,450775,ru,cv
1705,1705,russ1263,yaku1245,18,451518,951,451725,ru,sah
1706,1706,russ1263,kalm1243,9,450642,950,450775,ru,xal
1707,1707,russ1263,kore1280,4,442176,941,442270,ru,ko
1708,1708,russ1263,nucl1643,7,451568,951,451725,ru,ja
1709,1709,russ1263,nucl1305,2,451620,951,451725,ru,kn
1710,1710,russ1263,mala1464,7,451639,951,451725,ru,ml
1711,1711,russ1263,nucl1302,8,451645,951,451725,ru,ka
1712,1712,russ1263,abkh1244,6,432735,931,432915,ru,ab
1713,1713,russ1263,hebr1245,11,451629,951,451725,ru,he
1714,1714,russ1263,mand1415,5,446840,946,446985,ru,zh
1715,1715,west2369,basq1248,29,451509,951,451725,fa,eu
1716,1716,west2369,beng1280,22,451535,951,451725,fa,bn
1717,1717,west2369,tami1289,16,451557,951,451725,fa,ta
1718,1718,west2369,telu1262,28,451477,951,451725,fa,te
1719,1719,west2369,veps1250,21,451522,951,451725,fa,vep
1720,1720,west2369,west2392,24,447707,947,447931,fa,mrj
1721,1721,west2369,moks1248,23,450543,950,450775,fa,mdf
1722,1722,west2369,nort2641,21,451509,951,451725,fa,ku
1723,1723,west2369,nucl1235,19,450629,950,450775,fa,hy
1724,1724,west2369,croa1245,17,450614,950,450775,fa,hr
1725,1725,west2369,slov1268,10,450633,950,450775,fa,sl
1726,1726,west2369,slov1269,15,451558,951,451725,fa,sk
1727,1727,west2369,ukra1253,8,451584,951,451725,fa,uk
1728,1728,west2369,bela1254,8,451582,951,451725,fa,be
1729,1729,west2369,icel1247,12,451550,951,451725,fa,is
1730,1730,west2369,norw1258,9,450598,950,450775,fa,no
1731,1731,west2369,nucl1301,34,451536,951,451725,fa,tr
1732,1732,west2369,kaza1248,17,451539,951,451725,fa,kk
1733,1733,west2369,bash1264,28,451513,951,451725,fa,ba
1734,1734,west2369,tata1255,24,451512,951,451725,fa,tt
