Longitude,Latitude,Time,Precipitation
1.25E,46.25N,Jan 1960,62.31866
3.75E,46.25N,Jan 1960,61.91007
6.25E,46.25N,Jan 1960,64.29393
8.75E,46.25N,Jan 1960,60.88426
11.25E,46.25N,Jan 1960,54.24401
13.75E,46.25N,Jan 1960,51.77213
16.25E,46.25N,Jan 1960,49.4334
18.75E,46.25N,Jan 1960,45.0951
21.25E,46.25N,Jan 1960,38.95448
23.75E,46.25N,Jan 1960,33.16984
26.25E,46.25N,Jan 1960,29.84452
28.75E,46.25N,Jan 1960,29.38147
31.25E,46.25N,Jan 1960,32.16047
33.75E,46.25N,Jan 1960,36.44326
36.25E,46.25N,Jan 1960,44.12549
38.75E,46.25N,Jan 1960,51.50597
41.25E,46.25N,Jan 1960,45.91256
43.75E,46.25N,Jan 1960,32.33881
46.25E,46.25N,Jan 1960,22.74607
48.75E,46.25N,Jan 1960,16.93561
51.25E,46.25N,Jan 1960,13.97102
53.75E,46.25N,Jan 1960,14.43217
56.25E,46.25N,Jan 1960,15.32858
58.75E,46.25N,Jan 1960,13.97308
61.25E,46.25N,Jan 1960,12.73691
63.75E,46.25N,Jan 1960,13.85547
66.25E,46.25N,Jan 1960,16.47352
68.75E,46.25N,Jan 1960,19.44427
71.25E,46.25N,Jan 1960,20.88734
73.75E,46.25N,Jan 1960,19.4655
76.25E,46.25N,Jan 1960,18.49895
78.75E,46.25N,Jan 1960,20.14781
81.25E,46.25N,Jan 1960,19.37213
83.75E,46.25N,Jan 1960,13.71974
86.25E,46.25N,Jan 1960,9.184179
88.75E,46.25N,Jan 1960,7.266119
91.25E,46.25N,Jan 1960,4.558326
93.75E,46.25N,Jan 1960,2.378544
96.25E,46.25N,Jan 1960,1.864182
98.75E,46.25N,Jan 1960,1.884953
101.25E,46.25N,Jan 1960,1.93512
103.75E,46.25N,Jan 1960,1.849993
106.25E,46.25N,Jan 1960,1.761014
108.75E,46.25N,Jan 1960,1.694709
111.25E,46.25N,Jan 1960,1.667547
113.75E,46.25N,Jan 1960,1.823034
116.25E,46.25N,Jan 1960,2.265316
118.75E,46.25N,Jan 1960,2.681387
121.25E,46.25N,Jan 1960,2.720877
123.75E,46.25N,Jan 1960,3.138071
126.25E,46.25N,Jan 1960,4.425942
128.75E,46.25N,Jan 1960,6.067643
131.25E,46.25N,Jan 1960,8.640751
133.75E,46.25N,Jan 1960,13.93559
136.25E,46.25N,Jan 1960,20.18675
138.75E,46.25N,Jan 1960,34.00247
141.25E,46.25N,Jan 1960,51.46303
143.75E,46.25N,Jan 1960,53.13566
146.25E,46.25N,Jan 1960,50.24033
148.75E,46.25N,Jan 1960,57.57957
151.25E,46.25N,Jan 1960,67.08842
153.75E,46.25N,Jan 1960,75.0574
156.25E,46.25N,Jan 1960,85.13483
158.75E,46.25N,Jan 1960,93.44295
161.25E,46.25N,Jan 1960,98.30462
163.75E,46.25N,Jan 1960,104.4258
166.25E,46.25N,Jan 1960,111.8616
168.75E,46.25N,Jan 1960,117.5893
171.25E,46.25N,Jan 1960,118.478
173.75E,46.25N,Jan 1960,117.9431
176.25E,46.25N,Jan 1960,118.3595
178.75E,46.25N,Jan 1960,118.6266
178.75W,46.25N,Jan 1960,116.7829
176.25W,46.25N,Jan 1960,111.7002
173.75W,46.25N,Jan 1960,106.8976
171.25W,46.25N,Jan 1960,102.9446
168.75W,46.25N,Jan 1960,100.1647
166.25W,46.25N,Jan 1960,101.7776
163.75W,46.25N,Jan 1960,107.9288
161.25W,46.25N,Jan 1960,112.4671
158.75W,46.25N,Jan 1960,113.2758
156.25W,46.25N,Jan 1960,114.2365
153.75W,46.25N,Jan 1960,117.0928
151.25W,46.25N,Jan 1960,122.9635
148.75W,46.25N,Jan 1960,126.7256
146.25W,46.25N,Jan 1960,125.3284
143.75W,46.25N,Jan 1960,124.7079
141.25W,46.25N,Jan 1960,124.6667
138.75W,46.25N,Jan 1960,122.298
136.25W,46.25N,Jan 1960,121.1472
133.75W,46.25N,Jan 1960,118.5621
131.25W,46.25N,Jan 1960,116.9808
128.75W,46.25N,Jan 1960,134.8259
126.25W,46.25N,Jan 1960,175.2276
123.75W,46.25N,Jan 1960,189.1441
121.25W,46.25N,Jan 1960,133.9172
118.75W,46.25N,Jan 1960,72.4303
116.25W,46.25N,Jan 1960,55.83549
113.75W,46.25N,Jan 1960,45.04212
111.25W,46.25N,Jan 1960,28.12416
108.75W,46.25N,Jan 1960,17.74749
106.25W,46.25N,Jan 1960,12.10022
103.75W,46.25N,Jan 1960,10.05804
101.25W,46.25N,Jan 1960,10.2861
98.75W,46.25N,Jan 1960,12.11944
96.25W,46.25N,Jan 1960,15.4482
93.75W,46.25N,Jan 1960,20.49114
91.25W,46.25N,Jan 1960,26.96289
88.75W,46.25N,Jan 1960,35.87846
86.25W,46.25N,Jan 1960,43.57898
83.75W,46.25N,Jan 1960,48.2361
81.25W,46.25N,Jan 1960,54.0564
78.75W,46.25N,Jan 1960,58.24879
76.25W,46.25N,Jan 1960,61.5873
73.75W,46.25N,Jan 1960,67.43497
71.25W,46.25N,Jan 1960,72.92134
68.75W,46.25N,Jan 1960,80.66354
66.25W,46.25N,Jan 1960,89.57085
63.75W,46.25N,Jan 1960,93.13371
61.25W,46.25N,Jan 1960,97.92822
58.75W,46.25N,Jan 1960,105.4861
56.25W,46.25N,Jan 1960,110.3945
53.75W,46.25N,Jan 1960,113.9696
51.25W,46.25N,Jan 1960,111.8187
48.75W,46.25N,Jan 1960,108.3438
46.25W,46.25N,Jan 1960,118.7233
43.75W,46.25N,Jan 1960,141.3908
41.25W,46.25N,Jan 1960,160.2762
38.75W,46.25N,Jan 1960,164.1636
36.25W,46.25N,Jan 1960,153.9455
33.75W,46.25N,Jan 1960,140.0508
31.25W,46.25N,Jan 1960,129.7359
28.75W,46.25N,Jan 1960,120.5607
26.25W,46.25N,Jan 1960,111.1893
23.75W,46.25N,Jan 1960,104.6605
21.25W,46.25N,Jan 1960,99.80341
18.75W,46.25N,Jan 1960,93.08689
16.25W,46.25N,Jan 1960,85.97607
13.75W,46.25N,Jan 1960,81.67356
11.25W,46.25N,Jan 1960,84.52251
8.75W,46.25N,Jan 1960,85.10938
6.25W,46.25N,Jan 1960,75.59129
3.75W,46.25N,Jan 1960,72.52023
1.25W,46.25N,Jan 1960,76.22662
1.25E,48.75N,Jan 1960,62.15061
3.75E,48.75N,Jan 1960,65.16212
6.25E,48.75N,Jan 1960,68.49416
8.75E,48.75N,Jan 1960,63.72628
11.25E,48.75N,Jan 1960,55.7653
13.75E,48.75N,Jan 1960,49.15051
16.25E,48.75N,Jan 1960,41.49543
18.75E,48.75N,Jan 1960,36.43462
21.25E,48.75N,Jan 1960,34.2514
23.75E,48.75N,Jan 1960,31.95269
26.25E,48.75N,Jan 1960,29.99048
28.75E,48.75N,Jan 1960,30.3537
31.25E,48.75N,Jan 1960,32.56197
33.75E,48.75N,Jan 1960,36.05633
36.25E,48.75N,Jan 1960,40.62569
38.75E,48.75N,Jan 1960,42.73528
41.25E,48.75N,Jan 1960,39.8161
43.75E,48.75N,Jan 1960,33.67345
46.25E,48.75N,Jan 1960,27.42298
48.75E,48.75N,Jan 1960,22.57226
51.25E,48.75N,Jan 1960,19.97604
53.75E,48.75N,Jan 1960,20.42242
56.25E,48.75N,Jan 1960,21.36703
58.75E,48.75N,Jan 1960,19.10022
61.25E,48.75N,Jan 1960,15.92705
63.75E,48.75N,Jan 1960,15.66631
66.25E,48.75N,Jan 1960,16.90151
68.75E,48.75N,Jan 1960,18.3938
71.25E,48.75N,Jan 1960,20.1649
73.75E,48.75N,Jan 1960,19.05413
76.25E,48.75N,Jan 1960,16.20142
78.75E,48.75N,Jan 1960,17.70606
81.25E,48.75N,Jan 1960,20.79316
83.75E,48.75N,Jan 1960,18.25343
86.25E,48.75N,Jan 1960,12.58863
88.75E,48.75N,Jan 1960,8.107853
91.25E,48.75N,Jan 1960,5.149459
93.75E,48.75N,Jan 1960,4.210744
96.25E,48.75N,Jan 1960,3.903374
98.75E,48.75N,Jan 1960,3.232229
101.25E,48.75N,Jan 1960,3.481874
103.75E,48.75N,Jan 1960,4.32047
106.25E,48.75N,Jan 1960,4.149994
108.75E,48.75N,Jan 1960,3.293843
111.25E,48.75N,Jan 1960,2.658743
113.75E,48.75N,Jan 1960,2.413899
116.25E,48.75N,Jan 1960,2.799691
118.75E,48.75N,Jan 1960,3.519969
121.25E,48.75N,Jan 1960,3.834271
123.75E,48.75N,Jan 1960,4.056564
126.25E,48.75N,Jan 1960,5.079707
128.75E,48.75N,Jan 1960,6.791725
131.25E,48.75N,Jan 1960,8.969572
133.75E,48.75N,Jan 1960,13.01431
136.25E,48.75N,Jan 1960,18.2153
138.75E,48.75N,Jan 1960,26.61563
141.25E,48.75N,Jan 1960,37.63184
143.75E,48.75N,Jan 1960,42.25729
146.25E,48.75N,Jan 1960,44.60152
148.75E,48.75N,Jan 1960,54.04382
151.25E,48.75N,Jan 1960,63.39611
153.75E,48.75N,Jan 1960,68.1124
156.25E,48.75N,Jan 1960,75.90956
158.75E,48.75N,Jan 1960,82.64821
161.25E,48.75N,Jan 1960,84.65537
163.75E,48.75N,Jan 1960,87.80907
166.25E,48.75N,Jan 1960,91.76093
168.75E,48.75N,Jan 1960,95.08696
171.25E,48.75N,Jan 1960,97.78972
173.75E,48.75N,Jan 1960,99.10897
176.25E,48.75N,Jan 1960,97.43241
178.75E,48.75N,Jan 1960,95.62862
178.75W,48.75N,Jan 1960,96.25597
176.25W,48.75N,Jan 1960,97.01622
173.75W,48.75N,Jan 1960,95.71794
171.25W,48.75N,Jan 1960,92.17624
168.75W,48.75N,Jan 1960,90.23525
166.25W,48.75N,Jan 1960,91.28097
163.75W,48.75N,Jan 1960,94.07869
161.25W,48.75N,Jan 1960,95.70564
158.75W,48.75N,Jan 1960,95.30453
156.25W,48.75N,Jan 1960,96.36716
153.75W,48.75N,Jan 1960,99.3009
151.25W,48.75N,Jan 1960,103.2423
148.75W,48.75N,Jan 1960,105.3316
146.25W,48.75N,Jan 1960,107.1656
143.75W,48.75N,Jan 1960,113.528
141.25W,48.75N,Jan 1960,119.3983
138.75W,48.75N,Jan 1960,119.8407
136.25W,48.75N,Jan 1960,118.759
133.75W,48.75N,Jan 1960,118.644
131.25W,48.75N,Jan 1960,124.1223
128.75W,48.75N,Jan 1960,155.1525
126.25W,48.75N,Jan 1960,192.1466
123.75W,48.75N,Jan 1960,180.358
121.25W,48.75N,Jan 1960,122.8292
118.75W,48.75N,Jan 1960,72.03267
116.25W,48.75N,Jan 1960,52.57684
113.75W,48.75N,Jan 1960,37.77703
111.25W,48.75N,Jan 1960,19.92226
108.75W,48.75N,Jan 1960,13.33928
106.25W,48.75N,Jan 1960,12.21915
103.75W,48.75N,Jan 1960,11.71231
101.25W,48.75N,Jan 1960,12.10991
98.75W,48.75N,Jan 1960,13.27502
96.25W,48.75N,Jan 1960,16.59516
93.75W,48.75N,Jan 1960,22.18343
91.25W,48.75N,Jan 1960,27.57181
88.75W,48.75N,Jan 1960,33.98116
86.25W,48.75N,Jan 1960,40.51796
83.75W,48.75N,Jan 1960,43.49269
81.25W,48.75N,Jan 1960,45.61439
78.75W,48.75N,Jan 1960,48.70301
76.25W,48.75N,Jan 1960,52.09109
73.75W,48.75N,Jan 1960,56.59528
71.25W,48.75N,Jan 1960,63.68972
68.75W,48.75N,Jan 1960,72.33361
66.25W,48.75N,Jan 1960,75.06944
63.75W,48.75N,Jan 1960,72.11266
61.25W,48.75N,Jan 1960,80.86198
58.75W,48.75N,Jan 1960,98.28285
56.25W,48.75N,Jan 1960,103.9949
53.75W,48.75N,Jan 1960,103.6097
51.25W,48.75N,Jan 1960,102.7103
48.75W,48.75N,Jan 1960,100.7085
46.25W,48.75N,Jan 1960,107.5741
43.75W,48.75N,Jan 1960,126.2423
41.25W,48.75N,Jan 1960,146.5174
38.75W,48.75N,Jan 1960,155.3272
36.25W,48.75N,Jan 1960,151.6722
33.75W,48.75N,Jan 1960,144.8454
31.25W,48.75N,Jan 1960,138.4493
28.75W,48.75N,Jan 1960,129.854
26.25W,48.75N,Jan 1960,122.5976
23.75W,48.75N,Jan 1960,119.4944
21.25W,48.75N,Jan 1960,117.0063
18.75W,48.75N,Jan 1960,111.7525
16.25W,48.75N,Jan 1960,101.183
13.75W,48.75N,Jan 1960,90.9903
11.25W,48.75N,Jan 1960,89.61325
8.75W,48.75N,Jan 1960,87.59966
6.25W,48.75N,Jan 1960,81.58698
3.75W,48.75N,Jan 1960,79.19279
1.25W,48.75N,Jan 1960,76.09367
1.25E,51.25N,Jan 1960,60.40973
3.75E,51.25N,Jan 1960,66.74608
6.25E,51.25N,Jan 1960,70.6125
8.75E,51.25N,Jan 1960,65.22851
11.25E,51.25N,Jan 1960,55.11066
13.75E,51.25N,Jan 1960,46.39657
16.25E,51.25N,Jan 1960,40.23409
18.75E,51.25N,Jan 1960,36.12405
21.25E,51.25N,Jan 1960,34.0778
23.75E,51.25N,Jan 1960,33.47866
26.25E,51.25N,Jan 1960,34.00494
28.75E,51.25N,Jan 1960,35.07375
31.25E,51.25N,Jan 1960,36.53006
33.75E,51.25N,Jan 1960,39.35662
36.25E,51.25N,Jan 1960,41.93194
38.75E,51.25N,Jan 1960,42.0705
41.25E,51.25N,Jan 1960,40.74583
43.75E,51.25N,Jan 1960,38.13862
46.25E,51.25N,Jan 1960,34.15482
48.75E,51.25N,Jan 1960,30.80805
51.25E,51.25N,Jan 1960,28.98675
53.75E,51.25N,Jan 1960,29.37572
56.25E,51.25N,Jan 1960,29.68123
58.75E,51.25N,Jan 1960,25.53225
61.25E,51.25N,Jan 1960,20.29282
63.75E,51.25N,Jan 1960,18.62255
66.25E,51.25N,Jan 1960,19.12745
68.75E,51.25N,Jan 1960,19.65261
71.25E,51.25N,Jan 1960,19.78875
73.75E,51.25N,Jan 1960,18.48745
76.25E,51.25N,Jan 1960,15.87766
78.75E,51.25N,Jan 1960,16.47267
81.25E,51.25N,Jan 1960,20.43519
83.75E,51.25N,Jan 1960,21.4751
86.25E,51.25N,Jan 1960,18.13674
88.75E,51.25N,Jan 1960,12.90273
91.25E,51.25N,Jan 1960,9.936278
93.75E,51.25N,Jan 1960,10.09744
96.25E,51.25N,Jan 1960,8.252286
98.75E,51.25N,Jan 1960,5.687526
101.25E,51.25N,Jan 1960,6.58752
103.75E,51.25N,Jan 1960,8.404881
106.25E,51.25N,Jan 1960,7.728122
108.75E,51.25N,Jan 1960,5.753963
111.25E,51.25N,Jan 1960,4.098472
113.75E,51.25N,Jan 1960,3.162983
116.25E,51.25N,Jan 1960,3.406301
118.75E,51.25N,Jan 1960,4.321124
121.25E,51.25N,Jan 1960,5.178853
123.75E,51.25N,Jan 1960,5.695341
126.25E,51.25N,Jan 1960,6.334847
128.75E,51.25N,Jan 1960,7.687839
131.25E,51.25N,Jan 1960,9.702137
133.75E,51.25N,Jan 1960,13.25326
136.25E,51.25N,Jan 1960,18.91613
138.75E,51.25N,Jan 1960,25.66874
141.25E,51.25N,Jan 1960,32.42247
143.75E,51.25N,Jan 1960,36.88517
146.25E,51.25N,Jan 1960,41.29388
148.75E,51.25N,Jan 1960,52.25484
151.25E,51.25N,Jan 1960,60.60103
153.75E,51.25N,Jan 1960,62.78487
156.25E,51.25N,Jan 1960,72.23994
158.75E,51.25N,Jan 1960,79.38893
161.25E,51.25N,Jan 1960,76.34417
163.75E,51.25N,Jan 1960,76.05109
166.25E,51.25N,Jan 1960,78.75298
168.75E,51.25N,Jan 1960,79.08775
171.25E,51.25N,Jan 1960,81.71984
173.75E,51.25N,Jan 1960,86.35054
176.25E,51.25N,Jan 1960,85.91209
178.75E,51.25N,Jan 1960,82.92309
178.75W,51.25N,Jan 1960,83.04036
176.25W,51.25N,Jan 1960,84.67127
173.75W,51.25N,Jan 1960,84.4215
171.25W,51.25N,Jan 1960,82.60516
168.75W,51.25N,Jan 1960,81.90476
166.25W,51.25N,Jan 1960,81.1263
163.75W,51.25N,Jan 1960,80.37395
161.25W,51.25N,Jan 1960,81.15575
158.75W,51.25N,Jan 1960,82.52177
156.25W,51.25N,Jan 1960,85.66786
153.75W,51.25N,Jan 1960,89.89694
151.25W,51.25N,Jan 1960,91.47225
148.75W,51.25N,Jan 1960,90.8255
146.25W,51.25N,Jan 1960,93.81401
143.75W,51.25N,Jan 1960,102.7034
141.25W,51.25N,Jan 1960,111.4276
138.75W,51.25N,Jan 1960,113.9187
136.25W,51.25N,Jan 1960,114.817
133.75W,51.25N,Jan 1960,121.0557
131.25W,51.25N,Jan 1960,135.8988
128.75W,51.25N,Jan 1960,161.2591
126.25W,51.25N,Jan 1960,165.2644
123.75W,51.25N,Jan 1960,124.3563
121.25W,51.25N,Jan 1960,77.26841
118.75W,51.25N,Jan 1960,50.9979
116.25W,51.25N,Jan 1960,36.13279
113.75W,51.25N,Jan 1960,23.58592
111.25W,51.25N,Jan 1960,15.00732
108.75W,51.25N,Jan 1960,14.36662
106.25W,51.25N,Jan 1960,15.68363
103.75W,51.25N,Jan 1960,14.95046
101.25W,51.25N,Jan 1960,14.5073
98.75W,51.25N,Jan 1960,15.684
96.25W,51.25N,Jan 1960,18.72252
93.75W,51.25N,Jan 1960,22.98566
91.25W,51.25N,Jan 1960,25.83886
88.75W,51.25N,Jan 1960,27.87874
86.25W,51.25N,Jan 1960,30.92671
83.75W,51.25N,Jan 1960,32.81673
81.25W,51.25N,Jan 1960,34.4292
78.75W,51.25N,Jan 1960,37.91573
76.25W,51.25N,Jan 1960,40.72588
73.75W,51.25N,Jan 1960,44.02602
71.25W,51.25N,Jan 1960,52.88374
68.75W,51.25N,Jan 1960,61.80341
66.25W,51.25N,Jan 1960,61.5122
63.75W,51.25N,Jan 1960,59.52613
61.25W,51.25N,Jan 1960,69.93642
58.75W,51.25N,Jan 1960,86.10059
56.25W,51.25N,Jan 1960,91.32429
53.75W,51.25N,Jan 1960,90.71535
51.25W,51.25N,Jan 1960,94.54254
48.75W,51.25N,Jan 1960,101.553
46.25W,51.25N,Jan 1960,110.9806
43.75W,51.25N,Jan 1960,121.7181
41.25W,51.25N,Jan 1960,132.255
38.75W,51.25N,Jan 1960,138.5193
36.25W,51.25N,Jan 1960,139.764
33.75W,51.25N,Jan 1960,141.345
31.25W,51.25N,Jan 1960,142.2902
28.75W,51.25N,Jan 1960,138.5225
26.25W,51.25N,Jan 1960,132.9194
23.75W,51.25N,Jan 1960,129.42
21.25W,51.25N,Jan 1960,127.4986
18.75W,51.25N,Jan 1960,124.4612
16.25W,51.25N,Jan 1960,116.2411
13.75W,51.25N,Jan 1960,104.9975
11.25W,51.25N,Jan 1960,101.4165
8.75W,51.25N,Jan 1960,100.9878
6.25W,51.25N,Jan 1960,94.5455
3.75W,51.25N,Jan 1960,84.91579
1.25W,51.25N,Jan 1960,74.60336
1.25E,53.75N,Jan 1960,56.07077
3.75E,53.75N,Jan 1960,63.72305
6.25E,53.75N,Jan 1960,71.13078
8.75E,53.75N,Jan 1960,66.37579
11.25E,53.75N,Jan 1960,55.38387
13.75E,53.75N,Jan 1960,47.14137
16.25E,53.75N,Jan 1960,41.4125
18.75E,53.75N,Jan 1960,38.9155
21.25E,53.75N,Jan 1960,39.09798
23.75E,53.75N,Jan 1960,39.23787
26.25E,53.75N,Jan 1960,39.94587
28.75E,53.75N,Jan 1960,40.41366
31.25E,53.75N,Jan 1960,40.57026
33.75E,53.75N,Jan 1960,42.28806
36.25E,53.75N,Jan 1960,43.75829
38.75E,53.75N,Jan 1960,43.08534
41.25E,53.75N,Jan 1960,41.91174
43.75E,53.75N,Jan 1960,40.06397
46.25E,53.75N,Jan 1960,37.34273
48.75E,53.75N,Jan 1960,36.23795
51.25E,53.75N,Jan 1960,35.91704
53.75E,53.75N,Jan 1960,36.66414
56.25E,53.75N,Jan 1960,36.74704
58.75E,53.75N,Jan 1960,31.11797
61.25E,53.75N,Jan 1960,24.1299
63.75E,53.75N,Jan 1960,21.14321
66.25E,53.75N,Jan 1960,20.5454
68.75E,53.75N,Jan 1960,20.05921
71.25E,53.75N,Jan 1960,19.22975
73.75E,53.75N,Jan 1960,18.55936
76.25E,53.75N,Jan 1960,17.96183
78.75E,53.75N,Jan 1960,18.62012
81.25E,53.75N,Jan 1960,21.46407
83.75E,53.75N,Jan 1960,24.45647
86.25E,53.75N,Jan 1960,25.12401
88.75E,53.75N,Jan 1960,21.48179
91.25E,53.75N,Jan 1960,17.79199
93.75E,53.75N,Jan 1960,16.78908
96.25E,53.75N,Jan 1960,13.30459
98.75E,53.75N,Jan 1960,10.21121
101.25E,53.75N,Jan 1960,11.31899
103.75E,53.75N,Jan 1960,12.7617
106.25E,53.75N,Jan 1960,12.22334
108.75E,53.75N,Jan 1960,9.974974
111.25E,53.75N,Jan 1960,6.952632
113.75E,53.75N,Jan 1960,5.039216
116.25E,53.75N,Jan 1960,4.69747
118.75E,53.75N,Jan 1960,5.269444
121.25E,53.75N,Jan 1960,6.698183
123.75E,53.75N,Jan 1960,7.78254
126.25E,53.75N,Jan 1960,7.662748
128.75E,53.75N,Jan 1960,7.957822
131.25E,53.75N,Jan 1960,9.993219
133.75E,53.75N,Jan 1960,13.97126
136.25E,53.75N,Jan 1960,19.92018
138.75E,53.75N,Jan 1960,25.34052
141.25E,53.75N,Jan 1960,29.07325
143.75E,53.75N,Jan 1960,32.1835
146.25E,53.75N,Jan 1960,36.24271
148.75E,53.75N,Jan 1960,45.30928
151.25E,53.75N,Jan 1960,51.26845
153.75E,53.75N,Jan 1960,52.01372
156.25E,53.75N,Jan 1960,61.67912
158.75E,53.75N,Jan 1960,71.81541
161.25E,53.75N,Jan 1960,69.21721
163.75E,53.75N,Jan 1960,65.27439
166.25E,53.75N,Jan 1960,68.3054
168.75E,53.75N,Jan 1960,70.05381
171.25E,53.75N,Jan 1960,70.75816
173.75E,53.75N,Jan 1960,75.43729
176.25E,53.75N,Jan 1960,78.1653
178.75E,53.75N,Jan 1960,76.23317
178.75W,53.75N,Jan 1960,73.27728
176.25W,53.75N,Jan 1960,71.59839
173.75W,53.75N,Jan 1960,71.5183
171.25W,53.75N,Jan 1960,71.34558
168.75W,53.75N,Jan 1960,69.60843
166.25W,53.75N,Jan 1960,66.83444
163.75W,53.75N,Jan 1960,65.79837
161.25W,53.75N,Jan 1960,66.17101
158.75W,53.75N,Jan 1960,67.87688
156.25W,53.75N,Jan 1960,74.06653
153.75W,53.75N,Jan 1960,80.64497
151.25W,53.75N,Jan 1960,82.14386
148.75W,53.75N,Jan 1960,81.72121
146.25W,53.75N,Jan 1960,85.04235
143.75W,53.75N,Jan 1960,94.29749
141.25W,53.75N,Jan 1960,105.1856
138.75W,53.75N,Jan 1960,111.2198
136.25W,53.75N,Jan 1960,120.9192
133.75W,53.75N,Jan 1960,138.2776
131.25W,53.75N,Jan 1960,152.5167
128.75W,53.75N,Jan 1960,150.455
126.25W,53.75N,Jan 1960,117.9558
123.75W,53.75N,Jan 1960,72.32145
121.25W,53.75N,Jan 1960,44.19914
118.75W,53.75N,Jan 1960,32.44847
116.25W,53.75N,Jan 1960,23.99561
113.75W,53.75N,Jan 1960,17.17679
111.25W,53.75N,Jan 1960,14.6266
108.75W,53.75N,Jan 1960,16.13228
106.25W,53.75N,Jan 1960,18.46904
103.75W,53.75N,Jan 1960,18.54512
101.25W,53.75N,Jan 1960,18.02734
98.75W,53.75N,Jan 1960,18.79293
96.25W,53.75N,Jan 1960,20.13737
93.75W,53.75N,Jan 1960,21.79662
91.25W,53.75N,Jan 1960,22.38081
88.75W,53.75N,Jan 1960,21.30032
86.25W,53.75N,Jan 1960,21.2857
83.75W,53.75N,Jan 1960,22.76654
81.25W,53.75N,Jan 1960,25.54722
78.75W,53.75N,Jan 1960,29.44789
76.25W,53.75N,Jan 1960,31.79153
73.75W,53.75N,Jan 1960,35.55252
71.25W,53.75N,Jan 1960,44.71587
68.75W,53.75N,Jan 1960,51.30681
66.25W,53.75N,Jan 1960,50.68398
63.75W,53.75N,Jan 1960,52.93305
61.25W,53.75N,Jan 1960,61.95157
58.75W,53.75N,Jan 1960,71.48953
56.25W,53.75N,Jan 1960,77.0618
53.75W,53.75N,Jan 1960,81.05193
51.25W,53.75N,Jan 1960,88.7746
48.75W,53.75N,Jan 1960,99.74677
46.25W,53.75N,Jan 1960,109.6252
43.75W,53.75N,Jan 1960,115.1724
41.25W,53.75N,Jan 1960,118.9776
38.75W,53.75N,Jan 1960,122.7753
36.25W,53.75N,Jan 1960,127.1647
33.75W,53.75N,Jan 1960,134.2108
31.25W,53.75N,Jan 1960,141.3128
28.75W,53.75N,Jan 1960,142.3003
26.25W,53.75N,Jan 1960,136.7675
23.75W,53.75N,Jan 1960,131.2819
21.25W,53.75N,Jan 1960,127.8881
18.75W,53.75N,Jan 1960,125.5466
16.25W,53.75N,Jan 1960,122.9707
13.75W,53.75N,Jan 1960,115.9125
11.25W,53.75N,Jan 1960,107.6787
8.75W,53.75N,Jan 1960,105.0611
6.25W,53.75N,Jan 1960,101.6691
3.75W,53.75N,Jan 1960,88.45792
1.25W,53.75N,Jan 1960,73.75747
1.25E,56.25N,Jan 1960,58.08902
3.75E,56.25N,Jan 1960,72.23515
6.25E,56.25N,Jan 1960,89.1823
8.75E,56.25N,Jan 1960,78.41852
11.25E,56.25N,Jan 1960,60.21003
13.75E,56.25N,Jan 1960,51.48141
16.25E,56.25N,Jan 1960,43.06133
18.75E,56.25N,Jan 1960,40.95533
21.25E,56.25N,Jan 1960,44.45855
23.75E,56.25N,Jan 1960,45.52932
26.25E,56.25N,Jan 1960,44.80674
28.75E,56.25N,Jan 1960,44.10668
31.25E,56.25N,Jan 1960,44.14472
33.75E,56.25N,Jan 1960,44.98284
36.25E,56.25N,Jan 1960,45.08709
38.75E,56.25N,Jan 1960,44.31721
41.25E,56.25N,Jan 1960,43.52251
43.75E,56.25N,Jan 1960,42.04706
46.25E,56.25N,Jan 1960,40.30904
48.75E,56.25N,Jan 1960,40.32245
51.25E,56.25N,Jan 1960,39.95212
53.75E,56.25N,Jan 1960,39.797
56.25E,56.25N,Jan 1960,40.27519
58.75E,56.25N,Jan 1960,35.57503
61.25E,56.25N,Jan 1960,28.22853
63.75E,56.25N,Jan 1960,24.59677
66.25E,56.25N,Jan 1960,23.26787
68.75E,56.25N,Jan 1960,22.44629
71.25E,56.25N,Jan 1960,22.51987
73.75E,56.25N,Jan 1960,23.03588
76.25E,56.25N,Jan 1960,23.12501
78.75E,56.25N,Jan 1960,22.83483
81.25E,56.25N,Jan 1960,23.62974
83.75E,56.25N,Jan 1960,26.1782
86.25E,56.25N,Jan 1960,28.20623
88.75E,56.25N,Jan 1960,26.80592
91.25E,56.25N,Jan 1960,23.79389
93.75E,56.25N,Jan 1960,21.03313
96.25E,56.25N,Jan 1960,17.59165
98.75E,56.25N,Jan 1960,15.97187
101.25E,56.25N,Jan 1960,16.91193
103.75E,56.25N,Jan 1960,17.91685
106.25E,56.25N,Jan 1960,17.86401
108.75E,56.25N,Jan 1960,16.62627
111.25E,56.25N,Jan 1960,14.7197
113.75E,56.25N,Jan 1960,12.26317
116.25E,56.25N,Jan 1960,9.394062
118.75E,56.25N,Jan 1960,8.203001
121.25E,56.25N,Jan 1960,9.766855
123.75E,56.25N,Jan 1960,11.69442
126.25E,56.25N,Jan 1960,11.2672
128.75E,56.25N,Jan 1960,9.87772
131.25E,56.25N,Jan 1960,11.06317
133.75E,56.25N,Jan 1960,14.55721
136.25E,56.25N,Jan 1960,18.56125
138.75E,56.25N,Jan 1960,20.80888
141.25E,56.25N,Jan 1960,21.34198
143.75E,56.25N,Jan 1960,23.45166
146.25E,56.25N,Jan 1960,27.17466
148.75E,56.25N,Jan 1960,31.92144
