l1,l2,wordform_l1,wordform_l2,local_alignment,global_alignment,freq_l1,freq_l2,neighbour_overlap,global_density_l1,global_density_l2,local_density_l1,local_density_l2,editdistance,k,n,Number
de,uk,zwanzig,двадцять,0.8965048715449957,0.9528422604411704,4.26,4.68,42.0,0.20525567687214866,0.17178249806935528,206.4872109333816,172.81319305777146,8,100,1006,twenty
de,uk,elf,одинадцять,0.8975738770362391,0.9385417530273208,4.53,4.05,38.0,0.16057438798879994,0.1642599304488669,161.53783431673276,165.2454900315601,10,100,1006,eleven
de,uk,sechs,шість,0.9038245489047412,0.9538183717011056,5.17,4.86,48.0,0.17268387875539662,0.1633462628159079,173.719982027929,164.3263403928033,5,100,1006,six
de,uk,acht,вісім,0.9111201838986231,0.9519230747391968,5.02,4.61,46.0,0.17173543415287565,0.16134262824802942,172.7658467577929,162.3106840175176,5,100,1006,eight
en,fr,one,un,0.17787707681825649,0.9572525764792508,6.49,7.12,40.0,0.24453365434903165,0.2305976852537359,268.98701978393484,253.65745377910957,2,100,1100,one
en,fr,two,deux,0.8765715873489333,0.9700771003189378,6.13,6.2,59.0,0.207882393136188,0.20244684081640926,228.67063244980682,222.69152489805023,4,100,1100,two
en,fr,ten,dix,0.8958597513477918,0.9628644843889064,5.09,5.2,55.0,0.1898736150502365,0.1873234656285393,208.8609765552601,206.05581219139322,3,100,1100,ten
en,fr,three,trois,0.8999649650701189,0.969612486217027,5.81,5.75,55.0,0.20480091066730813,0.190031245605274,225.28100173403894,209.03437016580142,4,100,1100,three
en,fr,nine,neuf,0.9034300685845498,0.9578320213448106,4.87,4.89,47.0,0.1815189391319742,0.17934317723805568,199.67083304517158,197.27749496186127,3,100,1100,nine
en,fr,eleven,onze,0.9052685630905724,0.9515340087619056,4.14,4.32,54.0,0.17794916917366782,0.15190286934464567,195.74408609103455,167.09315627911025,5,100,1100,eleven
en,fr,twenty,vingt,0.907781196595628,0.9596057418832568,4.65,4.91,58.0,0.17777827565105786,0.17809277063155546,195.55610321616365,195.90204769471097,5,100,1100,twenty
en,fr,sixty,soixante,0.9105904652140095,0.955668481272902,3.92,4.28,55.0,0.17272341289504226,0.17105305619022573,189.99575418454648,188.1583618092483,4,100,1100,sixty
en,fr,thirty,trente,0.9136722243417404,0.9581845652409292,4.39,4.67,56.0,0.18116196911344296,0.16795674697968646,199.27816602478725,184.75242167765504,4,100,1100,thirty
en,fr,forty,quarante,0.9142557933158052,0.9597651829066164,4.19,4.36,54.0,0.180470934077414,0.1805822186055355,198.5180274851553,198.64044046608902,6,100,1100,forty
en,fr,fifty,cinquante,0.9147998685888432,0.9633800613272622,4.3,4.36,55.0,0.19060320631920888,0.180668692826384,209.66352695112977,198.7355621090224,7,100,1100,fifty
en,fr,eight,huit,0.9179137001066472,0.9609220264937628,5.01,4.97,52.0,0.18804873613964035,0.17474064433038738,206.8536097536044,192.21470876342613,4,100,1100,eight
en,fr,twelve,douze,0.9195678723939866,0.9576285517937876,4.39,4.58,46.0,0.17918297082272872,0.17242552973630035,197.1012679050016,189.66808270993042,5,100,1100,twelve
en,fr,five,cinq,0.9208173546439886,0.9649630002670384,5.46,5.31,54.0,0.1933607773284744,0.17605366354114474,212.69685506132183,193.65902989525924,3,100,1100,five
en,fr,seven,sept,0.9238275301785244,0.9628195211952996,5.08,5.01,49.0,0.187762699134155,0.1664776645361434,206.5389690475705,183.1254309897577,3,100,1100,seven
en,fr,four,quatre,0.9262617436437599,0.9657269080877972,5.54,5.44,48.0,0.19071284698654312,0.17862891680119147,209.78413168519745,196.49180848131058,5,100,1100,four
en,fr,six,six,0.930025700764098,0.9656330711569884,5.3,5.17,52.0,0.19065084736727345,0.16976509476332394,209.7159321040008,186.7416042396564,0,100,1100,six
cs,bg,jeden,един,0.25942310773192234,0.9448821789618704,5.84,6.26,44.0,0.1667408534612207,0.1910274140155977,184.0819022211876,210.89426507321983,5,100,1104,one
cs,bg,dva,два,0.8004801486498574,0.9401262462787932,5.89,5.78,46.0,0.15360211220573355,0.1643806761896532,169.57673187512987,181.47626651337708,3,100,1104,two
cs,bg,tisíc,хиляда,0.8260822362843321,0.9376834862271296,5.18,4.21,41.0,0.16308852912890348,0.1763826706813008,180.04973615830943,194.7264684321561,6,100,1104,thousand
cs,bg,tři,три,0.8664072763589181,0.9550364786010438,5.8,5.89,53.0,0.15581688941992033,0.1769369731395887,172.021845919592,195.33841834610595,3,100,1104,three
cs,bg,jedenáct,единайсет,0.8889426685653767,0.9157116474286379,4.27,3.23,45.0,0.15279693874165098,0.17322967439790368,168.68782037078267,191.24556053528568,9,100,1104,eleven
cs,bg,osm,осем,0.8950421119192459,0.9456620453112108,5.02,5.03,54.0,0.1575431985140564,0.16327243044896894,173.92769115951828,180.25276321566173,4,100,1104,eight
cs,bg,čtyři,четири,0.8962964756705627,0.947197367650425,5.47,5.45,54.0,0.15091169224877338,0.16613381537264665,166.60650824264582,183.4117321714019,6,100,1104,four
cs,bg,šest,шест,0.906125509267,0.9460004809625852,5.24,5.25,53.0,0.15376460239832207,0.17298823546310388,169.75612104774754,190.97901195126667,4,100,1104,six
cs,bg,jedenáct,единадесет,0.9077885335121396,0.9395691230822264,4.27,3.89,53.0,0.15279693874165098,0.15713919082445826,168.68782037078267,173.48166667020192,10,100,1104,eleven
cs,bg,dvacet,двайсет,0.9104194862998948,0.9368371705053922,4.79,3.71,49.0,0.16700910709267122,0.18255978389001296,184.37805423030903,201.5460014145744,7,100,1104,twenty
cs,bg,sedm,седем,0.9163738638824294,0.9490117376162912,5.05,5.11,46.0,0.1606388665565235,0.16821690479535312,177.34530867840198,185.71146289406985,5,100,1104,seven
cs,bg,deset,десет,0.9190465571633156,0.9556271322065972,5.16,4.98,53.0,0.17690243975140202,0.17524028597400335,195.30029348554783,193.46527571529973,5,100,1104,ten
cs,bg,devět,девет,0.9211297345441136,0.951237537070024,4.83,4.83,52.0,0.15742888571534425,0.16139266451835693,173.80148982974004,178.17750162826604,5,100,1104,nine
cs,bg,dvacet,двадесет,0.9224737823123256,0.946181989440586,4.79,4.43,50.0,0.16700910709267122,0.15135783444773082,184.37805423030903,167.09904923029484,8,100,1104,twenty
cs,bg,dvanáct,дванайсет,0.9233669682544096,0.925552384637146,4.52,3.43,38.0,0.1551560911264385,0.17816383823679854,171.2923246035881,196.69287741342563,9,100,1104,twelve
cs,bg,třicet,тридесет,0.9252572878421341,0.9320695181802392,4.51,4.13,43.0,0.15629656417313378,0.14995270703285568,172.5514068471397,165.54778856427268,8,100,1104,thirty
cs,bg,sto,сто,0.9293473774807656,0.9469651828912352,4.87,4.81,39.0,0.17391112927717708,0.1661360603552138,191.99788672200356,183.41421063215603,3,100,1104,hundred
cs,bg,čtyřicet,четиридесет,0.9339163809348208,0.943172532251668,4.21,3.87,34.0,0.162629902886957,0.17035779308660362,179.54341278720054,188.0750035676104,11,100,1104,forty
cs,bg,dvanáct,дванадесет,0.9384098070499158,0.9429841793104674,4.52,4.03,42.0,0.1551560911264385,0.16096117614311226,171.2923246035881,177.7011384619959,10,100,1104,twelve
cs,bg,osmdesát,осемдесет,0.9403822968393062,0.944942211266018,3.79,3.67,44.0,0.16241455453934253,0.15112129845392386,179.30566821143418,166.8379134931319,9,100,1104,eighty
cs,bg,šedesát,шестдесет,0.9433510351815948,0.9427374150218562,3.96,3.48,39.0,0.16267094980170646,0.15160664003632635,179.5887285810839,167.37373060010432,9,100,1104,sixty
cs,bg,devadesát,деветдесет,0.9449802121684676,0.9434010926321248,3.7,3.44,42.0,0.16706721061920246,0.15739178200862924,184.44220052359955,173.7605273375267,10,100,1104,ninety
cs,bg,sedmdesát,седемдесет,0.9481652302724144,0.94131271638421,3.74,3.68,41.0,0.16802437302308634,0.15707947896909746,185.4989078174873,173.41574478188355,10,100,1104,seventy
cs,fi,jeden,yksi,0.6190932699031856,0.9360386567247372,5.84,6.11,44.0,0.16415532243617226,0.15295796699910674,196.49392095609818,183.0906864979308,5,100,1197,one
cs,fi,dva,kaksi,0.8000612350556902,0.9316184094915496,5.89,6.06,46.0,0.1529668822262113,0.17002918311529494,183.10135802477487,203.52493218900798,5,100,1197,two
cs,fi,tisíc,tuhat,0.8366378589312702,0.9410628468977744,5.18,4.67,36.0,0.1607899806209865,0.17574925598293767,192.46560680332084,210.37185941157642,4,100,1197,thousand
cs,fi,tři,kolme,0.8684073310183992,0.9383698840896152,5.8,5.82,45.0,0.15374158208701513,0.16346662608235307,184.02867375815708,195.66955142057662,5,100,1197,three
cs,fi,sto,sata,0.8836441559946551,0.9456909202096476,4.87,4.87,47.0,0.17112810593952654,0.16827632170567625,204.8403428096133,201.42675708169446,2,100,1197,hundred
cs,fi,jedenáct,yksitoista,0.8932115356544772,0.9283334475371472,4.27,3.93,52.0,0.14832730959479806,0.13747703744727582,177.54778958497326,164.56001382438916,9,100,1197,eleven
cs,fi,čtyři,neljä,0.8942401150564694,0.9390423423802512,5.47,5.54,46.0,0.14827336360812854,0.1579638564262327,177.48321623892986,189.08273614220056,5,100,1197,four
cs,fi,deset,kymmenen,0.8971239380029041,0.9503237813485318,5.16,5.34,54.0,0.17437048594426807,0.15761432035876352,208.72147167528888,188.66434146944,6,100,1197,ten
cs,fi,šest,kuusi,0.8975338535400976,0.929978557027648,5.24,5.28,41.0,0.15026239583961293,0.14949744027794445,179.86408782001666,178.94843601269955,4,100,1197,six
cs,fi,osm,kahdeksan,0.9055106084702896,0.9384894679600504,5.02,5.12,49.0,0.15493143860093306,0.1511826632986248,185.4529320053168,180.96564796845382,8,100,1197,eight
cs,fi,devět,yhdeksän,0.9107053018350358,0.9398447931066302,4.83,4.94,46.0,0.15479261866128485,0.15279697862038913,185.28676453755799,182.8979834086058,6,100,1197,nine
cs,fi,dvanáct,kaksitoista,0.9134418815955492,0.9348126222188144,4.52,3.95,39.0,0.1513675236636096,0.15133230239226084,181.1869258253407,181.14476596353626,10,100,1197,twelve
cs,fi,dvacet,kaksikymmentä,0.918857268506444,0.9436201303802378,4.79,3.97,50.0,0.1646604243163941,0.15349432626434062,197.09852790672366,183.7327085384157,11,100,1197,twenty
cs,fi,sedm,seitsemän,0.9191616145044396,0.944214668592138,5.05,5.16,41.0,0.1574349066370472,0.15438413476646526,188.44958324454552,184.79780931545886,6,100,1197,seven
cs,fi,šedesát,kuusikymmentä,0.919644297604447,0.9435838496829227,3.96,3.03,40.0,0.15959763963937051,0.17418032991111146,191.03837464832645,208.49385490360038,12,100,1197,sixty
cs,fi,třicet,kolmekymmentä,0.9211937990924556,0.9384161281581532,4.51,3.69,51.0,0.15273271708803865,0.1501979549189413,182.82106235438224,179.78695203797275,11,100,1197,thirty
cs,fi,osmdesát,kahdeksankymmentä,0.9253461238598559,0.9420428017137428,3.79,2.58,43.0,0.15960001768147006,0.15971407436860732,191.0412211647197,191.17774701922298,13,100,1197,eighty
cs,fi,sedmdesát,seitsemänkymmentä,0.9344674378722908,0.9459554655639056,3.74,2.64,39.0,0.1660205995136602,0.17025344570323256,198.7266576178513,203.79337450676937,13,100,1197,seventy
cs,fi,čtyřicet,neljäkymmentä,0.9362190665628508,0.9433338716583632,4.21,3.39,39.0,0.15879518120204733,0.1614546339182809,190.07783189885063,193.26119680018226,11,100,1197,forty
cs,fi,devadesát,yhdeksänkymmentä,0.9381046856497568,0.9484649824129562,3.7,2.52,46.0,0.16375687951741774,0.17828775285512938,196.01698478234903,213.41044016758983,13,100,1197,ninety
en,hu,one,egy,0.6218923247350704,0.9642014366419764,6.49,7.12,45.0,0.2454642449272225,0.2422751383304252,281.79295317645136,278.13185880332816,3,100,1148,one
en,hu,two,kettő,0.7785891963797271,0.9402429428076842,6.13,4.96,41.0,0.2093607573654073,0.17648138654047132,240.3461494554876,202.60063174846107,4,100,1148,two
en,hu,seven,hét,0.7886554250569742,0.9391567031954666,5.08,5.39,45.0,0.18933489165889572,0.17201561802575085,217.35645562441243,197.47392949356205,5,100,1148,seven
en,hu,three,három,0.8756715099314816,0.9591235132871118,5.81,5.82,49.0,0.20607879227908094,0.17969252363643282,236.5784535363849,206.28701713462488,4,100,1148,three
en,hu,twelve,tizenkettő,0.8925260871642811,0.9341982703542244,4.39,3.56,41.0,0.18103399149127386,0.14553228426976134,207.82702223198243,167.07106234168606,7,100,1148,twelve
en,hu,four,négy,0.8940936101199018,0.9527242239317116,5.54,5.49,45.0,0.19192341099543891,0.16252776831476085,220.32807582276402,186.58187802534542,4,100,1148,four
en,hu,five,öt,0.8965973759594538,0.9533231295926085,5.46,5.45,50.0,0.19464675047089106,0.16548980907057886,223.45446954058292,189.9823008130245,4,100,1148,five
en,hu,six,hat,0.9047383707708808,0.9466372443750528,5.3,5.39,40.0,0.19187449869376466,0.1598413058127485,220.27192450044186,183.49781907303532,3,100,1148,six
en,hu,eleven,tizenegy,0.9056833097319044,0.941892606985672,4.14,4.13,49.0,0.17932409613347616,0.1424605683135693,205.8640623612306,163.54473242397754,6,100,1148,eleven
en,hu,eighty,nyolcvan,0.9063390452563228,0.9424798532215446,3.69,3.88,43.0,0.1675442338063564,0.15311627810528913,192.34078040969712,175.7774872648719,8,100,1148,eighty
en,hu,nine,kilenc,0.907469865218218,0.9479413499909956,4.87,4.77,42.0,0.18293951137904368,0.15639012372035094,210.0145590631421,179.5358620309629,4,100,1148,nine
en,hu,thirty,harminc,0.9079957384869504,0.9490112089149888,4.39,4.41,44.0,0.18352687162639766,0.15752111140888164,210.68884862710462,180.83423589739613,6,100,1148,thirty
en,hu,twenty,húsz,0.9094893481649752,0.95376779754654,4.65,4.71,47.0,0.17971195090678266,0.1690389907469123,206.30931964098644,194.05676137745533,6,100,1148,twenty
en,hu,ten,tíz,0.9095478522430078,0.9561802441767516,5.09,5.21,53.0,0.19146592007251093,0.16880252925524786,219.8028762432426,193.78530358502454,2,100,1148,ten
en,hu,seventy,hetven,0.912236645319156,0.9385583841066796,3.73,3.65,34.0,0.16453346986853318,0.15501993952013227,188.88442340907608,177.96289056911186,4,100,1148,seventy
en,hu,eight,nyolc,0.9129515533156292,0.9498767795799008,5.01,4.98,44.0,0.1892472183481108,0.15575192082936287,217.25580666363118,178.80320511210857,5,100,1148,eight
en,hu,sixty,hatvan,0.9131644377440262,0.9379898049049562,3.92,4.11,34.0,0.175296019331595,0.14665066764612655,201.239830192671,168.35496645775328,6,100,1148,sixty
en,hu,fifty,ötven,0.9188104162567244,0.9501337047304096,4.3,4.32,38.0,0.19283771418612888,0.15799636820657445,221.377695885676,181.37983070114743,5,100,1148,fifty
en,hu,forty,negyven,0.919548089475009,0.9489776434499916,4.19,4.23,39.0,0.18277408816526752,0.16382597661295836,209.82465321372712,188.07222115167613,7,100,1148,forty
en,hu,ninety,kilencven,0.9217321547082236,0.9469840393266968,3.65,3.37,36.0,0.1843001487450272,0.1592026295032214,211.5765707592912,182.76461866969814,7,100,1148,ninety
fr,fi,neuf,uusi,0.03273470926316603,0.851155805109718,4.89,5.77,24.0,0.1793428478692758,0.1511137662153265,227.94475964184954,192.06559685967997,4,100,1271,nine
fr,fi,un,yksi,0.17268191421095952,0.9328166556374304,7.12,6.11,31.0,0.2320247113961306,0.15202820081186774,294.903408184482,193.2278432318839,4,100,1271,one
fr,fi,mille,tuhat,0.8326024572872663,0.9464024044562884,4.8,4.67,38.0,0.1849456190326868,0.1718044051477956,235.0658817905449,218.36339894284825,5,100,1271,thousand
fr,fi,deux,kaksi,0.8387405499244005,0.9369966481612932,6.2,6.06,47.0,0.20392557204206432,0.16400111468368528,259.1894020654637,208.445416762964,5,100,1271,two
fr,fi,cent,sata,0.8600629734906022,0.9427239852070324,4.81,4.87,42.0,0.17409758262212227,0.1644013222830001,221.2780275127174,208.95408062169315,4,100,1271,hundred
fr,fi,neuf,yhdeksän,0.8831054748992653,0.9341819908967212,4.89,4.94,40.0,0.1793428478692758,0.14757299586404465,227.94475964184954,187.5652777432008,7,100,1271,nine
fr,fi,soixante,kuusikymmentä,0.8833178651516194,0.934459361635994,4.28,3.03,40.0,0.17210375653996676,0.16983201073678905,218.74387456229766,215.8564856464589,10,100,1271,sixty
fr,fi,six,kuusi,0.886018529192542,0.926588881776486,5.17,5.28,43.0,0.17021513898237448,0.14432876694240926,216.34344164659802,183.44186278380212,4,100,1271,six
fr,fi,cinq,viisi,0.8919515943698725,0.9354960574414442,5.31,5.45,45.0,0.17654841713251135,0.14845573426834885,224.3930381754219,188.68723825507138,4,100,1271,five
fr,fi,quarante,neljäkymmentä,0.8944987946533454,0.9389852556865086,4.36,3.39,46.0,0.1814811722941163,0.15689146479645005,230.66256998582185,199.409051756288,11,100,1271,forty
fr,fi,vingt,kaksikymmentä,0.8959313711848078,0.9346476356155412,4.91,3.97,49.0,0.17884719501681173,0.1485024911555904,227.3147848663677,188.74666625875545,11,100,1271,twenty
fr,fi,trente,kolmekymmentä,0.8974301659587249,0.9316005689960885,4.67,3.69,44.0,0.16882371365094145,0.14465975488024574,214.57494005034656,183.8625484527924,10,100,1271,thirty
fr,fi,huit,kahdeksan,0.8992439739699378,0.9383365301898544,4.97,5.12,44.0,0.17502715845395514,0.14557781750525678,222.459518394977,185.02940604918138,8,100,1271,eight
fr,fi,cinquante,viisikymmentä,0.8999029917492907,0.9321665495162994,4.36,3.51,38.0,0.18169838274536929,0.16388505644755486,230.9386444693643,208.29790674484227,10,100,1271,fifty
fr,fi,quatre,neljä,0.900123018645195,0.9398430657099373,5.44,5.54,42.0,0.17879222314868526,0.15213130640977515,227.24491562197886,193.35889044682415,6,100,1271,four
es,fi,uno,yksi,0.5393220493216899,0.9429173227081424,5.97,6.11,46.0,0.1907736544270874,0.15082602676532167,242.0917674679739,191.39822796519317,4,100,1269,one
es,fi,dos,kaksi,0.8529827634462518,0.9392715553502852,6.1,6.06,47.0,0.19532228321287912,0.16461363366627824,247.8639773971436,208.8947011225071,4,100,1269,two
es,fi,mil,tuhat,0.8583085675495035,0.9452271456745712,5.29,4.67,43.0,0.17336592762508965,0.17443172716725636,220.00136215623886,221.3538617752483,5,100,1269,thousand
es,fi,cien,sata,0.8688117106018994,0.9453114673705998,4.56,4.87,41.0,0.18514221218231744,0.1662406659793006,234.94546725936084,210.9594051277324,4,100,1269,hundred
es,fi,noventa,yhdeksänkymmentä,0.8980115047032016,0.9411319964401876,4.05,2.52,40.0,0.18175785303976635,0.17491765055471215,230.6507155074635,221.97049855392967,12,100,1269,ninety
es,fi,cuatro,neljä,0.9062106300574466,0.9414509454878414,5.4,5.54,45.0,0.17920972506947108,0.15335800621247764,227.4171411131588,194.6113098836341,6,100,1269,four
es,fi,seis,kuusi,0.9070197572324028,0.9302969675646778,5.15,5.28,44.0,0.17646068721451755,0.1452281882937396,223.92861207522282,184.29457094475555,4,100,1269,six
es,fi,sesenta,kuusikymmentä,0.9125755370286819,0.9388382840322976,4.16,3.03,35.0,0.1815672361335027,0.17201190864964294,230.4088226534149,218.28311207639686,9,100,1269,sixty
es,fi,setenta,seitsemänkymmentä,0.9135251708542156,0.9437594846654772,4.11,2.64,41.0,0.17939731690599936,0.16664125085806994,227.65519515371318,211.4677473388908,11,100,1269,seventy
es,fi,once,yksitoista,0.9159365501947848,0.9218486240083216,4.34,3.93,42.0,0.15117078293309605,0.13349794431103867,191.8357235420989,169.40889133070812,9,100,1269,eleven
es,fi,cinco,viisi,0.9160230218857166,0.9393574551999052,5.3,5.45,48.0,0.1794280807922267,0.14906285588623436,227.6942345253357,189.16076411963144,4,100,1269,five
es,fi,ochenta,kahdeksankymmentä,0.9167560134532928,0.9395174780269084,4.13,2.58,35.0,0.1760140701180849,0.15654326947813732,223.3618549798497,198.65340896775623,13,100,1269,eighty
es,fi,veinte,kaksikymmentä,0.9211906361464464,0.9401060118325512,4.55,3.97,48.0,0.19611579511967767,0.15082869589983228,248.87094400687096,191.40161509688716,10,100,1269,twenty
es,fi,diez,kymmenen,0.9236338823482174,0.9518407213825762,5.06,5.34,46.0,0.1913061511459563,0.15419009741940687,242.76750580421856,195.6672336252273,7,100,1269,ten
es,fi,doce,kaksitoista,0.9272601578915648,0.9381881587937264,4.51,3.95,37.0,0.17574797360960304,0.1475230587126336,223.02417851058632,187.20676150633201,10,100,1269,twelve
es,fi,ocho,kahdeksan,0.9280589391954032,0.943079023878966,4.92,5.12,42.0,0.1822021410305754,0.14713251779596095,231.21451696780014,186.71116508307446,8,100,1269,eight
es,fi,cuarenta,neljäkymmentä,0.9288310573720622,0.944682718790828,4.3,3.39,38.0,0.1954581732264548,0.15805197659296988,248.03642182437105,200.5679582964788,10,100,1269,forty
es,fi,treinta,kolmekymmentä,0.929036329450378,0.9412151199638172,4.48,3.69,41.0,0.1803488719050169,0.1464342272003606,228.8627184474664,185.82503431725758,10,100,1269,thirty
es,fi,cincuenta,viisikymmentä,0.9293095243406998,0.939982759942068,4.34,3.51,38.0,0.18891148771002766,0.16583828834135722,239.7286779040252,210.44878790518231,9,100,1269,fifty
es,fi,nueve,yhdeksän,0.9296619957778032,0.944090090535396,4.73,4.94,41.0,0.172489240956002,0.1485755996622021,218.8888467731665,188.54243597133447,7,100,1269,nine
hu,ru,hét,неделя,0.26275909663350544,0.8797046126757969,5.39,4.27,25.0,0.17370372919897228,0.15485592730790138,208.27077130956772,185.67225684217374,6,100,1199,seven
hu,ru,egy,один,0.459807117065597,0.9452177996330544,7.12,5.93,37.0,0.24499546136598885,0.1830063113624704,293.74955817782063,219.424567323602,4,100,1199,one
hu,ru,ezer,тысяча,0.7405851137025228,0.925898230888028,5.25,4.14,40.0,0.16148950386928504,0.1692292602831369,193.6259151392728,202.9058830794812,6,100,1199,thousand
hu,ru,hét,семь,0.8090790555835412,0.9337234808903492,5.39,4.94,43.0,0.17370372919897228,0.16750752990997772,208.27077130956772,200.8415283620633,4,100,1199,seven
hu,ru,három,три,0.8374000714386941,0.9529949599614382,5.82,5.69,55.0,0.18109838588548616,0.16225966233640465,217.13696467669791,194.5493351413492,5,100,1199,three
hu,ru,száz,сто,0.8580733295752949,0.9346234165702958,4.94,4.8,39.0,0.1680090675296378,0.17941689866731214,201.4428719680357,215.12086150210732,4,100,1199,hundred
hu,ru,hat,шесть,0.8686409202746536,0.9456413902084208,5.39,5.04,52.0,0.16088020832975428,0.17098093811157045,192.89536978737544,205.00614479577297,5,100,1199,six
hu,ru,négy,четыре,0.8688440350214646,0.9493545738539472,5.49,5.3,54.0,0.16340022937875706,0.15382645950522614,195.9168750251297,184.4379249467661,6,100,1199,four
hu,ru,tíz,десять,0.8707790246384621,0.9504160764097664,5.21,4.96,58.0,0.17090590684599175,0.19093773027716546,204.91618230834408,228.93433860232136,6,100,1199,ten
hu,ru,öt,пять,0.8765815592381581,0.9510345235331048,5.45,5.33,54.0,0.16683622259314948,0.17644674877389696,200.03663088918626,211.55965177990242,4,100,1199,five
hu,ru,tizenegy,одиннадцать,0.8816423394099697,0.9399999471024336,4.13,3.95,55.0,0.14434275522184528,0.1651698988470044,173.0669635109925,198.03870871755828,11,100,1199,eleven
hu,ru,nyolc,восемь,0.8841485674070345,0.9464817615013784,4.98,4.82,51.0,0.15703097418986192,0.16643382521626324,188.28013805364444,199.55415643429959,6,100,1199,eight
hu,ru,kilenc,девять,0.8866743299448485,0.9455806143463892,4.77,4.63,56.0,0.15831195227452174,0.17082496217370874,189.8160307771516,204.81912964627682,6,100,1199,nine
hu,ru,harminc,тридцать,0.8870499376043164,0.9449317246932528,4.41,4.44,49.0,0.16021407945409968,0.18091901070294408,192.09668126546555,216.92189383283002,8,100,1199,thirty
hu,ru,negyven,сорок,0.8914842796686728,0.944859992779322,4.23,4.39,44.0,0.1664448478268829,0.18414214283986785,199.5673725444326,220.7864292650016,7,100,1199,forty
hu,ru,húsz,двадцать,0.8946937305100299,0.9468182418525296,4.71,4.7,49.0,0.1712281546758004,0.17515204305118334,205.3025574562847,210.00729961836885,8,100,1199,twenty
hu,ru,hetven,семьдесят,0.895064119044237,0.9332600634479457,3.65,3.89,38.0,0.15734428167523812,0.1703023514772059,188.6557937286105,204.1925194211699,9,100,1199,seventy
hu,ru,nyolcvan,восемьдесят,0.9082963224551516,0.9375081712892468,3.88,3.86,38.0,0.15525513128931498,0.168983712340806,186.15090241588862,202.6114710966264,11,100,1199,eighty
hu,ru,ötven,пятьдесят,0.9117134251626282,0.9391267948294434,4.32,4.25,36.0,0.1599258292722151,0.18668738130428705,191.7510692973859,223.83817018384013,9,100,1199,fifty
hu,ru,kilencven,девяносто,0.9121323216034288,0.934239471929797,3.37,3.82,37.0,0.16146149760583473,0.17410839937116188,193.59233562939582,208.7559708460231,9,100,1199,ninety
hu,ru,hatvan,шестьдесят,0.9140369146489904,0.9310760435576234,4.11,3.93,33.0,0.14768876733697042,0.17464587714787805,177.07883203702755,209.40040670030567,10,100,1199,sixty
uk,da,один,alene,0.21728543393033048,0.9208398232706321,6.06,5.23,18.0,0.17331061676854492,0.21831856724358056,177.99000342129563,224.21316855915717,5,100,1027,one
uk,da,один,én,0.4736384573739448,0.9336094118096976,6.06,5.55,37.0,0.17331061676854492,0.16804458254098653,177.99000342129563,172.5817862695932,4,100,1027,one
uk,da,сімдесят,halvfjerds,0.4853662541645761,0.9162223188218906,3.17,,31.0,0.18422528425782625,0.16881082330835367,189.19936693278754,173.36871553767926,10,100,1027,seventy
uk,da,тисяча,tusind,0.5281778403034382,0.9191742443612672,4.03,4.46,37.0,0.1685688479881947,0.17031525386305887,173.12020688387594,174.91376571736146,6,100,1027,thousand
uk,da,сорок,fyrretyve,0.5453669056477695,0.9199192331682906,4.49,,34.0,0.18405498150859007,0.2005811781840483,189.02446600932203,205.9968699950176,9,100,1027,forty
uk,da,сто,hundrede,0.6502722223198586,0.918048952028522,4.89,4.85,37.0,0.1710138409719585,0.1875606624886089,175.63121467820136,192.62480037580133,8,100,1027,hundred
uk,da,сім,syv,0.6553115391010944,0.9046344942386524,4.92,5.35,32.0,0.1576612429879356,0.14938834029830794,161.91809654860987,153.42182548636225,3,100,1027,seven
uk,da,шістдесят,tres,0.6807012501205043,0.9083979006865904,3.2,3.85,36.0,0.17735469169846854,0.1220094654275489,182.1432683743272,125.30372099409271,9,100,1027,sixty
uk,da,сорок,fyrre,0.6906839532793161,0.9226013104306944,4.49,3.84,30.0,0.18405498150859007,0.1688179736508898,189.02446600932203,173.37605893946383,5,100,1027,forty
uk,da,вісімдесят,firs,0.6963741770940469,0.906676950493402,3.13,3.28,36.0,0.17396017460280594,0.14686746025170336,178.65709931708167,150.83288167849938,10,100,1027,eighty
uk,da,тридцять,tredive,0.8019342936865291,0.9369604877024796,4.17,3.9,41.0,0.18071018601652966,0.16574025066240394,185.589361038976,170.21523743028888,8,100,1027,thirty
uk,da,два,to,0.8024295706565021,0.9420888471204206,5.86,6.38,50.0,0.16053013238988065,0.15966097323722026,164.8644459644074,163.97181951462514,3,100,1027,two
uk,da,двадцять,tyve,0.8032211459392559,0.9347732226145375,4.68,4.47,43.0,0.17174463228852666,0.17033515489888815,176.3817373603169,174.93420408115813,8,100,1027,twenty
uk,da,десять,ti,0.8078934392476282,0.9363689326572529,4.98,5.23,43.0,0.1782387353446733,0.152727430423375,183.0511811989795,156.8510710448061,6,100,1027,ten
uk,da,одинадцять,elleve,0.8115584215785112,0.9349262648202099,4.05,4.21,45.0,0.16412832588139895,0.14958289810017833,168.55979068019673,153.62163634888316,10,100,1027,eleven
uk,da,дванадцять,tolv,0.8164131239527149,0.9270215809764616,4.04,4.55,40.0,0.17555635668367295,0.13652094739181314,180.29637831413208,140.2070129713921,10,100,1027,twelve
uk,da,три,tre,0.8284003086831521,0.9473638704060152,5.67,6.06,48.0,0.16170982406503714,0.16733554739486706,166.07598931479316,171.85360717452846,3,100,1027,three
