language,word,meaning,corpus,size,genre,word.count,freq.type,states,mean.roc,sd.roc,fpm,lfpm,clfpm,c.rate,word.type
Greek,Pronoun,THEY,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,274.5682275,NA,14,2.75,0.05,5.84187718085106,1.76505218026819,-0.477486441247992,-0.31969231870229,swadesh.word
Greek,Adj.,THICK,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,6.339608251,NA,29,5.41,0.04,0.13488528193617,-2.0033306252331,-4.24586924674928,2.34030768129771,swadesh.word
Greek,Adj.,THIN,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,234.8726143,NA,25,2.99,0.03,4.99728966595745,1.60889569865426,-0.633642922861916,-0.07969231870229,swadesh.word
Greek,Verb,TO THINK,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,139.866236,NA,36,5.34,0.03,2.97587736170213,1.09053890701626,-1.15199971449992,2.27030768129771,swadesh.word
Greek,Adj.,THIS,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,3013.617237,NA,15,2.18,0.04,64.1195156808511,4.16074877438861,1.91821015287243,-0.88969231870229,swadesh.word
Greek,Pronoun,THOU,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,228.9717333,NA,6,0.64,0.04,4.87173900638298,1.58345095885423,-0.659087662661948,-2.42969231870229,swadesh.word
Greek,Number,THREE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,685.0286729,NA,1,0.09,0.09,14.5750781468085,2.67931309392431,0.436774472408131,-2.97969231870229,swadesh.word
Greek,Verb,TO THROW,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,115.5168756,NA,42,7.52,0.03,2.45780586382979,0.899269026669805,-1.34326959484637,4.45030768129771,swadesh.word
Greek,Verb,TO TIE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,36.94083147,NA,21,2.68,0.03,0.785975137659574,-0.240830118529585,-2.48336874004576,-0.38969231870229,swadesh.word
Greek,Noun,TONGUE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,241.5632044,NA,4,0.49,0.06,5.13964264680851,1.63698355308295,-0.605555068433223,-2.57969231870229,swadesh.word
Greek,Noun,TOOTH (FRONT),"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,16.10128878,NA,7,1.18,0.05,0.342580612340426,-1.07124828447614,-3.31378690599232,-1.88969231870229,swadesh.word
Greek,Noun,TREE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,19.58917013,NA,26,3.58,0.03,0.416790853829787,-0.875170732570247,-3.11770935408643,0.51030768129771,swadesh.word
Greek,Verb,TO TURN (VEER),"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,131.047819,NA,34,8.18,0.05,2.78825146808511,1.02541468541801,-1.21712393609817,5.11030768129771,swadesh.word
Greek,Number,TWO,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,1783.491937,NA,1,0.09,0.09,37.9466369574468,3.63618088219277,1.39364226067659,-2.97969231870229,swadesh.word
Greek,Verb,TO VOMIT,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,1.645227055,NA,32,5.02,0.03,0.0350048309574468,-3.352269199662,-5.59480782117818,1.95030768129771,swadesh.word
Greek,Verb,TO WALK,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,25.59973297,NA,36,5.14,0.03,0.544675169574468,-0.607565681138319,-2.8501043026545,2.07030768129771,swadesh.word
Greek,Adj.,WARM (WEATHER),"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,18.93107931,NA,16,2.35,0.04,0.402788921489362,-0.909342622266308,-3.15188124378249,-0.71969231870229,swadesh.word
Greek,Verb,TO WASH,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,8.555180685,NA,24,3,0.03,0.182025120957447,-1.70361057419151,-3.94614919570768,-0.0696923187022902,swadesh.word
Greek,Adj.,WATER,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,156.6914247,NA,8,0.86,0.04,3.3338601,1.20413082184051,-1.03840779967567,-2.20969231870229,swadesh.word
Greek,Pronoun,WE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,376.8228046,NA,2,0.37,0.12,8.01750648085106,2.08162746092299,-0.160911160593189,-2.69969231870229,swadesh.word
Greek,Adj.,WET,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,40.95518548,NA,28,4.45,0.03,0.871386925106383,-0.137669169879595,-2.38020779139577,1.38030768129771,swadesh.word
Greek,Adv.,WHAT,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,1311.596944,NA,5,0.69,0.06,27.9063179574468,3.32885311327907,1.08631449176289,-2.37969231870229,swadesh.word
Greek,Adv.,WHEN,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,124.6424017,NA,10,1.08,0.03,2.65196599361702,0.975301249321726,-1.26723737219445,-1.98969231870229,swadesh.word
Greek,Adv.,WHERE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,920.1864599,NA,7,0.7,0.04,19.5784353170213,2.97442872160181,0.731890100085636,-2.36969231870229,swadesh.word
Greek,Adj.,WHITE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,86.27570675,NA,17,2.22,0.03,1.83565333510638,0.607400459068911,-1.63513816244727,-0.84969231870229,swadesh.word
Greek,Pronoun,WHO,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,626.0637353,NA,1,0.09,0.09,13.320505006383,2.58930457778566,0.346765956269486,-2.97969231870229,swadesh.word
Greek,Adj.,WIDE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,5.286662936,NA,20,2.89,0.03,0.11248219012766,-2.18496037984637,-4.42749900136255,-0.17969231870229,swadesh.word
Greek,Noun,WIFE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,58.43846499,NA,31,4.12,0.03,1.24337159553191,0.217826718400367,-2.02471190311581,1.05030768129771,swadesh.word
Greek,Noun,WIND (BREEZE),"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,31.34705948,NA,16,1.78,0.03,0.666958712340425,-0.405027135521523,-2.6475657570377,-1.28969231870229,swadesh.word
Greek,Noun,WING,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,1.20649984,NA,22,2.66,0.03,0.0256702093617021,-3.66242412824212,-5.9049627497583,-0.40969231870229,swadesh.word
Greek,Verb,WIPE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,4.935681164,NA,39,6.92,0.03,0.105014492851064,-2.2536569111965,-4.49619553271267,3.85030768129771,swadesh.word
Greek,Prep.,WITH (ACCOMPANYING),"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,13745.14814,NA,19,3.25,0.04,292.449960425532,5.67829357656857,3.43575495505239,0.18030768129771,swadesh.word
Greek,Noun,WOMAN,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,304.6083051,NA,25,2.75,0.02,6.48102776808511,1.86887910397353,-0.373659517542653,-0.31969231870229,swadesh.word
Greek,Noun,WOODS,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,67.43237289,NA,27,4.15,0.03,1.43473133808511,0.360977610836958,-1.88156101067922,1.08030768129771,swadesh.word
Greek,Noun,WORM,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,2.851726895,NA,19,2.16,0.03,0.0606750403191489,-2.80222286285962,-5.04476148437579,-0.90969231870229,swadesh.word
Greek,Pronoun,YE,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,228.9717333,NA,13,1.32,0.03,4.87173900638298,1.58345095885423,-0.659087662661948,-1.74969231870229,swadesh.word
Greek,Noun,YEAR,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,111.1076671,NA,21,2.78,0.03,2.36399291702128,0.86035210335547,-1.38218651816071,-0.28969231870229,swadesh.word
Greek,Adj.,YELLOW,"HNC, HNC: http://hnc.ilsp.gr/en",47000000,written,41.02099457,NA,18,2.12,0.03,0.872787118510638,-0.136063603382181,-2.37860222489836,-0.94969231870229,swadesh.word
Portuguese,Adj.,ALL,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,4865.422222,NA,15,2.02,0.03,108.120493822222,4.68324628875096,2.44070766723478,-1.04969231870229,swadesh.word
Portuguese,Conj.,AND,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,31871.73333,NA,25,3.39,0.03,708.260740666667,6.56281230367388,4.3202736821577,0.32030768129771,swadesh.word
Portuguese,Noun,ANIMAL,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,174.5555556,NA,23,3.4,0.03,3.87901234666667,1.3555805714037,-0.886958050112481,0.33030768129771,swadesh.word
Portuguese,Noun,ASHES,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,27.4,NA,21,2.65,0.03,0.608888888888889,-0.496119476376295,-2.73865809789247,-0.41969231870229,swadesh.word
Portuguese,Prep.,AT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,34723.48889,NA,28,5.69,0.04,771.633086444444,6.64850916041867,4.4059705389025,2.62030768129771,swadesh.word
Portuguese,Noun,BACK,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,83.62222222,NA,26,4.29,0.03,1.85827160488889,0.619646811026223,-1.62289181048996,1.22030768129771,swadesh.word
Portuguese,Adj.,BAD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,79.8,NA,40,6.87,0.04,1.77333333333333,0.572861014685443,-1.66967760683074,3.80030768129771,swadesh.word
Portuguese,Noun,BARK (OF A TREE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,17.51111111,NA,27,3.79,0.03,0.389135802444444,-0.943826889746212,-3.18636551126239,0.72030768129771,swadesh.word
Portuguese,Conj.,BECAUSE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,1618.622222,NA,39,7.11,0.04,35.9693827111111,3.58266809634568,1.34012947482951,4.04030768129771,swadesh.word
Portuguese,Noun,BELLY,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,21.2,NA,28,4.39,0.03,0.471111111111111,-0.752661308092353,-2.99519992960853,1.32030768129771,swadesh.word
Portuguese,Adj.,BIG,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,1619.266667,NA,24,3.41,0.03,35.9837037111111,3.58306616127663,1.34052753976046,0.34030768129771,swadesh.word
Portuguese,Noun,BIRD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,39.37777778,NA,15,2.15,0.03,0.875061728444445,-0.13346084831918,-2.37599946983536,-0.91969231870229,swadesh.word
Portuguese,Verb,TO BITE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,2.466666667,NA,26,4.67,0.04,0.0548148148222222,-2.90379477809317,-5.14633339960935,1.60030768129771,swadesh.word
Portuguese,Adj.,BLACK,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,107.9555556,NA,15,1.91,0.03,2.39901234666667,0.87505713043317,-1.36748149108301,-1.15969231870229,swadesh.word
Portuguese,Noun,BLOOD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,189.1111111,NA,15,2.19,0.04,4.20246913555556,1.43567224196803,-0.806866379548153,-0.87969231870229,swadesh.word
Portuguese,Verb,TO BLOW (WIND),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,16.88888889,NA,24,4.31,0.04,0.375308642,-0.980006546194473,-3.22254516771065,1.24030768129771,swadesh.word
Portuguese,Noun,BONE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,53.77777778,NA,13,1.34,0.03,1.19506172844444,0.178197839651415,-2.06434078186476,-1.72969231870229,swadesh.word
Portuguese,Verb,TO BREATHE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,39,NA,18,2.48,0.04,0.866666666666667,-0.143100843640673,-2.38563946515685,-0.58969231870229,swadesh.word
Portuguese,Verb,TO BURN (INTRANSITIVE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,58.24444444,NA,20,2.94,0.03,1.29432098755556,0.25798622370646,-1.98455239780972,-0.12969231870229,swadesh.word
Portuguese,Noun,CHILD (YOUNG),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,195.3333333,NA,36,6.31,0.03,4.34074074,1.46804501096793,-0.774493610548243,3.24030768129771,swadesh.word
Portuguese,Noun,CLOUD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,21.97777778,NA,24,3.25,0.03,0.488395061777778,-0.716630647816815,-2.95916926933299,0.18030768129771,swadesh.word
Portuguese,Adj.,COLD (WEATHER),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,73.17777778,NA,22,3.58,0.03,1.62617283955556,0.486229302866092,-1.75630931865009,0.51030768129771,swadesh.word
Portuguese,Verb,TO COME,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,1668.755556,NA,14,1.9,0.04,37.0834568,3.6131709618109,1.37063234029472,-1.16969231870229,swadesh.word
Portuguese,Verb,TO COUNT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,398.1777778,NA,27,4.07,0.03,8.84839506222222,2.18023609367269,-0.0623025278434843,1.00030768129771,swadesh.word
Portuguese,Verb,TO CUT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,119.1111111,NA,23,3.36,0.03,2.64691358,0.973394274430925,-1.26914434708525,0.29030768129771,swadesh.word
Portuguese,Noun,DAY (NOT NIGHT),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,1703.977778,NA,10,1.04,0.03,37.8661728444444,3.63405817645409,1.39151955493792,-2.02969231870229,swadesh.word
Portuguese,Verb,TO DIE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,411.0888889,NA,8,0.82,0.04,9.13530864222222,2.21214697603778,-0.0303916454784003,-2.24969231870229,swadesh.word
Portuguese,Verb,TO DIG,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,20.51111111,NA,27,3.86,0.03,0.455802469111111,-0.785695745091958,-3.02823436660814,0.79030768129771,swadesh.word
Portuguese,Adj.,DIRTY,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,21.44444444,NA,46,9.27,0.04,0.476543209777778,-0.741196878408907,-2.98373549992509,6.20030768129771,swadesh.word
Portuguese,Noun,DOG,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,114.4666667,NA,15,1.79,0.03,2.54370370444444,0.933621170316151,-1.30891745120003,-1.27969231870229,swadesh.word
Portuguese,Verb,TO DRINK,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,122.8666667,NA,12,1.49,0.03,2.73037037111111,1.00443726706859,-1.23810135444759,-1.57969231870229,swadesh.word
Portuguese,Adj.,DRY (SUBSTANCE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,76.13333333,NA,13,1.83,0.04,1.69185185177778,0.525823699299643,-1.71671492221654,-1.23969231870229,swadesh.word
Portuguese,Adj.,DULL (KNIFE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,56.64444444,NA,34,6.79,0.04,1.258765432,0.230131424757014,-2.01240719675916,3.72030768129771,swadesh.word
Portuguese,Noun,DUST,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,19.04444444,NA,26,3.63,0.03,0.423209876444444,-0.859887061176232,-3.10242568269241,0.56030768129771,swadesh.word
Portuguese,Noun,EAR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,45.28888889,NA,6,0.88,0.05,1.00641975311111,0.00639923426656456,-2.23613938724961,-2.18969231870229,swadesh.word
Portuguese,Noun,EARTH (SOIL),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,966.5777778,NA,23,3.52,0.03,21.4795061733333,3.06709927930811,0.824560657791929,0.45030768129771,swadesh.word
Portuguese,Verb,TO EAT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,297.3111111,NA,15,1.77,0.03,6.60691358,1.88811661289561,-0.35442200862057,-1.29969231870229,swadesh.word
Portuguese,Noun,EGG,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,44.4,NA,13,1.57,0.04,0.986666666666667,-0.0134230203321408,-2.25596164184832,-1.49969231870229,swadesh.word
Portuguese,Noun,EYE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,656.1333333,NA,8,0.93,0.04,14.58074074,2.67970153050259,0.437162908986413,-2.13969231870229,swadesh.word
Portuguese,Verb,TO FALL (DROP),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,334.6444444,NA,23,2.97,0.03,7.43654320888889,2.00640611841337,-0.236132503102809,-0.09969231870229,swadesh.word
Portuguese,Adj.,FAR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,213.2444444,NA,19,3.14,0.04,4.73876543111111,1.55577664421053,-0.686761977305653,0.0703076812977099,swadesh.word
Portuguese,Noun,FAT (SUBSTANCE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,20.37777778,NA,31,4.89,0.03,0.452839506222222,-0.792217507175124,-3.0347561286913,1.82030768129771,swadesh.word
Portuguese,Verb,TO FEAR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,115.6,NA,25,4.06,0.03,2.56888888888889,0.943473466467957,-1.29906515504822,0.990307681297709,swadesh.word
Portuguese,Noun,FEATHER (LARGE),"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,264.4,NA,15,2.35,0.04,5.87555555555556,1.77080061820721,-0.471738003308967,-0.71969231870229,swadesh.word
Portuguese,Adj.,FEW,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,968.4444444,NA,31,4.45,0.03,21.5209876533333,3.06902862891208,0.826490007395901,1.38030768129771,swadesh.word
Portuguese,Verb,TO FIGHT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,15.17777778,NA,29,4.21,0.03,0.337283950666667,-1.08683011982344,-3.32936874133961,1.14030768129771,swadesh.word
Portuguese,Noun,FIRE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,175.3555556,NA,15,1.75,0.03,3.89679012444444,1.36015316923385,-0.882385452282329,-1.31969231870229,swadesh.word
Portuguese,Noun,FISH,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,85.37777778,NA,11,1.45,0.04,1.89728395066667,0.640423363813891,-1.60211525770229,-1.61969231870229,swadesh.word
Portuguese,Number,FIVE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,221.9111111,NA,1,0.09,0.09,4.93135802444444,1.59561441146984,-0.646924210046333,-2.97969231870229,swadesh.word
Portuguese,Verb,TO FLOAT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,10.31111111,NA,27,4.04,0.03,0.229135802444444,-1.47344042742214,-3.71597904893832,0.97030768129771,swadesh.word
Portuguese,Verb,TO FLOW,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,15.28888889,NA,27,3.4,0.03,0.339753086444444,-1.07953614153462,-3.3220747630508,0.33030768129771,swadesh.word
Portuguese,Noun,FLOWER,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,128,NA,18,2.29,0.03,2.84444444444444,1.0453677741493,-1.19717084736688,-0.77969231870229,swadesh.word
Portuguese,Verb,TO FLY,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,59.2,NA,21,2.83,0.03,1.31555555555556,0.27425905211964,-1.96827956939654,-0.23969231870229,swadesh.word
Portuguese,Noun,FOG,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,3.577777778,NA,32,4.97,0.04,0.0795061728444445,-2.53192061449406,-4.77445923601024,1.90030768129771,swadesh.word
Portuguese,Noun,FOOT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,332.6,NA,12,1.39,0.03,7.39111111111111,2.00027807698851,-0.24226054452767,-1.67969231870229,swadesh.word
Portuguese,Number,FOUR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,382.6888889,NA,2,0.38,0.13,8.50419753111111,2.14055986879329,-0.101978752722884,-2.68969231870229,swadesh.word
Portuguese,Verb,TO FREEZE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,3.555555556,NA,20,2.69,0.03,0.0790123456888889,-2.53815116418181,-4.78068978569799,-0.37969231870229,swadesh.word
Portuguese,Noun,FRUIT,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,34.88888889,NA,23,2.95,0.03,0.775308642,-0.254494081166439,-2.49703270268262,-0.11969231870229,swadesh.word
Portuguese,Verb,TO GIVE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,2593.044444,NA,7,0.76,0.04,57.6232098666667,4.05392543561374,1.81138681409757,-2.30969231870229,swadesh.word
Portuguese,Adj.,GOOD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,1115.844444,NA,25,3.04,0.03,24.7965432,3.21070425635888,0.9681656348427,-0.0296923187022902,swadesh.word
Portuguese,Noun,GRASS,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,11.2,NA,22,2.73,0.03,0.248888888888889,-1.39074871146927,-3.63328733298545,-0.33969231870229,swadesh.word
Portuguese,Adj.,GREEN,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,117.8666667,NA,19,2.46,0.03,2.61925926,0.962891552607864,-1.27964706890831,-0.60969231870229,swadesh.word
Portuguese,Noun,GUTS,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,9.6,NA,35,6.89,0.04,0.213333333333333,-1.54489939129653,-3.78743801281271,3.82030768129771,swadesh.word
Portuguese,Noun,HAIR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,130.1111111,NA,24,3.61,0.03,2.89135802444444,1.06172629640578,-1.1808123251104,0.54030768129771,swadesh.word
Portuguese,Noun,HAND,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,825.9777778,NA,8,0.82,0.04,18.3550617288889,2.90990537999893,0.667366758482747,-2.24969231870229,swadesh.word
Portuguese,Pronoun,HE,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,4213.044444,NA,11,2.45,0.05,93.6232098666667,4.53927832140537,2.29673969988919,-0.61969231870229,swadesh.word
Portuguese,Noun,HEAD,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,412.7333333,NA,17,2.32,0.03,9.17185185111111,2.21613921256594,-0.0263994089502382,-0.74969231870229,swadesh.word
Portuguese,Verb,TO HEAR,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,69.17777778,NA,15,2.35,0.04,1.53728395066667,0.430017190933092,-1.81252143058309,-0.71969231870229,swadesh.word
Portuguese,Noun,HEART,"Mark Davies, http://www.corpusdoportugues.org/x.asp",45000000,spoken&written,413.1777778,NA,13,1.69,0.03,9.18172839555556,2.21721546529321,-0.0253231562229712,-1.37969231870229,swadesh.word
